first_column,agent_id,o_zone_id,d_zone_id,route_seq_id,path_no,impacted_flag,info_receiving_flag,diverted_flag,mode_type_no,mode_type,demand_period,volume,toll,departure_time,travel_time,distance_km,distance_mile,speed_kmph,speed_mph,waiting_time,max_link_waiting_time,max_wait_link,node_sequence,time_sequence,geometry
0,23,1,2,1,0,0,0,0,1,auto,am7,1,0,428.0237,30.2763,30.0000,18.6451,59.4523,36.9499,0.2,0.2,1->4,1;4;2;,0708:07.249;0723:17.000;0738:17.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,24,1,2,1,0,0,0,0,1,auto,am7,1,0,428.1203,30.3630,30.0000,18.6451,59.2827,36.8444,0.2,0.2,1->4,1;4;2;,0708:13.000;0723:26.000;0738:26.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,25,1,2,1,0,0,0,0,1,auto,am7,1,0,428.2670,30.3497,30.0000,18.6451,59.3088,36.8606,0.2,0.2,1->4,1;4;2;,0708:22.000;0723:33.000;0738:33.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,26,1,2,1,0,0,0,0,1,auto,am7,1,0,428.4137,30.3696,30.0000,18.6451,59.2697,36.8364,0.2,0.2,1->4,1;4;2;,0708:30.750;0723:41.000;0738:41.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,27,1,2,1,0,0,0,0,1,auto,am7,1,0,428.5104,30.4063,30.0000,18.6451,59.1983,36.7920,0.2,0.2,1->4,1;4;2;,0708:36.500;0723:49.000;0738:49.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,28,1,2,1,0,0,0,0,1,auto,am7,1,0,428.6570,30.4263,30.0000,18.6451,59.1594,36.7678,0.2,0.2,1->4,1;4;2;,0708:45.250;0723:58.000;0738:58.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,29,1,2,1,0,0,0,0,1,auto,am7,1,0,428.8037,30.4463,30.0000,18.6451,59.1205,36.7437,0.3,0.3,1->4,1;4;2;,0708:54.000;0724:10.000;0739:10.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,30,1,2,1,0,0,0,0,1,auto,am7,1,0,428.9004,30.5163,30.0000,18.6451,58.9850,36.6594,0.3,0.3,1->4,1;4;2;,0709:00.000;0724:18.000;0739:18.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,31,1,2,1,0,0,0,0,1,auto,am7,1,0,429.0471,30.5029,30.0000,18.6451,59.0108,36.6754,0.3,0.3,1->4,1;4;2;,0709:08.750;0724:25.000;0739:25.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,32,1,2,1,0,0,0,0,1,auto,am7,1,0,429.1938,30.4896,30.0000,18.6451,59.0366,36.6915,0.3,0.3,1->4,1;4;2;,0709:17.499;0724:33.000;0739:33.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,33,1,2,1,0,0,0,0,1,auto,am7,1,0,429.2905,30.5262,30.0000,18.6451,58.9657,36.6474,0.3,0.3,1->4,1;4;2;,0709:23.250;0724:41.000;0739:41.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,34,1,2,1,0,0,0,0,1,auto,am7,1,0,429.4371,30.5629,30.0000,18.6451,58.8950,36.6035,0.3,0.3,1->4,1;4;2;,0709:32.000;0724:49.000;0739:49.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,35,1,2,1,0,0,0,0,1,auto,am7,1,0,429.5838,30.5495,30.0000,18.6451,58.9207,36.6195,0.3,0.3,1->4,1;4;2;,0709:41.000;0724:58.000;0739:58.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,36,1,2,1,0,0,0,0,1,auto,am7,1,0,429.6805,30.5695,30.0000,18.6451,58.8822,36.5955,0.3,0.3,1->4,1;4;2;,0709:46.750;0725:06.000;0740:06.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,37,1,2,1,0,0,0,0,1,auto,am7,1,0,429.8272,30.5395,30.0000,18.6451,58.9401,36.6315,0.3,0.3,1->4,1;4;2;,0709:55.499;0725:13.000;0740:13.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,38,1,2,1,0,0,0,0,1,auto,am7,1,0,429.9738,30.5261,30.0000,18.6451,58.9659,36.6475,0.3,0.3,1->4,1;4;2;,0710:04.249;0725:22.000;0740:22.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,39,1,2,1,0,0,0,0,1,auto,am7,1,0,430.0705,30.5961,30.0000,18.6451,58.8310,36.5637,0.3,0.3,1->4,1;4;2;,0710:10.000;0725:30.000;0740:30.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,40,1,2,1,0,0,0,0,1,auto,am7,1,0,430.2172,30.5828,30.0000,18.6451,58.8567,36.5796,0.3,0.3,1->4,1;4;2;,0710:19.000;0725:40.000;0740:40.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,41,1,2,1,0,0,0,0,1,auto,am7,1,0,430.3639,30.5861,30.0000,18.6451,58.8503,36.5757,0.3,0.3,1->4,1;4;2;,0710:27.749;0725:48.000;0740:48.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,42,1,2,1,0,0,0,0,1,auto,am7,1,0,430.4606,30.6061,30.0000,18.6451,58.8118,36.5518,0.4,0.4,1->4,1;4;2;,0710:33.499;0725:56.000;0740:56.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,43,1,2,1,0,0,0,0,1,auto,am7,1,0,430.6073,30.5927,30.0000,18.6451,58.8375,36.5677,0.4,0.4,1->4,1;4;2;,0710:42.249;0726:06.000;0741:06.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,44,1,2,1,0,0,0,0,1,auto,am7,1,0,430.7539,30.5961,30.0000,18.6451,58.8311,36.5638,0.4,0.4,1->4,1;4;2;,0710:51.000;0726:15.000;0741:15.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,45,1,2,1,0,0,0,0,1,auto,am7,1,0,430.8506,30.6660,30.0000,18.6451,58.6968,36.4803,0.4,0.4,1->4,1;4;2;,0710:57.000;0726:24.000;0741:24.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,46,1,2,1,0,0,0,0,1,auto,am7,1,0,430.9973,30.6527,30.0000,18.6451,58.7224,36.4962,0.4,0.4,1->4,1;4;2;,0711:05.749;0726:31.000;0741:31.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,47,1,2,1,0,0,0,0,1,auto,am7,1,0,431.1440,30.6227,30.0000,18.6451,58.7800,36.5320,0.4,0.4,1->4,1;4;2;,0711:14.500;0726:38.000;0741:38.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,48,1,2,1,0,0,0,0,1,auto,am7,1,0,431.2407,30.6593,30.0000,18.6451,58.7097,36.4883,0.4,0.4,1->4,1;4;2;,0711:20.249;0726:45.000;0741:45.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,49,1,2,1,0,0,0,0,1,auto,am7,1,0,431.3873,30.6627,30.0000,18.6451,58.7033,36.4844,0.4,0.4,1->4,1;4;2;,0711:29.000;0726:54.000;0741:54.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,50,1,2,1,0,0,0,0,1,auto,am7,1,0,431.5340,30.6326,30.0000,18.6451,58.7608,36.5201,0.4,0.4,1->4,1;4;2;,0711:38.000;0727:02.000;0742:02.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,51,1,2,1,0,0,0,0,1,auto,am7,1,0,431.6307,30.6693,30.0000,18.6451,58.6906,36.4765,0.4,0.4,1->4,1;4;2;,0711:43.749;0727:09.000;0742:09.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,52,1,2,1,0,0,0,0,1,auto,am7,1,0,431.7774,30.6559,30.0000,18.6451,58.7162,36.4923,0.4,0.4,1->4,1;4;2;,0711:52.500;0727:16.000;0742:16.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,53,1,2,1,0,0,0,0,1,auto,am7,1,0,431.9241,30.6426,30.0000,18.6451,58.7418,36.5082,0.4,0.4,1->4,1;4;2;,0712:01.250;0727:24.000;0742:24.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,54,1,2,1,0,0,0,0,1,auto,am7,1,0,432.0208,30.6959,30.0000,18.6451,58.6397,36.4448,0.4,0.4,1->4,1;4;2;,0712:07.000;0727:33.000;0742:33.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,55,1,2,1,0,0,0,0,1,auto,am7,1,0,432.1674,30.6992,30.0000,18.6451,58.6334,36.4409,0.4,0.4,1->4,1;4;2;,0712:16.000;0727:43.000;0742:43.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,56,1,2,1,0,0,0,0,1,auto,am7,1,0,432.3141,30.7026,30.0000,18.6451,58.6270,36.4369,0.4,0.4,1->4,1;4;2;,0712:24.750;0727:51.000;0742:51.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,57,1,2,1,0,0,0,0,1,auto,am7,1,0,432.4108,30.7559,30.0000,18.6451,58.5254,36.3738,0.5,0.5,1->4,1;4;2;,0712:30.499;0728:00.000;0743:00.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,58,1,2,1,0,0,0,0,1,auto,am7,1,0,432.5575,30.7592,30.0000,18.6451,58.5191,36.3698,0.5,0.5,1->4,1;4;2;,0712:39.250;0728:09.000;0743:09.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,59,1,2,1,0,0,0,0,1,auto,am7,1,0,432.7042,30.7459,30.0000,18.6451,58.5445,36.3856,0.5,0.5,1->4,1;4;2;,0712:48.000;0728:20.000;0743:20.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,60,1,2,1,0,0,0,0,1,auto,am7,1,0,432.8008,30.8158,30.0000,18.6451,58.4115,36.3030,0.6,0.6,1->4,1;4;2;,0712:54.000;0728:29.000;0743:29.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,61,1,2,1,0,0,0,0,1,auto,am7,1,0,432.9475,30.7858,30.0000,18.6451,58.4685,36.3384,0.6,0.6,1->4,1;4;2;,0713:02.750;0728:37.000;0743:37.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,62,1,2,1,0,0,0,0,1,auto,am7,1,0,433.0942,30.8058,30.0000,18.6451,58.4305,36.3148,0.6,0.6,1->4,1;4;2;,0713:11.500;0728:45.000;0743:45.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,63,1,2,1,0,0,0,0,1,auto,am7,1,0,433.1909,30.8758,30.0000,18.6451,58.2981,36.2325,0.6,0.6,1->4,1;4;2;,0713:17.250;0728:52.000;0743:52.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,64,1,2,1,0,0,0,0,1,auto,am7,1,0,433.3376,30.8791,30.0000,18.6451,58.2918,36.2286,0.6,0.6,1->4,1;4;2;,0713:26.250;0729:00.000;0744:00.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,65,1,2,1,0,0,0,0,1,auto,am7,1,0,433.4842,30.8658,30.0000,18.6451,58.3170,36.2443,0.6,0.6,1->4,1;4;2;,0713:35.000;0729:10.000;0744:10.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,66,1,2,1,0,0,0,0,1,auto,am7,1,0,433.5809,30.8858,30.0000,18.6451,58.2793,36.2208,0.7,0.7,1->4,1;4;2;,0713:40.750;0729:20.000;0744:20.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,67,1,2,1,0,0,0,0,1,auto,am7,1,0,433.7276,30.8724,30.0000,18.6451,58.3045,36.2365,0.7,0.7,1->4,1;4;2;,0713:49.500;0729:30.000;0744:30.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,68,1,2,1,0,0,0,0,1,auto,am7,1,0,433.8743,30.8757,30.0000,18.6451,58.2982,36.2326,0.7,0.7,1->4,1;4;2;,0713:58.249;0729:41.000;0744:41.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,69,1,2,1,0,0,0,0,1,auto,am7,1,0,433.9709,30.9290,30.0000,18.6451,58.1977,36.1701,0.7,0.7,1->4,1;4;2;,0714:04.249;0729:48.000;0744:48.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,70,1,2,1,0,0,0,0,1,auto,am7,1,0,434.1176,30.8990,30.0000,18.6451,58.2542,36.2053,0.7,0.7,1->4,1;4;2;,0714:13.000;0729:55.000;0744:55.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,71,1,2,1,0,0,0,0,1,auto,am7,1,0,434.2643,30.8690,30.0000,18.6451,58.3109,36.2405,0.7,0.7,1->4,1;4;2;,0714:21.749;0730:04.000;0745:04.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,72,1,2,1,0,0,0,0,1,auto,am7,1,0,434.3610,30.9057,30.0000,18.6451,58.2417,36.1975,0.8,0.8,1->4,1;4;2;,0714:27.500;0730:15.000;0745:15.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,73,1,2,1,0,0,0,0,1,auto,am7,1,0,434.5077,30.9090,30.0000,18.6451,58.2355,36.1936,0.8,0.8,1->4,1;4;2;,0714:36.249;0730:25.000;0745:25.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,74,1,2,1,0,0,0,0,1,auto,am7,1,0,434.6544,30.9123,30.0000,18.6451,58.2292,36.1897,0.8,0.8,1->4,1;4;2;,0714:45.250;0730:34.000;0745:34.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,75,1,2,1,0,0,0,0,1,auto,am7,1,0,434.7510,30.9490,30.0000,18.6451,58.1603,36.1468,0.8,0.8,1->4,1;4;2;,0714:51.000;0730:41.000;0745:41.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,76,1,2,1,0,0,0,0,1,auto,am7,1,0,434.8977,30.9689,30.0000,18.6451,58.1227,36.1235,0.9,0.9,1->4,1;4;2;,0714:59.749;0730:51.000;0745:51.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,77,1,2,1,0,0,0,0,1,auto,am7,1,0,435.0450,30.9717,30.0000,18.6451,58.1175,36.1203,0.9,0.9,1->4,1;4;2;,0715:08.499;0731:01.000;0746:01.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,78,1,2,1,0,0,0,0,1,auto,am7,1,0,435.1480,31.0353,30.0000,18.6451,57.9985,36.0463,0.9,0.9,1->4,1;4;2;,0715:14.749;0731:09.000;0746:09.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,79,1,2,1,0,0,0,0,1,auto,am7,1,0,435.3011,30.9989,30.0000,18.6451,58.0666,36.0886,0.9,0.9,1->4,1;4;2;,0715:24.000;0731:16.000;0746:16.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,80,1,2,1,0,0,0,0,1,auto,am7,1,0,435.4542,31.0125,30.0000,18.6451,58.0412,36.0728,0.9,0.9,1->4,1;4;2;,0715:33.250;0731:25.000;0746:25.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,81,1,2,1,0,0,0,0,1,auto,am7,1,0,435.5573,31.0427,30.0000,18.6451,57.9846,36.0377,0.9,0.9,1->4,1;4;2;,0715:39.250;0731:33.000;0746:33.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,82,1,2,1,0,0,0,0,1,auto,am7,1,0,435.7104,31.0063,30.0000,18.6451,58.0527,36.0800,0.9,0.9,1->4,1;4;2;,0715:48.499;0731:40.000;0746:40.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,83,1,2,1,0,0,0,0,1,auto,am7,1,0,435.8635,30.9699,30.0000,18.6451,58.1210,36.1225,0.8,0.8,1->4,1;4;2;,0715:57.749;0731:48.000;0746:48.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,84,1,2,1,0,0,0,0,1,auto,am7,1,0,435.9666,31.0001,30.0000,18.6451,58.0643,36.0872,0.9,0.9,1->4,1;4;2;,0716:03.750;0731:56.000;0746:56.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,85,1,2,1,0,0,0,0,1,auto,am7,1,0,436.1197,30.9803,30.0000,18.6451,58.1014,36.1102,0.8,0.8,1->4,1;4;2;,0716:13.000;0732:03.000;0747:03.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,86,1,2,1,0,0,0,0,1,auto,am7,1,0,436.2727,30.9773,30.0000,18.6451,58.1071,36.1138,0.8,0.8,1->4,1;4;2;,0716:22.249;0732:11.000;0747:11.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,87,1,2,1,0,0,0,0,1,auto,am7,1,0,436.3758,31.0408,30.0000,18.6451,57.9881,36.0399,0.9,0.9,1->4,1;4;2;,0716:28.500;0732:21.000;0747:21.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,88,1,2,1,0,0,0,0,1,auto,am7,1,0,436.5289,31.0377,30.0000,18.6451,57.9939,36.0434,0.9,0.9,1->4,1;4;2;,0716:37.500;0732:29.000;0747:29.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,89,1,2,1,0,0,0,0,1,auto,am7,1,0,436.6820,31.0347,30.0000,18.6451,57.9997,36.0470,0.8,0.8,1->4,1;4;2;,0716:46.750;0732:36.000;0747:36.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,90,1,2,1,0,0,0,0,1,auto,am7,1,0,436.7851,31.0982,30.0000,18.6451,57.8811,35.9733,0.8,0.8,1->4,1;4;2;,0716:53.000;0732:43.000;0747:43.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,91,1,2,1,0,0,0,0,1,auto,am7,1,0,436.9382,31.0785,30.0000,18.6451,57.9179,35.9962,0.8,0.8,1->4,1;4;2;,0717:02.250;0732:50.000;0747:50.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,92,1,2,1,0,0,0,0,1,auto,am7,1,0,437.0913,31.0587,30.0000,18.6451,57.9547,36.0191,0.8,0.8,1->4,1;4;2;,0717:11.250;0733:00.000;0748:00.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
0,93,1,2,1,0,0,0,0,1,auto,am7,1,0,437.1944,31.0890,30.0000,18.6451,57.8983,35.9841,0.8,0.8,1->4,1;4;2;,0717:17.499;0733:07.000;0748:07.000;,"LINESTRING (0.000000 -0.100000, 19.700000 -9.700000, 40.300000 0.100000)"
