first_column,agent_id,o_zone_id,d_zone_id,path_id,display_code,impacted_flag,info_receiving_flag,diverted_flag,mode_type_no,mode_type,PCE_unit,demand_period,volume,toll,departure_time,travel_time,distance_km,distance_mile,speed_kmph,speed_mph,waiting_time,max_link_waiting_time,max_wait_link,node_sequence,time_sequence,geometry
,13,1,2,0,0,0,0,0,0,auto,1,am,1,0,425.4871,474.5129,20.0000,12.4301,2.5289,1.5717,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,14,1,2,0,0,0,0,0,0,auto,1,am,1,0,425.5399,474.4601,20.0000,12.4301,2.5292,1.5719,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,15,1,2,0,0,0,0,0,0,auto,1,am,1,0,425.5428,474.4572,20.0000,12.4301,2.5292,1.5719,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,16,1,2,0,0,0,0,0,0,auto,1,am,1,0,425.5956,474.4044,20.0000,12.4301,2.5295,1.5721,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,17,1,2,0,0,0,0,0,0,auto,1,am,1,0,425.6485,474.3515,20.0000,12.4301,2.5298,1.5723,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,18,1,2,0,0,0,0,0,0,auto,1,am,1,0,425.6513,474.3487,20.0000,12.4301,2.5298,1.5723,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,19,1,2,0,0,0,0,0,0,auto,1,am,1,0,425.7042,474.2958,20.0000,12.4301,2.5301,1.5724,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,20,1,2,0,0,0,0,0,0,auto,1,am,1,0,425.7570,474.2430,20.0000,12.4301,2.5303,1.5726,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,21,1,2,0,0,0,0,0,0,auto,1,am,1,0,425.7599,474.2401,20.0000,12.4301,2.5304,1.5726,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,22,1,2,0,0,0,0,0,0,auto,1,am,1,0,425.8127,474.1873,20.0000,12.4301,2.5306,1.5728,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,23,1,2,0,0,0,0,0,0,auto,1,am,1,0,425.8656,474.1344,20.0000,12.4301,2.5309,1.5730,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,24,1,2,0,0,0,0,0,0,auto,1,am,1,0,425.8684,474.1316,20.0000,12.4301,2.5309,1.5730,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,25,1,2,0,0,0,0,0,0,auto,1,am,1,0,425.9213,474.0787,20.0000,12.4301,2.5312,1.5732,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,26,1,2,0,0,0,0,0,0,auto,1,am,1,0,425.9741,474.0259,20.0000,12.4301,2.5315,1.5733,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,27,1,2,0,0,0,0,0,0,auto,1,am,1,0,425.9770,474.0230,20.0000,12.4301,2.5315,1.5734,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,28,1,2,0,0,0,0,0,0,auto,1,am,1,0,426.0298,473.9702,20.0000,12.4301,2.5318,1.5735,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,29,1,2,0,0,0,0,0,0,auto,1,am,1,0,426.0827,473.9173,20.0000,12.4301,2.5321,1.5737,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,30,1,2,0,0,0,0,0,0,auto,1,am,1,0,426.0855,473.9145,20.0000,12.4301,2.5321,1.5737,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,31,1,2,0,0,0,0,0,0,auto,1,am,1,0,426.1384,473.8616,20.0000,12.4301,2.5324,1.5739,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,32,1,2,0,0,0,0,0,0,auto,1,am,1,0,426.1912,473.8088,20.0000,12.4301,2.5327,1.5741,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,33,1,2,0,0,0,0,0,0,auto,1,am,1,0,426.1941,473.8059,20.0000,12.4301,2.5327,1.5741,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,34,1,2,0,0,0,0,0,0,auto,1,am,1,0,426.2469,473.7531,20.0000,12.4301,2.5330,1.5742,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,35,1,2,0,0,0,0,0,0,auto,1,am,1,0,426.2998,473.7002,20.0000,12.4301,2.5332,1.5744,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,36,1,2,0,0,0,0,0,0,auto,1,am,1,0,426.3026,473.6974,20.0000,12.4301,2.5333,1.5744,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,37,1,2,0,0,0,0,0,0,auto,1,am,1,0,426.3555,473.6445,20.0000,12.4301,2.5335,1.5746,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,38,1,2,0,0,0,0,0,0,auto,1,am,1,0,426.4083,473.5917,20.0000,12.4301,2.5338,1.5748,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,39,1,2,0,0,0,0,0,0,auto,1,am,1,0,426.4112,473.5888,20.0000,12.4301,2.5338,1.5748,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,40,1,2,0,0,0,0,0,0,auto,1,am,1,0,426.4640,473.5360,20.0000,12.4301,2.5341,1.5750,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,41,1,2,0,0,0,0,0,0,auto,1,am,1,0,426.5169,473.4831,20.0000,12.4301,2.5344,1.5751,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,42,1,2,0,0,0,0,0,0,auto,1,am,1,0,426.5197,473.4803,20.0000,12.4301,2.5344,1.5752,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,43,1,2,0,0,0,0,0,0,auto,1,am,1,0,426.5726,473.4274,20.0000,12.4301,2.5347,1.5753,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,44,1,2,0,0,0,0,0,0,auto,1,am,1,0,426.6254,473.3746,20.0000,12.4301,2.5350,1.5755,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,45,1,2,0,0,0,0,0,0,auto,1,am,1,0,426.6283,473.3717,20.0000,12.4301,2.5350,1.5755,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,46,1,2,0,0,0,0,0,0,auto,1,am,1,0,426.6811,473.3189,20.0000,12.4301,2.5353,1.5757,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,47,1,2,0,0,0,0,0,0,auto,1,am,1,0,426.7340,473.2660,20.0000,12.4301,2.5356,1.5759,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,48,1,2,0,0,0,0,0,0,auto,1,am,1,0,426.7368,473.2632,20.0000,12.4301,2.5356,1.5759,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,49,1,2,0,0,0,0,0,0,auto,1,am,1,0,426.7897,473.2103,20.0000,12.4301,2.5359,1.5761,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,50,1,2,0,0,0,0,0,0,auto,1,am,1,0,426.8425,473.1575,20.0000,12.4301,2.5362,1.5762,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,51,1,2,0,0,0,0,0,0,auto,1,am,1,0,426.8454,473.1546,20.0000,12.4301,2.5362,1.5762,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,52,1,2,0,0,0,0,0,0,auto,1,am,1,0,426.8982,473.1018,20.0000,12.4301,2.5365,1.5764,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,53,1,2,0,0,0,0,0,0,auto,1,am,1,0,426.9511,473.0489,20.0000,12.4301,2.5367,1.5766,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,54,1,2,0,0,0,0,0,0,auto,1,am,1,0,426.9539,473.0461,20.0000,12.4301,2.5368,1.5766,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,55,1,2,0,0,0,0,0,0,auto,1,am,1,0,427.0068,472.9932,20.0000,12.4301,2.5370,1.5768,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,56,1,2,0,0,0,0,0,0,auto,1,am,1,0,427.0596,472.9404,20.0000,12.4301,2.5373,1.5770,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,57,1,2,0,0,0,0,0,0,auto,1,am,1,0,427.0625,472.9375,20.0000,12.4301,2.5373,1.5770,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,58,1,2,0,0,0,0,0,0,auto,1,am,1,0,427.1153,472.8847,20.0000,12.4301,2.5376,1.5771,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,59,1,2,0,0,0,0,0,0,auto,1,am,1,0,427.1682,472.8318,20.0000,12.4301,2.5379,1.5773,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,60,1,2,0,0,0,0,0,0,auto,1,am,1,0,427.1710,472.8290,20.0000,12.4301,2.5379,1.5773,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,61,1,2,0,0,0,0,0,0,auto,1,am,1,0,427.2239,472.7761,20.0000,12.4301,2.5382,1.5775,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,62,1,2,0,0,0,0,0,0,auto,1,am,1,0,427.2767,472.7233,20.0000,12.4301,2.5385,1.5777,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,63,1,2,0,0,0,0,0,0,auto,1,am,1,0,427.2796,472.7204,20.0000,12.4301,2.5385,1.5777,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,64,1,2,0,0,0,0,0,0,auto,1,am,1,0,427.3324,472.6676,20.0000,12.4301,2.5388,1.5779,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,65,1,2,0,0,0,0,0,0,auto,1,am,1,0,427.3853,472.6147,20.0000,12.4301,2.5391,1.5780,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,66,1,2,0,0,0,0,0,0,auto,1,am,1,0,427.3881,472.6119,20.0000,12.4301,2.5391,1.5780,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,67,1,2,0,0,0,0,0,0,auto,1,am,1,0,427.4410,472.5590,20.0000,12.4301,2.5394,1.5782,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,68,1,2,0,0,0,0,0,0,auto,1,am,1,0,427.4938,472.5062,20.0000,12.4301,2.5396,1.5784,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,69,1,2,0,0,0,0,0,0,auto,1,am,1,0,427.4967,472.5033,20.0000,12.4301,2.5397,1.5784,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,70,1,2,0,0,0,0,0,0,auto,1,am,1,0,427.5495,472.4505,20.0000,12.4301,2.5399,1.5786,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,71,1,2,0,0,0,0,0,0,auto,1,am,1,0,427.6024,472.3976,20.0000,12.4301,2.5402,1.5788,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,72,1,2,0,0,0,0,0,0,auto,1,am,1,0,427.6052,472.3948,20.0000,12.4301,2.5402,1.5788,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,73,1,2,0,0,0,0,0,0,auto,1,am,1,0,427.6581,472.3419,20.0000,12.4301,2.5405,1.5790,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,74,1,2,0,0,0,0,0,0,auto,1,am,1,0,427.7109,472.2891,20.0000,12.4301,2.5408,1.5791,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,75,1,2,0,0,0,0,0,0,auto,1,am,1,0,427.7138,472.2862,20.0000,12.4301,2.5408,1.5791,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,76,1,2,0,0,0,0,0,0,auto,1,am,1,0,427.7666,472.2334,20.0000,12.4301,2.5411,1.5793,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,77,1,2,0,0,0,0,0,0,auto,1,am,1,0,427.8195,472.1805,20.0000,12.4301,2.5414,1.5795,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,78,1,2,0,0,0,0,0,0,auto,1,am,1,0,427.8223,472.1777,20.0000,12.4301,2.5414,1.5795,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,79,1,2,0,0,0,0,0,0,auto,1,am,1,0,427.8752,472.1248,20.0000,12.4301,2.5417,1.5797,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,80,1,2,0,0,0,0,0,0,auto,1,am,1,0,427.9280,472.0720,20.0000,12.4301,2.5420,1.5799,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,81,1,2,0,0,0,0,0,0,auto,1,am,1,0,427.9309,472.0691,20.0000,12.4301,2.5420,1.5799,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,82,1,2,0,0,0,0,0,0,auto,1,am,1,0,427.9837,472.0163,20.0000,12.4301,2.5423,1.5800,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,83,1,2,0,0,0,0,0,0,auto,1,am,1,0,428.0366,471.9634,20.0000,12.4301,2.5426,1.5802,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,84,1,2,0,0,0,0,0,0,auto,1,am,1,0,428.0394,471.9606,20.0000,12.4301,2.5426,1.5802,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,85,1,2,0,0,0,0,0,0,auto,1,am,1,0,428.0923,471.9077,20.0000,12.4301,2.5429,1.5804,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,86,1,2,0,0,0,0,0,0,auto,1,am,1,0,428.1451,471.8549,20.0000,12.4301,2.5432,1.5806,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,87,1,2,0,0,0,0,0,0,auto,1,am,1,0,428.1480,471.8520,20.0000,12.4301,2.5432,1.5806,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,88,1,2,0,0,0,0,0,0,auto,1,am,1,0,428.2008,471.7992,20.0000,12.4301,2.5435,1.5808,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,89,1,2,0,0,0,0,0,0,auto,1,am,1,0,428.2537,471.7463,20.0000,12.4301,2.5437,1.5809,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,90,1,2,0,0,0,0,0,0,auto,1,am,1,0,428.2565,471.7435,20.0000,12.4301,2.5438,1.5810,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,91,1,2,0,0,0,0,0,0,auto,1,am,1,0,428.3094,471.6906,20.0000,12.4301,2.5440,1.5811,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,92,1,2,0,0,0,0,0,0,auto,1,am,1,0,428.3622,471.6378,20.0000,12.4301,2.5443,1.5813,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,93,1,2,0,0,0,0,0,0,auto,1,am,1,0,428.3651,471.6349,20.0000,12.4301,2.5443,1.5813,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,94,1,2,0,0,0,0,0,0,auto,1,am,1,0,428.4179,471.5821,20.0000,12.4301,2.5446,1.5815,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,95,1,2,0,0,0,0,0,0,auto,1,am,1,0,428.4708,471.5292,20.0000,12.4301,2.5449,1.5817,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
,96,1,2,0,0,0,0,0,0,auto,1,am,1,0,428.4736,471.5264,20.0000,12.4301,2.5449,1.5817,0.0,0.0,,1;3;2;,0659:59.749;0659:59.749;0659:59.749;,"LINESTRING (0.017882 -0.125179, 19.778254 14.806867, 40.253933 0.053648)"
