od_seq_id,o_zone_id,d_zone_id,o_sindex,d_sindex,o_district_id,d_district_id,mode_type,demand_period,connectivity_flag,s_x_coord,s_y_coord,t_x_coord,t_y_coord,volume_s0,avg_tt_s0,avg_distance_km_s0,avg_cost_s0,
1,4,1,3,0,0,1,auto,am,0,-96.747168,43.563654,-96.770420,43.612828,500.00,8.32,8.00,0.00,
1,4,1,3,0,0,1,auto,md,0,-96.747168,43.563654,-96.770420,43.612828,400.00,8.08,8.00,0.00,
1,4,1,3,0,0,1,auto,pm,0,-96.747168,43.563654,-96.770420,43.612828,750.00,11.44,8.00,0.00,
1,4,2,3,1,0,2,auto,am,0,-96.747168,43.563654,-96.711251,43.605813,200.00,14.32,14.00,0.00,
1,4,2,3,1,0,2,auto,md,0,-96.747168,43.563654,-96.711251,43.605813,160.00,14.08,14.00,0.00,
1,4,2,3,1,0,2,auto,pm,0,-96.747168,43.563654,-96.711251,43.605813,300.00,17.47,14.00,0.00,
1,4,3,3,2,0,0,auto,am,0,-96.747168,43.563654,-96.774303,43.572962,200.00,4.31,4.00,0.00,
1,4,3,3,2,0,0,auto,md,0,-96.747168,43.563654,-96.774303,43.572962,160.00,4.08,4.00,0.00,
1,4,3,3,2,0,0,auto,pm,0,-96.747168,43.563654,-96.774303,43.572962,300.00,7.28,4.00,0.00,
1,4,5,3,4,0,0,auto,am,0,-96.747168,43.563654,-96.731569,43.564034,500.00,2.34,2.00,0.00,
1,4,5,3,4,0,0,auto,md,0,-96.747168,43.563654,-96.731569,43.564034,400.00,2.10,2.00,0.00,
1,4,5,3,4,0,0,auto,pm,0,-96.747168,43.563654,-96.731569,43.564034,750.00,3.89,2.00,0.00,
1,4,6,3,5,0,0,auto,am,0,-96.747168,43.563654,-96.711644,43.587586,400.00,12.04,6.00,0.00,
1,4,6,3,5,0,0,auto,md,0,-96.747168,43.563654,-96.711644,43.587586,320.00,10.17,6.00,0.00,
1,4,6,3,5,0,0,auto,pm,0,-96.747168,43.563654,-96.711644,43.587586,600.00,19.79,6.00,0.00,
1,4,7,3,6,0,0,auto,am,0,-96.747168,43.563654,-96.693423,43.563844,400.00,32.67,12.83,0.00,
1,4,7,3,6,0,0,auto,md,0,-96.747168,43.563654,-96.693423,43.563844,320.00,22.11,11.00,0.00,
1,4,7,3,6,0,0,auto,pm,0,-96.747168,43.563654,-96.693423,43.563844,600.00,107.60,13.14,0.00,
1,4,8,3,7,0,0,auto,am,0,-96.747168,43.563654,-96.711382,43.562324,700.00,27.05,9.78,0.00,
1,4,8,3,7,0,0,auto,md,0,-96.747168,43.563654,-96.711382,43.562324,560.00,18.36,8.07,0.00,
1,4,8,3,7,0,0,auto,pm,0,-96.747168,43.563654,-96.711382,43.562324,1050.00,86.55,10.14,0.00,
1,4,9,3,8,0,0,auto,am,0,-96.747168,43.563654,-96.731241,43.548596,700.00,12.14,7.00,0.00,
1,4,9,3,8,0,0,auto,md,0,-96.747168,43.563654,-96.731241,43.548596,560.00,8.15,7.00,0.00,
1,4,9,3,8,0,0,auto,pm,0,-96.747168,43.563654,-96.731241,43.548596,1050.00,40.25,7.00,0.00,
1,4,10,3,9,0,0,auto,am,0,-96.747168,43.563654,-96.731438,43.545271,1200.00,17.90,10.00,0.00,
1,4,10,3,9,0,0,auto,md,0,-96.747168,43.563654,-96.731438,43.545271,960.00,12.27,10.00,0.00,
1,4,10,3,9,0,0,auto,pm,0,-96.747168,43.563654,-96.731438,43.545271,1800.00,57.02,10.17,0.00,
1,4,11,3,10,0,0,auto,am,0,-96.747168,43.563654,-96.746841,43.544131,1400.00,7.11,6.00,0.00,
1,4,11,3,10,0,0,auto,md,0,-96.747168,43.563654,-96.746841,43.544131,1120.00,6.46,6.00,0.00,
1,4,11,3,10,0,0,auto,pm,0,-96.747168,43.563654,-96.746841,43.544131,2100.00,17.19,6.00,0.00,
1,4,12,3,11,0,0,auto,am,0,-96.747168,43.563654,-96.780137,43.543941,600.00,8.33,8.00,0.00,
1,4,12,3,11,0,0,auto,md,0,-96.747168,43.563654,-96.780137,43.543941,480.00,8.08,8.00,0.00,
1,4,12,3,11,0,0,auto,pm,0,-96.747168,43.563654,-96.780137,43.543941,900.00,11.70,8.00,0.00,
1,4,13,3,12,0,0,auto,am,0,-96.747168,43.563654,-96.793377,43.490707,600.00,11.36,11.00,0.00,
1,4,13,3,12,0,0,auto,md,0,-96.747168,43.563654,-96.793377,43.490707,480.00,11.09,11.00,0.00,
1,4,13,3,12,0,0,auto,pm,0,-96.747168,43.563654,-96.793377,43.490707,900.00,14.99,11.00,0.00,
1,4,14,3,13,0,0,auto,am,0,-96.747168,43.563654,-96.751035,43.529306,500.00,20.97,10.00,0.00,
1,4,14,3,13,0,0,auto,md,0,-96.747168,43.563654,-96.751035,43.529306,400.00,15.68,10.00,0.00,
1,4,14,3,13,0,0,auto,pm,0,-96.747168,43.563654,-96.751035,43.529306,750.00,64.28,10.00,0.00,
1,4,15,3,14,0,0,auto,am,0,-96.747168,43.563654,-96.731504,43.529401,500.00,31.65,16.00,0.00,
1,4,15,3,14,0,0,auto,md,0,-96.747168,43.563654,-96.731504,43.529401,400.00,21.39,16.00,0.00,
1,4,15,3,14,0,0,auto,pm,0,-96.747168,43.563654,-96.731504,43.529401,750.00,104.10,16.13,0.00,
1,4,16,3,15,0,0,auto,am,0,-96.747168,43.563654,-96.711382,43.546744,800.00,37.54,14.69,0.00,
1,4,16,3,15,0,0,auto,md,0,-96.747168,43.563654,-96.711382,43.546744,640.00,25.09,13.28,0.00,
1,4,16,3,15,0,0,auto,pm,0,-96.747168,43.563654,-96.711382,43.546744,1200.00,114.71,15.50,0.00,
1,4,17,3,16,0,0,auto,am,0,-96.747168,43.563654,-96.711382,43.541280,500.00,34.21,18.00,0.00,
1,4,17,3,16,0,0,auto,md,0,-96.747168,43.563654,-96.711382,43.541280,400.00,23.30,18.00,0.00,
