link_id,from_node_id,to_node_id,time_period,volume,CA,CD,density,queue,travel_time,waiting_time_in_sec,speed
1,1,3,0707:00_0708:00,84,672,567,35.0,21,1.925,4662.0,31.168831168831172
1,1,3,0707:00_0708:00,84,672,588,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0707:00_0708:00,84,672,588,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0707:00_0708:00,84,672,588,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0707:00_0708:00,84,672,588,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0707:00_0708:00,84,672,588,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0707:00_0708:00,84,672,588,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0707:00_0708:00,84,672,588,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0707:00_0708:00,84,672,588,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0707:00_0708:00,84,672,588,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0708:00_0709:00,84,756,651,35.0,21,1.925,4662.0,31.168831168831172
1,1,3,0708:00_0709:00,84,756,672,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0708:00_0709:00,84,756,672,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0708:00_0709:00,84,756,672,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0708:00_0709:00,84,756,672,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0708:00_0709:00,84,756,672,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0708:00_0709:00,84,756,672,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0708:00_0709:00,84,756,672,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0708:00_0709:00,84,756,672,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0708:00_0709:00,84,756,672,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0709:00_0710:00,84,840,735,35.0,21,1.925,4662.0,31.168831168831172
1,1,3,0709:00_0710:00,84,840,756,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0709:00_0710:00,84,840,756,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0709:00_0710:00,84,840,756,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0709:00_0710:00,84,840,756,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0709:00_0710:00,84,840,756,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0709:00_0710:00,84,840,756,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0709:00_0710:00,84,840,756,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0709:00_0710:00,84,840,756,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0709:00_0710:00,84,840,756,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0710:00_0711:00,84,924,819,35.0,21,1.925,4662.0,31.168831168831172
1,1,3,0710:00_0711:00,84,924,840,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0710:00_0711:00,84,924,840,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0710:00_0711:00,84,924,840,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0710:00_0711:00,84,924,840,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0710:00_0711:00,84,924,840,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0710:00_0711:00,84,924,840,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0710:00_0711:00,84,924,840,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0710:00_0711:00,84,924,840,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0710:00_0711:00,84,924,840,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0711:00_0712:00,84,1008,903,35.0,21,1.925,4662.0,31.168831168831172
1,1,3,0711:00_0712:00,84,1008,924,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0711:00_0712:00,84,1008,924,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0711:00_0712:00,84,1008,924,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0711:00_0712:00,84,1008,924,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0711:00_0712:00,84,1008,924,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0711:00_0712:00,84,1008,924,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0711:00_0712:00,84,1008,924,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0711:00_0712:00,84,1008,924,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0711:00_0712:00,84,1008,924,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0712:00_0713:00,84,1092,987,35.0,21,1.925,4662.0,31.168831168831172
1,1,3,0712:00_0713:00,84,1092,1008,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0712:00_0713:00,84,1092,1008,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0712:00_0713:00,84,1092,1008,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0712:00_0713:00,84,1092,1008,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0712:00_0713:00,84,1092,1008,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0712:00_0713:00,84,1092,1008,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0712:00_0713:00,84,1092,1008,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0712:00_0713:00,84,1092,1008,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0712:00_0713:00,84,1092,1008,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0713:00_0714:00,84,1176,1071,35.0,21,1.925,4662.0,31.168831168831172
1,1,3,0713:00_0714:00,84,1176,1092,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0713:00_0714:00,84,1176,1092,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0713:00_0714:00,84,1176,1092,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0713:00_0714:00,84,1176,1092,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0713:00_0714:00,84,1176,1092,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0713:00_0714:00,84,1176,1092,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0713:00_0714:00,84,1176,1092,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0713:00_0714:00,84,1176,1092,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0713:00_0714:00,84,1176,1092,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0714:00_0715:00,84,1260,1155,35.0,21,1.925,4662.0,31.168831168831172
1,1,3,0714:00_0715:00,84,1260,1176,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0714:00_0715:00,84,1260,1176,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0714:00_0715:00,84,1260,1176,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0714:00_0715:00,84,1260,1176,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0714:00_0715:00,84,1260,1176,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0714:00_0715:00,84,1260,1176,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0714:00_0715:00,84,1260,1176,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0714:00_0715:00,84,1260,1176,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0714:00_0715:00,84,1260,1176,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0715:00_0716:00,84,1344,1239,35.0,21,1.925,4662.0,31.168831168831172
1,1,3,0715:00_0716:00,84,1344,1260,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0715:00_0716:00,84,1344,1260,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0715:00_0716:00,84,1344,1260,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0715:00_0716:00,84,1344,1260,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0715:00_0716:00,84,1344,1260,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0715:00_0716:00,84,1344,1260,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0715:00_0716:00,84,1344,1260,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0715:00_0716:00,84,1344,1260,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0715:00_0716:00,84,1344,1260,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0716:00_0717:00,84,1428,1323,35.0,21,1.925,4662.0,31.168831168831172
1,1,3,0716:00_0717:00,84,1428,1344,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0716:00_0717:00,84,1428,1344,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0716:00_0717:00,84,1428,1344,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0716:00_0717:00,84,1428,1344,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0716:00_0717:00,84,1428,1344,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0716:00_0717:00,84,1428,1344,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0716:00_0717:00,84,1428,1344,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0716:00_0717:00,84,1428,1344,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0716:00_0717:00,84,1428,1344,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0717:00_0718:00,84,1512,1407,35.0,21,1.925,4662.0,31.168831168831172
1,1,3,0717:00_0718:00,84,1512,1428,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0717:00_0718:00,84,1512,1428,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0717:00_0718:00,84,1512,1428,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0717:00_0718:00,84,1512,1428,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0717:00_0718:00,84,1512,1428,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0717:00_0718:00,84,1512,1428,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0717:00_0718:00,84,1512,1428,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0717:00_0718:00,84,1512,1428,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0717:00_0718:00,84,1512,1428,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0718:00_0719:00,84,1596,1491,35.0,21,1.925,4662.0,31.168831168831172
1,1,3,0718:00_0719:00,84,1596,1512,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0718:00_0719:00,84,1596,1512,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0718:00_0719:00,84,1596,1512,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0718:00_0719:00,84,1596,1512,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0718:00_0719:00,84,1596,1512,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0718:00_0719:00,84,1596,1512,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0718:00_0719:00,84,1596,1512,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0718:00_0719:00,84,1596,1512,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0718:00_0719:00,84,1596,1512,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0719:00_0720:00,84,1680,1575,35.0,21,1.925,4662.0,31.168831168831172
1,1,3,0719:00_0720:00,84,1680,1596,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0719:00_0720:00,84,1680,1596,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0719:00_0720:00,84,1680,1596,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0719:00_0720:00,84,1680,1596,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0719:00_0720:00,84,1680,1596,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0719:00_0720:00,84,1680,1596,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0719:00_0720:00,84,1680,1596,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0719:00_0720:00,84,1680,1596,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0719:00_0720:00,84,1680,1596,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0720:00_0721:00,84,1764,1659,35.0,21,1.925,4662.0,31.168831168831172
1,1,3,0720:00_0721:00,84,1764,1680,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0720:00_0721:00,84,1764,1680,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0720:00_0721:00,84,1764,1680,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0720:00_0721:00,84,1764,1680,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0720:00_0721:00,84,1764,1680,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0720:00_0721:00,84,1764,1680,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0720:00_0721:00,84,1764,1680,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0720:00_0721:00,84,1764,1680,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0720:00_0721:00,84,1764,1680,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0721:00_0722:00,84,1848,1743,35.0,21,1.925,4662.0,31.168831168831172
1,1,3,0721:00_0722:00,84,1848,1764,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0721:00_0722:00,84,1848,1764,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0721:00_0722:00,84,1848,1764,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0721:00_0722:00,84,1848,1764,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0721:00_0722:00,84,1848,1764,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0721:00_0722:00,84,1848,1764,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0721:00_0722:00,84,1848,1764,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0721:00_0722:00,84,1848,1764,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0721:00_0722:00,84,1848,1764,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0722:00_0723:00,84,1932,1827,35.0,21,1.925,4662.0,31.168831168831172
1,1,3,0722:00_0723:00,84,1932,1848,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0722:00_0723:00,84,1932,1848,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0722:00_0723:00,84,1932,1848,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0722:00_0723:00,84,1932,1848,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0722:00_0723:00,84,1932,1848,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0722:00_0723:00,84,1932,1848,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0722:00_0723:00,84,1932,1848,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0722:00_0723:00,84,1932,1848,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0722:00_0723:00,84,1932,1848,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0723:00_0724:00,84,2016,1911,35.0,21,1.925,4662.0,31.168831168831172
1,1,3,0723:00_0724:00,84,2016,1932,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0723:00_0724:00,84,2016,1932,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0723:00_0724:00,84,2016,1932,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0723:00_0724:00,84,2016,1932,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0723:00_0724:00,84,2016,1932,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0723:00_0724:00,84,2016,1932,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0723:00_0724:00,84,2016,1932,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0723:00_0724:00,84,2016,1932,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0723:00_0724:00,84,2016,1932,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0724:00_0725:00,84,2100,1995,35.0,21,1.925,4662.0,31.168831168831172
1,1,3,0724:00_0725:00,84,2100,2016,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0724:00_0725:00,84,2100,2016,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0724:00_0725:00,84,2100,2016,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0724:00_0725:00,84,2100,2016,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0724:00_0725:00,84,2100,2016,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0724:00_0725:00,84,2100,2016,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0724:00_0725:00,84,2100,2016,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0724:00_0725:00,84,2100,2016,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0724:00_0725:00,84,2100,2016,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0725:00_0726:00,84,2184,2079,35.0,21,1.925,4662.0,31.168831168831172
1,1,3,0725:00_0726:00,84,2184,2100,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0725:00_0726:00,84,2184,2100,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0725:00_0726:00,84,2184,2100,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0725:00_0726:00,84,2184,2100,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0725:00_0726:00,84,2184,2100,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0725:00_0726:00,84,2184,2100,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0725:00_0726:00,84,2184,2100,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0725:00_0726:00,84,2184,2100,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0725:00_0726:00,84,2184,2100,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0726:00_0727:00,84,2268,2163,35.0,21,1.925,4662.0,31.168831168831172
1,1,3,0726:00_0727:00,84,2268,2184,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0726:00_0727:00,84,2268,2184,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0726:00_0727:00,84,2268,2184,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0726:00_0727:00,84,2268,2184,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0726:00_0727:00,84,2268,2184,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0726:00_0727:00,84,2268,2184,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0726:00_0727:00,84,2268,2184,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0726:00_0727:00,84,2268,2184,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0726:00_0727:00,84,2268,2184,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0727:00_0728:00,84,2352,2247,35.0,21,1.925,4662.0,31.168831168831172
1,1,3,0727:00_0728:00,84,2352,2268,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0727:00_0728:00,84,2352,2268,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0727:00_0728:00,84,2352,2268,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0727:00_0728:00,84,2352,2268,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0727:00_0728:00,84,2352,2268,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0727:00_0728:00,84,2352,2268,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0727:00_0728:00,84,2352,2268,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0727:00_0728:00,84,2352,2268,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0727:00_0728:00,84,2352,2268,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0728:00_0729:00,84,2436,2331,35.0,21,1.925,4662.0,31.168831168831172
1,1,3,0728:00_0729:00,84,2436,2352,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0728:00_0729:00,84,2436,2352,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0728:00_0729:00,84,2436,2352,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0728:00_0729:00,84,2436,2352,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0728:00_0729:00,84,2436,2352,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0728:00_0729:00,84,2436,2352,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0728:00_0729:00,84,2436,2352,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0728:00_0729:00,84,2436,2352,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0728:00_0729:00,84,2436,2352,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0729:00_0730:00,84,2520,2415,35.0,21,1.925,4662.0,31.168831168831172
1,1,3,0729:00_0730:00,84,2520,2436,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0729:00_0730:00,84,2520,2436,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0729:00_0730:00,84,2520,2436,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0729:00_0730:00,84,2520,2436,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0729:00_0730:00,84,2520,2436,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0729:00_0730:00,84,2520,2436,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0729:00_0730:00,84,2520,2436,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0729:00_0730:00,84,2520,2436,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0729:00_0730:00,84,2520,2436,28.0,0,1.925,4662.0,31.168831168831172
1,1,3,0730:00_0731:00,84,2604,2499,35.0,21,1.925,4662.0,31.168831168831172
1,1,3,0730:00_0731:00,84,2604,2520,28.0,0,1.925,4662.0,31.168831168831172
