iteration,mode_type,zone_id,node_id,d_zone_id,connected_flag,pred,label_cost,pred_link_cost,x_coord,y_coord,geometry
1,auto,1,4,-1,1,3,3.842530,1.891960,-112.182704,33.667637,"LINESTRING (-112.182704 33.667637,-112.203112 33.667556)"
1,info,1,4,-1,1,3,3.842530,1.891960,-112.182704,33.667637,"LINESTRING (-112.182704 33.667637,-112.203112 33.667556)"
0,auto,1,5,-1,1,4,5.658510,1.815980,-112.163116,33.667772,"LINESTRING (-112.163116 33.667772,-112.182704 33.667637)"
0,info,1,5,-1,1,4,5.658510,1.815980,-112.163116,33.667772,"LINESTRING (-112.163116 33.667772,-112.182704 33.667637)"
1,auto,1,5,-1,1,4,5.658510,1.815980,-112.163116,33.667772,"LINESTRING (-112.163116 33.667772,-112.182704 33.667637)"
1,info,1,5,-1,1,4,5.658510,1.815980,-112.163116,33.667772,"LINESTRING (-112.163116 33.667772,-112.182704 33.667637)"
0,auto,1,6,-1,1,5,7.736580,2.078070,-112.140701,33.667926,"LINESTRING (-112.140701 33.667926,-112.163116 33.667772)"
0,info,1,6,-1,1,5,7.736580,2.078070,-112.140701,33.667926,"LINESTRING (-112.140701 33.667926,-112.163116 33.667772)"
1,auto,1,6,-1,1,5,7.736580,2.078070,-112.140701,33.667926,"LINESTRING (-112.140701 33.667926,-112.163116 33.667772)"
1,info,1,6,-1,1,5,7.736580,2.078070,-112.140701,33.667926,"LINESTRING (-112.140701 33.667926,-112.163116 33.667772)"
0,auto,1,7,-1,1,6,9.627370,1.890790,-112.120306,33.668067,"LINESTRING (-112.120306 33.668067,-112.140701 33.667926)"
0,info,1,7,-1,1,6,9.627370,1.890790,-112.120306,33.668067,"LINESTRING (-112.120306 33.668067,-112.140701 33.667926)"
1,auto,1,7,-1,1,6,9.627370,1.890790,-112.120306,33.668067,"LINESTRING (-112.120306 33.668067,-112.140701 33.667926)"
1,info,1,7,-1,1,6,9.627370,1.890790,-112.120306,33.668067,"LINESTRING (-112.120306 33.668067,-112.140701 33.667926)"
0,auto,1,8,-1,1,7,11.686709,2.059340,-112.098093,33.668220,"LINESTRING (-112.098093 33.668220,-112.120306 33.668067)"
0,info,1,8,-1,1,7,11.686709,2.059340,-112.098093,33.668220,"LINESTRING (-112.098093 33.668220,-112.120306 33.668067)"
1,auto,1,8,-1,1,7,11.686709,2.059340,-112.098093,33.668220,"LINESTRING (-112.098093 33.668220,-112.120306 33.668067)"
1,info,1,8,-1,1,7,11.686709,2.059340,-112.098093,33.668220,"LINESTRING (-112.098093 33.668220,-112.120306 33.668067)"
0,auto,1,9,-1,1,8,13.390320,1.703610,-112.079717,33.668347,"LINESTRING (-112.079717 33.668347,-112.098093 33.668220)"
0,info,1,9,-1,1,8,13.390320,1.703610,-112.079717,33.668347,"LINESTRING (-112.079717 33.668347,-112.098093 33.668220)"
1,auto,1,9,-1,1,8,13.390320,1.703610,-112.079717,33.668347,"LINESTRING (-112.079717 33.668347,-112.098093 33.668220)"
1,info,1,9,-1,1,8,13.390320,1.703610,-112.079717,33.668347,"LINESTRING (-112.079717 33.668347,-112.098093 33.668220)"
0,auto,1,10,-1,1,9,15.000290,1.609970,-112.062351,33.668466,"LINESTRING (-112.062351 33.668466,-112.079717 33.668347)"
0,info,1,10,-1,1,9,15.000290,1.609970,-112.062351,33.668466,"LINESTRING (-112.062351 33.668466,-112.079717 33.668347)"
1,auto,1,10,-1,1,9,15.000290,1.609970,-112.062351,33.668466,"LINESTRING (-112.062351 33.668466,-112.079717 33.668347)"
1,info,1,10,-1,1,9,15.000290,1.609970,-112.062351,33.668466,"LINESTRING (-112.062351 33.668466,-112.079717 33.668347)"
0,auto,1,11,-1,1,10,16.497999,1.497709,-112.046196,33.668578,"LINESTRING (-112.046196 33.668578,-112.062351 33.668466)"
0,info,1,11,-1,1,10,16.497999,1.497709,-112.046196,33.668578,"LINESTRING (-112.046196 33.668578,-112.062351 33.668466)"
1,auto,1,11,-1,1,10,16.497999,1.497709,-112.046196,33.668578,"LINESTRING (-112.046196 33.668578,-112.062351 33.668466)"
1,info,1,11,-1,1,10,16.497999,1.497709,-112.046196,33.668578,"LINESTRING (-112.046196 33.668578,-112.062351 33.668466)"
0,auto,1,12,-1,1,11,17.485380,0.987381,-112.038642,33.662300,"LINESTRING (-112.038642 33.662300,-112.046196 33.668578)"
0,info,1,12,-1,1,11,17.485380,0.987381,-112.038642,33.662300,"LINESTRING (-112.038642 33.662300,-112.046196 33.668578)"
1,auto,1,12,-1,1,11,17.485380,0.987381,-112.038642,33.662300,"LINESTRING (-112.038642 33.662300,-112.046196 33.668578)"
1,info,1,12,-1,1,11,17.485380,0.987381,-112.038642,33.662300,"LINESTRING (-112.038642 33.662300,-112.046196 33.668578)"
0,auto,1,14,-1,1,1,0.768600,0.768430,-112.211333,33.648451,"LINESTRING (-112.211333 33.648451,-112.216413 33.653927)"
0,info,1,14,-1,1,1,0.768600,0.768430,-112.211333,33.648451,"LINESTRING (-112.211333 33.648451,-112.216413 33.653927)"
1,auto,1,14,-1,1,1,0.768600,0.768430,-112.211333,33.648451,"LINESTRING (-112.211333 33.648451,-112.216413 33.653927)"
1,info,1,14,-1,1,1,0.768600,0.768430,-112.211333,33.648451,"LINESTRING (-112.211333 33.648451,-112.216413 33.653927)"
0,auto,1,15,-1,1,14,1.401810,0.633210,-112.207035,33.644013,"LINESTRING (-112.207035 33.644013,-112.211333 33.648451)"
0,info,1,15,-1,1,14,1.401810,0.633210,-112.207035,33.644013,"LINESTRING (-112.207035 33.644013,-112.211333 33.648451)"
1,auto,1,15,-1,1,14,1.401810,0.633210,-112.207035,33.644013,"LINESTRING (-112.207035 33.644013,-112.211333 33.648451)"
1,info,1,15,-1,1,14,1.401810,0.633210,-112.207035,33.644013,"LINESTRING (-112.207035 33.644013,-112.211333 33.648451)"
0,auto,1,16,-1,1,15,2.082790,0.680980,-112.202329,33.639298,"LINESTRING (-112.202329 33.639298,-112.207035 33.644013)"
0,info,1,16,-1,1,15,2.082790,0.680980,-112.202329,33.639298,"LINESTRING (-112.202329 33.639298,-112.207035 33.644013)"
1,auto,1,16,-1,1,15,2.082790,0.680980,-112.202329,33.639298,"LINESTRING (-112.202329 33.639298,-112.207035 33.644013)"
1,info,1,16,-1,1,15,2.082790,0.680980,-112.202329,33.639298,"LINESTRING (-112.202329 33.639298,-112.207035 33.644013)"
0,auto,1,17,-1,1,16,3.150310,1.067520,-112.190818,33.639378,"LINESTRING (-112.190818 33.639378,-112.202329 33.639298)"
0,info,1,17,-1,1,16,3.150310,1.067520,-112.190818,33.639378,"LINESTRING (-112.190818 33.639378,-112.202329 33.639298)"
1,auto,1,17,-1,1,16,3.150310,1.067520,-112.190818,33.639378,"LINESTRING (-112.190818 33.639378,-112.202329 33.639298)"
1,info,1,17,-1,1,16,3.150310,1.067520,-112.190818,33.639378,"LINESTRING (-112.190818 33.639378,-112.202329 33.639298)"
0,auto,1,18,-1,1,17,4.161550,1.011240,-112.179914,33.639453,"LINESTRING (-112.179914 33.639453,-112.190818 33.639378)"
0,info,1,18,-1,1,17,4.161550,1.011240,-112.179914,33.639453,"LINESTRING (-112.179914 33.639453,-112.190818 33.639378)"
1,auto,1,18,-1,1,17,4.161550,1.011240,-112.179914,33.639453,"LINESTRING (-112.179914 33.639453,-112.190818 33.639378)"
1,info,1,18,-1,1,17,4.161550,1.011240,-112.179914,33.639453,"LINESTRING (-112.179914 33.639453,-112.190818 33.639378)"
0,auto,1,19,-1,1,18,5.247710,1.086160,-112.168202,33.639534,"LINESTRING (-112.168202 33.639534,-112.179914 33.639453)"
0,info,1,19,-1,1,18,5.247710,1.086160,-112.168202,33.639534,"LINESTRING (-112.168202 33.639534,-112.179914 33.639453)"
1,auto,1,19,-1,1,18,5.247710,1.086160,-112.168202,33.639534,"LINESTRING (-112.168202 33.639534,-112.179914 33.639453)"
1,info,1,19,-1,1,18,5.247710,1.086160,-112.168202,33.639534,"LINESTRING (-112.168202 33.639534,-112.179914 33.639453)"
0,auto,1,20,-1,1,19,6.446270,1.198560,-112.155278,33.639623,"LINESTRING (-112.155278 33.639623,-112.168202 33.639534)"
0,info,1,20,-1,1,19,6.446270,1.198560,-112.155278,33.639623,"LINESTRING (-112.155278 33.639623,-112.168202 33.639534)"
1,auto,1,20,-1,1,19,6.446270,1.198560,-112.155278,33.639623,"LINESTRING (-112.155278 33.639623,-112.168202 33.639534)"
1,info,1,20,-1,1,19,6.446270,1.198560,-112.155278,33.639623,"LINESTRING (-112.155278 33.639623,-112.168202 33.639534)"
0,auto,1,21,-1,1,20,7.569900,1.123630,-112.143162,33.639706,"LINESTRING (-112.143162 33.639706,-112.155278 33.639623)"
0,info,1,21,-1,1,20,7.569900,1.123630,-112.143162,33.639706,"LINESTRING (-112.143162 33.639706,-112.155278 33.639623)"
1,auto,1,21,-1,1,20,7.569900,1.123630,-112.143162,33.639706,"LINESTRING (-112.143162 33.639706,-112.155278 33.639623)"
1,info,1,21,-1,1,20,7.569900,1.123630,-112.143162,33.639706,"LINESTRING (-112.143162 33.639706,-112.155278 33.639623)"
0,auto,1,22,-1,1,21,8.899590,1.329690,-112.128824,33.639805,"LINESTRING (-112.128824 33.639805,-112.143162 33.639706)"
0,info,1,22,-1,1,21,8.899590,1.329690,-112.128824,33.639805,"LINESTRING (-112.128824 33.639805,-112.143162 33.639706)"
1,auto,1,22,-1,1,21,8.899590,1.329690,-112.128824,33.639805,"LINESTRING (-112.128824 33.639805,-112.143162 33.639706)"
1,info,1,22,-1,1,21,8.899590,1.329690,-112.128824,33.639805,"LINESTRING (-112.128824 33.639805,-112.143162 33.639706)"
0,auto,1,23,-1,1,22,9.964590,1.065001,-112.117340,33.639870,"LINESTRING (-112.117340 33.639870,-112.128824 33.639805)"
0,info,1,23,-1,1,22,9.964590,1.065001,-112.117340,33.639870,"LINESTRING (-112.117340 33.639870,-112.128824 33.639805)"
1,auto,1,23,-1,1,22,9.964590,1.065001,-112.117340,33.639870,"LINESTRING (-112.117340 33.639870,-112.128824 33.639805)"
1,info,1,23,-1,1,22,9.964590,1.065001,-112.117340,33.639870,"LINESTRING (-112.117340 33.639870,-112.128824 33.639805)"
0,auto,1,24,-1,1,23,11.334069,1.369479,-112.102573,33.639986,"LINESTRING (-112.102573 33.639986,-112.117340 33.639870)"
0,info,1,24,-1,1,23,11.334069,1.369479,-112.102573,33.639986,"LINESTRING (-112.102573 33.639986,-112.117340 33.639870)"
1,auto,1,24,-1,1,23,11.334069,1.369479,-112.102573,33.639986,"LINESTRING (-112.102573 33.639986,-112.117340 33.639870)"
1,info,1,24,-1,1,23,11.334069,1.369479,-112.102573,33.639986,"LINESTRING (-112.102573 33.639986,-112.117340 33.639870)"
0,auto,1,25,-1,1,24,12.719870,1.385800,-112.087630,33.640089,"LINESTRING (-112.087630 33.640089,-112.102573 33.639986)"
0,info,1,25,-1,1,24,12.719870,1.385800,-112.087630,33.640089,"LINESTRING (-112.087630 33.640089,-112.102573 33.639986)"
1,auto,1,25,-1,1,24,12.719870,1.385800,-112.087630,33.640089,"LINESTRING (-112.087630 33.640089,-112.102573 33.639986)"
1,info,1,25,-1,1,24,12.719870,1.385800,-112.087630,33.640089,"LINESTRING (-112.087630 33.640089,-112.102573 33.639986)"
0,auto,1,26,-1,1,25,14.124400,1.404531,-112.072485,33.640193,"LINESTRING (-112.072485 33.640193,-112.087630 33.640089)"
0,info,1,26,-1,1,25,14.124400,1.404531,-112.072485,33.640193,"LINESTRING (-112.072485 33.640193,-112.087630 33.640089)"
1,auto,1,26,-1,1,25,14.124400,1.404531,-112.072485,33.640193,"LINESTRING (-112.072485 33.640193,-112.087630 33.640089)"
1,info,1,26,-1,1,25,14.124400,1.404531,-112.072485,33.640193,"LINESTRING (-112.072485 33.640193,-112.087630 33.640089)"
0,auto,1,27,-1,1,26,15.285480,1.161079,-112.059965,33.640279,"LINESTRING (-112.059965 33.640279,-112.072485 33.640193)"
0,info,1,27,-1,1,26,15.285480,1.161079,-112.059965,33.640279,"LINESTRING (-112.059965 33.640279,-112.072485 33.640193)"
1,auto,1,27,-1,1,26,15.285480,1.161079,-112.059965,33.640279,"LINESTRING (-112.059965 33.640279,-112.072485 33.640193)"
1,info,1,27,-1,1,26,15.285480,1.161079,-112.059965,33.640279,"LINESTRING (-112.059965 33.640279,-112.072485 33.640193)"
0,auto,1,28,-1,1,27,16.540230,1.254750,-112.046435,33.640372,"LINESTRING (-112.046435 33.640372,-112.059965 33.640279)"
0,info,1,28,-1,1,27,16.540230,1.254750,-112.046435,33.640372,"LINESTRING (-112.046435 33.640372,-112.059965 33.640279)"
1,auto,1,28,-1,1,27,16.540230,1.254750,-112.046435,33.640372,"LINESTRING (-112.046435 33.640372,-112.059965 33.640279)"
1,info,1,28,-1,1,27,16.540230,1.254750,-112.046435,33.640372,"LINESTRING (-112.046435 33.640372,-112.059965 33.640279)"
0,auto,1,29,-1,1,28,17.523939,0.983709,-112.038842,33.646568,"LINESTRING (-112.038842 33.646568,-112.046435 33.640372)"
0,info,1,29,-1,1,28,17.523939,0.983709,-112.038842,33.646568,"LINESTRING (-112.038842 33.646568,-112.046435 33.640372)"
1,auto,1,29,-1,1,28,17.523939,0.983709,-112.038842,33.646568,"LINESTRING (-112.038842 33.646568,-112.046435 33.640372)"
1,info,1,29,-1,1,28,17.523939,0.983709,-112.038842,33.646568,"LINESTRING (-112.038842 33.646568,-112.046435 33.640372)"
0,auto,1,30,-1,1,1,5.160590,5.160420,-112.188587,33.654193,"LINESTRING (-112.188587 33.654193,-112.216413 33.653927)"
0,info,1,30,-1,1,1,5.160590,5.160420,-112.188587,33.654193,"LINESTRING (-112.188587 33.654193,-112.216413 33.653927)"
1,auto,1,30,-1,1,1,5.160590,5.160420,-112.188587,33.654193,"LINESTRING (-112.188587 33.654193,-112.216413 33.653927)"
1,info,1,30,-1,1,1,5.160590,5.160420,-112.188587,33.654193,"LINESTRING (-112.188587 33.654193,-112.216413 33.653927)"
0,auto,1,31,-1,1,36,8.785350,1.948640,-112.161528,33.654379,"LINESTRING (-112.161528 33.654379,-112.168880 33.660658)"
0,info,1,31,-1,1,36,8.785350,1.948640,-112.161528,33.654379,"LINESTRING (-112.161528 33.654379,-112.168880 33.660658)"
1,auto,1,31,-1,1,36,8.785350,1.948640,-112.161528,33.654379,"LINESTRING (-112.161528 33.654379,-112.168880 33.660658)"
1,info,1,31,-1,1,36,8.785350,1.948640,-112.161528,33.654379,"LINESTRING (-112.161528 33.654379,-112.168880 33.660658)"
0,auto,1,32,-1,1,33,12.907635,1.835649,-112.136488,33.654552,"LINESTRING (-112.136488 33.654552,-112.115041 33.654688)"
0,info,1,32,-1,1,33,12.907635,1.835649,-112.136488,33.654552,"LINESTRING (-112.136488 33.654552,-112.115041 33.654688)"
1,auto,1,32,-1,1,33,12.907635,1.835649,-112.136488,33.654552,"LINESTRING (-112.136488 33.654552,-112.115041 33.654688)"
1,info,1,32,-1,1,33,12.907635,1.835649,-112.136488,33.654552,"LINESTRING (-112.136488 33.654552,-112.115041 33.654688)"
0,auto,1,33,-1,1,38,11.071985,0.824104,-112.115041,33.654688,"LINESTRING (-112.115041 33.654688,-112.117523 33.662469)"
0,info,1,33,-1,1,38,11.071985,0.824104,-112.115041,33.654688,"LINESTRING (-112.115041 33.654688,-112.117523 33.662469)"
1,auto,1,33,-1,1,38,11.071985,0.824104,-112.115041,33.654688,"LINESTRING (-112.115041 33.654688,-112.117523 33.662469)"
1,info,1,33,-1,1,38,11.071985,0.824104,-112.115041,33.654688,"LINESTRING (-112.115041 33.654688,-112.117523 33.662469)"
0,auto,1,34,-1,1,2,21.479912,2.869062,-112.063388,33.655056,"LINESTRING (-112.063388 33.655056,-112.029867 33.655286)"
0,info,1,34,-1,1,2,21.479912,2.869062,-112.063388,33.655056,"LINESTRING (-112.063388 33.655056,-112.029867 33.655286)"
1,auto,1,34,-1,1,2,21.479912,2.869062,-112.063388,33.655056,"LINESTRING (-112.063388 33.655056,-112.029867 33.655286)"
1,info,1,34,-1,1,2,21.479912,2.869062,-112.063388,33.655056,"LINESTRING (-112.063388 33.655056,-112.029867 33.655286)"
0,auto,1,35,-1,1,33,15.969625,4.897640,-112.088630,33.654882,"LINESTRING (-112.088630 33.654882,-112.115041 33.654688)"
0,info,1,35,-1,1,33,15.969625,4.897640,-112.088630,33.654882,"LINESTRING (-112.088630 33.654882,-112.115041 33.654688)"
1,auto,1,35,-1,1,33,15.969625,4.897640,-112.088630,33.654882,"LINESTRING (-112.088630 33.654882,-112.115041 33.654688)"
1,info,1,35,-1,1,33,15.969625,4.897640,-112.088630,33.654882,"LINESTRING (-112.088630 33.654882,-112.115041 33.654688)"
0,auto,1,36,-1,1,4,6.836709,2.994180,-112.168880,33.660658,"LINESTRING (-112.168880 33.660658,-112.182704 33.667637)"
0,info,1,36,-1,1,4,6.836709,2.994180,-112.168880,33.660658,"LINESTRING (-112.168880 33.660658,-112.182704 33.667637)"
1,auto,1,36,-1,1,4,6.836709,2.994180,-112.168880,33.660658,"LINESTRING (-112.168880 33.660658,-112.182704 33.667637)"
1,info,1,36,-1,1,4,6.836709,2.994180,-112.168880,33.660658,"LINESTRING (-112.168880 33.660658,-112.182704 33.667637)"
0,auto,1,37,-1,1,31,9.675565,0.890215,-112.168717,33.648093,"LINESTRING (-112.168717 33.648093,-112.161528 33.654379)"
0,info,1,37,-1,1,31,9.675565,0.890215,-112.168717,33.648093,"LINESTRING (-112.168717 33.648093,-112.161528 33.654379)"
1,auto,1,37,-1,1,31,9.675565,0.890215,-112.168717,33.648093,"LINESTRING (-112.168717 33.648093,-112.161528 33.654379)"
1,info,1,37,-1,1,31,9.675565,0.890215,-112.168717,33.648093,"LINESTRING (-112.168717 33.648093,-112.161528 33.654379)"
0,auto,1,38,-1,1,7,10.247881,0.620511,-112.117523,33.662469,"LINESTRING (-112.117523 33.662469,-112.120306 33.668067)"
0,info,1,38,-1,1,7,10.247881,0.620511,-112.117523,33.662469,"LINESTRING (-112.117523 33.662469,-112.120306 33.668067)"
1,auto,1,38,-1,1,7,10.247881,0.620511,-112.117523,33.662469,"LINESTRING (-112.117523 33.662469,-112.120306 33.668067)"
1,info,1,38,-1,1,7,10.247881,0.620511,-112.117523,33.662469,"LINESTRING (-112.117523 33.662469,-112.120306 33.668067)"
0,auto,1,39,-1,1,23,10.697199,0.732609,-112.115354,33.646833,"LINESTRING (-112.115354 33.646833,-112.117340 33.639870)"
0,info,1,39,-1,1,23,10.697199,0.732609,-112.115354,33.646833,"LINESTRING (-112.115354 33.646833,-112.117340 33.639870)"
1,auto,1,39,-1,1,23,10.697199,0.732609,-112.115354,33.646833,"LINESTRING (-112.115354 33.646833,-112.117340 33.639870)"
1,info,1,39,-1,1,23,10.697199,0.732609,-112.115354,33.646833,"LINESTRING (-112.115354 33.646833,-112.117340 33.639870)"
0,auto,1,40,-1,1,35,16.719431,0.749805,-112.094357,33.660427,"LINESTRING (-112.094357 33.660427,-112.088630 33.654882)"
0,info,1,40,-1,1,35,16.719431,0.749805,-112.094357,33.660427,"LINESTRING (-112.094357 33.660427,-112.088630 33.654882)"
1,auto,1,40,-1,1,35,16.719431,0.749805,-112.094357,33.660427,"LINESTRING (-112.094357 33.660427,-112.088630 33.654882)"
1,info,1,40,-1,1,35,16.719431,0.749805,-112.094357,33.660427,"LINESTRING (-112.094357 33.660427,-112.088630 33.654882)"
0,auto,1,41,-1,1,35,17.151634,1.182009,-112.099647,33.647918,"LINESTRING (-112.099647 33.647918,-112.088630 33.654882)"
0,info,1,41,-1,1,35,17.151634,1.182009,-112.099647,33.647918,"LINESTRING (-112.099647 33.647918,-112.088630 33.654882)"
1,auto,1,41,-1,1,35,17.151634,1.182009,-112.099647,33.647918,"LINESTRING (-112.099647 33.647918,-112.088630 33.654882)"
1,info,1,41,-1,1,35,17.151634,1.182009,-112.099647,33.647918,"LINESTRING (-112.099647 33.647918,-112.088630 33.654882)"
0,auto,1,42,-1,1,7,9.974696,0.347326,-112.119622,33.671412,"LINESTRING (-112.119622 33.671412,-112.120306 33.668067)"
0,info,1,42,-1,1,7,9.974696,0.347326,-112.119622,33.671412,"LINESTRING (-112.119622 33.671412,-112.120306 33.668067)"
1,auto,1,42,-1,1,7,9.974696,0.347326,-112.119622,33.671412,"LINESTRING (-112.119622 33.671412,-112.120306 33.668067)"
1,info,1,42,-1,1,7,9.974696,0.347326,-112.119622,33.671412,"LINESTRING (-112.119622 33.671412,-112.120306 33.668067)"
0,auto,1,43,-1,1,23,10.478633,0.514043,-112.116949,33.634858,"LINESTRING (-112.116949 33.634858,-112.117340 33.639870)"
0,info,1,43,-1,1,23,10.478633,0.514043,-112.116949,33.634858,"LINESTRING (-112.116949 33.634858,-112.117340 33.639870)"
1,auto,1,43,-1,1,23,10.478633,0.514043,-112.116949,33.634858,"LINESTRING (-112.116949 33.634858,-112.117340 33.639870)"
1,info,1,43,-1,1,23,10.478633,0.514043,-112.116949,33.634858,"LINESTRING (-112.116949 33.634858,-112.117340 33.639870)"
0,auto,1,44,-1,1,11,19.961136,3.463137,-112.005727,33.668752,"LINESTRING (-112.005727 33.668752,-112.046196 33.668578)"
0,info,1,44,-1,1,11,19.961136,3.463137,-112.005727,33.668752,"LINESTRING (-112.005727 33.668752,-112.046196 33.668578)"
1,auto,1,44,-1,1,11,19.961136,3.463137,-112.005727,33.668752,"LINESTRING (-112.005727 33.668752,-112.046196 33.668578)"
1,info,1,44,-1,1,11,19.961136,3.463137,-112.005727,33.668752,"LINESTRING (-112.005727 33.668752,-112.046196 33.668578)"
0,auto,1,45,-1,1,44,23.556852,3.595716,-111.963730,33.667623,"LINESTRING (-111.963730 33.667623,-112.005727 33.668752)"
0,info,1,45,-1,1,44,23.556852,3.595716,-111.963730,33.667623,"LINESTRING (-111.963730 33.667623,-112.005727 33.668752)"
1,auto,1,45,-1,1,44,23.556852,3.595716,-111.963730,33.667623,"LINESTRING (-111.963730 33.667623,-112.005727 33.668752)"
1,info,1,45,-1,1,44,23.556852,3.595716,-111.963730,33.667623,"LINESTRING (-111.963730 33.667623,-112.005727 33.668752)"
0,auto,1,46,-1,1,45,26.242056,2.685204,-111.932894,33.662770,"LINESTRING (-111.932894 33.662770,-111.963730 33.667623)"
0,info,1,46,-1,1,45,26.242056,2.685204,-111.932894,33.662770,"LINESTRING (-111.932894 33.662770,-111.963730 33.667623)"
1,auto,1,46,-1,1,45,26.242056,2.685204,-111.932894,33.662770,"LINESTRING (-111.932894 33.662770,-111.963730 33.667623)"
1,info,1,46,-1,1,45,26.242056,2.685204,-111.932894,33.662770,"LINESTRING (-111.932894 33.662770,-111.963730 33.667623)"
0,auto,1,47,-1,1,2,20.956018,2.345169,-112.002470,33.654895,"LINESTRING (-112.002470 33.654895,-112.029867 33.655286)"
0,info,1,47,-1,1,2,20.956018,2.345169,-112.002470,33.654895,"LINESTRING (-112.002470 33.654895,-112.029867 33.655286)"
1,auto,1,47,-1,1,2,20.956018,2.345169,-112.002470,33.654895,"LINESTRING (-112.002470 33.654895,-112.029867 33.655286)"
1,info,1,47,-1,1,2,20.956018,2.345169,-112.002470,33.654895,"LINESTRING (-112.002470 33.654895,-112.029867 33.655286)"
0,auto,1,48,-1,1,47,24.233311,3.277292,-111.964208,33.653639,"LINESTRING (-111.964208 33.653639,-112.002470 33.654895)"
0,info,1,48,-1,1,47,24.233311,3.277292,-111.964208,33.653639,"LINESTRING (-111.964208 33.653639,-112.002470 33.654895)"
1,auto,1,48,-1,1,47,24.233311,3.277292,-111.964208,33.653639,"LINESTRING (-111.964208 33.653639,-112.002470 33.654895)"
1,info,1,48,-1,1,47,24.233311,3.277292,-111.964208,33.653639,"LINESTRING (-111.964208 33.653639,-112.002470 33.654895)"
0,auto,1,49,-1,1,48,27.186750,2.953440,-111.929702,33.653978,"LINESTRING (-111.929702 33.653978,-111.964208 33.653639)"
0,info,1,49,-1,1,48,27.186750,2.953440,-111.929702,33.653978,"LINESTRING (-111.929702 33.653978,-111.964208 33.653639)"
1,auto,1,49,-1,1,48,27.186750,2.953440,-111.929702,33.653978,"LINESTRING (-111.929702 33.653978,-111.964208 33.653639)"
1,info,1,49,-1,1,48,27.186750,2.953440,-111.929702,33.653978,"LINESTRING (-111.929702 33.653978,-111.964208 33.653639)"
0,auto,1,50,-1,1,47,22.563549,1.607531,-112.001827,33.639197,"LINESTRING (-112.001827 33.639197,-112.002470 33.654895)"
0,info,1,50,-1,1,47,22.563549,1.607531,-112.001827,33.639197,"LINESTRING (-112.001827 33.639197,-112.002470 33.654895)"
1,auto,1,50,-1,1,47,22.563549,1.607531,-112.001827,33.639197,"LINESTRING (-112.001827 33.639197,-112.002470 33.654895)"
1,info,1,50,-1,1,47,22.563549,1.607531,-112.001827,33.639197,"LINESTRING (-112.001827 33.639197,-112.002470 33.654895)"
0,auto,1,-1,1,1,-1,0.000000,0.000000,-112.216413,33.653927,"LINESTRING (-112.216413 33.653927,-112.216413 33.653927)"
0,info,1,-1,1,1,-1,0.000000,0.000000,-112.216413,33.653927,"LINESTRING (-112.216413 33.653927,-112.216413 33.653927)"
1,auto,1,-1,1,1,-1,0.000000,0.000000,-112.216413,33.653927,"LINESTRING (-112.216413 33.653927,-112.216413 33.653927)"
1,info,1,-1,1,1,-1,0.000000,0.000000,-112.216413,33.653927,"LINESTRING (-112.216413 33.653927,-112.216413 33.653927)"
0,auto,1,-2,2,1,2,18.611019,0.000170,-112.029867,33.655286,"LINESTRING (-112.029867 33.655286,-112.029867 33.655286)"
0,info,1,-2,2,1,2,18.611019,0.000170,-112.029867,33.655286,"LINESTRING (-112.029867 33.655286,-112.029867 33.655286)"
