node_id,name,x_coord,y_coord,node_type,ctrl_type,zone_id,production,attraction,geometry
61,,-84.078537,40.728578,centroid,,61,0.100000,0.100000,"POINT (-84.078537 40.728578)"
62,,-84.081250,40.719616,centroid,,62,0.100000,0.100000,"POINT (-84.081250 40.719616)"
63,,-84.064011,40.732009,centroid,,63,0.100000,0.100000,"POINT (-84.064011 40.732009)"
64,,-84.025285,40.738386,centroid,,64,0.100000,0.100000,"POINT (-84.025285 40.738386)"
65,,-84.028270,40.722229,centroid,,65,0.100000,0.100000,"POINT (-84.028270 40.722229)"
66,,-84.067227,40.730010,centroid,,66,0.100000,0.100000,"POINT (-84.067227 40.730010)"
67,,-84.072313,40.726157,centroid,,67,0.100000,0.100000,"POINT (-84.072313 40.726157)"
68,,-84.056574,40.727342,centroid,,68,0.100000,0.100000,"POINT (-84.056574 40.727342)"
69,,-84.067656,40.709428,centroid,,69,0.100000,0.100000,"POINT (-84.067656 40.709428)"
70,,-84.027648,40.706121,centroid,,70,0.100000,0.100000,"POINT (-84.027648 40.706121)"
71,,-84.004031,40.741632,centroid,,71,0.100000,0.100000,"POINT (-84.004031 40.741632)"
72,,-84.005993,40.717181,centroid,,72,0.100000,0.100000,"POINT (-84.005993 40.717181)"
73,,-84.011825,40.684586,centroid,,73,0.100000,0.100000,"POINT (-84.011825 40.684586)"
74,,-84.104429,40.736703,centroid,,74,0.100000,0.100000,"POINT (-84.104429 40.736703)"
75,,-84.101870,40.736793,centroid,,75,0.100000,0.100000,"POINT (-84.101870 40.736793)"
76,,-84.103976,40.732881,centroid,,76,0.100000,0.100000,"POINT (-84.103976 40.732881)"
77,,-84.103431,40.728118,centroid,,77,0.100000,0.100000,"POINT (-84.103431 40.728118)"
78,,-84.094261,40.727509,centroid,,78,0.100000,0.100000,"POINT (-84.094261 40.727509)"
79,,-84.091514,40.720464,centroid,,79,0.100000,0.100000,"POINT (-84.091514 40.720464)"
80,,-84.100900,40.720580,centroid,,80,0.100000,0.100000,"POINT (-84.100900 40.720580)"
81,,-84.102695,40.712794,centroid,,81,0.100000,0.100000,"POINT (-84.102695 40.712794)"
82,,-84.102141,40.706020,centroid,,82,0.100000,0.100000,"POINT (-84.102141 40.706020)"
83,,-84.092520,40.709536,centroid,,83,0.100000,0.100000,"POINT (-84.092520 40.709536)"
84,,-84.081733,40.703488,centroid,,84,0.100000,0.100000,"POINT (-84.081733 40.703488)"
85,,-84.098948,40.687552,centroid,,85,0.100000,0.100000,"POINT (-84.098948 40.687552)"
86,,-84.078353,40.679902,centroid,,86,0.100000,0.100000,"POINT (-84.078353 40.679902)"
87,,-84.060978,40.687775,centroid,,87,0.100000,0.100000,"POINT (-84.060978 40.687775)"
88,,-84.041706,40.679250,centroid,,88,0.100000,0.100000,"POINT (-84.041706 40.679250)"
89,,-84.097098,40.649555,centroid,,89,0.100000,0.100000,"POINT (-84.097098 40.649555)"
90,,-84.068260,40.660694,centroid,,90,0.100000,0.100000,"POINT (-84.068260 40.660694)"
91,,-84.013039,40.657958,centroid,,91,0.100000,0.100000,"POINT (-84.013039 40.657958)"
92,,-84.106266,40.736538,centroid,,92,0.100000,0.100000,"POINT (-84.106266 40.736538)"
93,,-84.106104,40.732863,centroid,,93,0.100000,0.100000,"POINT (-84.106104 40.732863)"
94,,-84.110492,40.731807,centroid,,94,0.100000,0.100000,"POINT (-84.110492 40.731807)"
95,,-84.117486,40.727430,centroid,,95,0.100000,0.100000,"POINT (-84.117486 40.727430)"
96,,-84.110327,40.726954,centroid,,96,0.100000,0.100000,"POINT (-84.110327 40.726954)"
97,,-84.105863,40.728126,centroid,,97,0.100000,0.100000,"POINT (-84.105863 40.728126)"
98,,-84.109847,40.718164,centroid,,98,0.100000,0.100000,"POINT (-84.109847 40.718164)"
99,,-84.111381,40.714526,centroid,,99,0.100000,0.100000,"POINT (-84.111381 40.714526)"
100,,-84.123771,40.717376,centroid,,100,0.100000,0.100000,"POINT (-84.123771 40.717376)"
101,,-84.147181,40.702603,centroid,,101,0.100000,0.100000,"POINT (-84.147181 40.702603)"
102,,-84.156114,40.687646,centroid,,102,0.100000,0.100000,"POINT (-84.156114 40.687646)"
103,,-84.127741,40.701175,centroid,,103,0.100000,0.100000,"POINT (-84.127741 40.701175)"
104,,-84.120342,40.698178,centroid,,104,0.100000,0.100000,"POINT (-84.120342 40.698178)"
105,,-84.165583,40.675456,centroid,,105,0.100000,0.100000,"POINT (-84.165583 40.675456)"
106,,-84.142442,40.675762,centroid,,106,0.100000,0.100000,"POINT (-84.142442 40.675762)"
107,,-84.122377,40.664794,centroid,,107,0.100000,0.100000,"POINT (-84.122377 40.664794)"
108,,-84.116405,40.739305,centroid,,108,0.100000,0.100000,"POINT (-84.116405 40.739305)"
109,,-84.108715,40.739277,centroid,,109,0.100000,0.100000,"POINT (-84.108715 40.739277)"
110,,-84.111343,40.736110,centroid,,110,0.100000,0.100000,"POINT (-84.111343 40.736110)"
111,,-84.116495,40.735626,centroid,,111,0.100000,0.100000,"POINT (-84.116495 40.735626)"
112,,-84.141940,40.738641,centroid,,112,0.100000,0.100000,"POINT (-84.141940 40.738641)"
113,,-84.129646,40.738308,centroid,,113,0.100000,0.100000,"POINT (-84.129646 40.738308)"
114,,-84.127424,40.733934,centroid,,114,0.100000,0.100000,"POINT (-84.127424 40.733934)"
115,,-84.138648,40.733911,centroid,,115,0.100000,0.100000,"POINT (-84.138648 40.733911)"
116,,-84.138613,40.728066,centroid,,116,0.100000,0.100000,"POINT (-84.138613 40.728066)"
117,,-84.160382,40.735656,centroid,,117,0.100000,0.100000,"POINT (-84.160382 40.735656)"
118,,-84.156077,40.733826,centroid,,118,0.100000,0.100000,"POINT (-84.156077 40.733826)"
119,,-84.145947,40.717454,centroid,,119,0.100000,0.100000,"POINT (-84.145947 40.717454)"
120,,-84.157803,40.719085,centroid,,120,0.100000,0.100000,"POINT (-84.157803 40.719085)"
121,,-84.165274,40.708556,centroid,,121,0.100000,0.100000,"POINT (-84.165274 40.708556)"
122,,-84.179894,40.714469,centroid,,122,0.100000,0.100000,"POINT (-84.179894 40.714469)"
123,,-84.165595,40.691855,centroid,,123,0.100000,0.100000,"POINT (-84.165595 40.691855)"
124,,-84.213745,40.707199,centroid,,124,0.100000,0.100000,"POINT (-84.213745 40.707199)"
125,,-84.194910,40.711265,centroid,,125,0.100000,0.100000,"POINT (-84.194910 40.711265)"
126,,-84.181992,40.698415,centroid,,126,0.100000,0.100000,"POINT (-84.181992 40.698415)"
127,,-84.209972,40.692399,centroid,,127,0.100000,0.100000,"POINT (-84.209972 40.692399)"
128,,-84.213422,40.675162,centroid,,128,0.100000,0.100000,"POINT (-84.213422 40.675162)"
129,,-84.201508,40.663232,centroid,,129,0.100000,0.100000,"POINT (-84.201508 40.663232)"
130,,-84.116752,40.749156,centroid,,130,0.100000,0.100000,"POINT (-84.116752 40.749156)"
131,,-84.111091,40.747973,centroid,,131,0.100000,0.100000,"POINT (-84.111091 40.747973)"
132,,-84.110102,40.743405,centroid,,132,0.100000,0.100000,"POINT (-84.110102 40.743405)"
133,,-84.116871,40.745147,centroid,,133,0.100000,0.100000,"POINT (-84.116871 40.745147)"
134,,-84.120695,40.741434,centroid,,134,0.100000,0.100000,"POINT (-84.120695 40.741434)"
135,,-84.108782,40.740621,centroid,,135,0.100000,0.100000,"POINT (-84.108782 40.740621)"
136,,-84.143690,40.756709,centroid,,136,0.100000,0.100000,"POINT (-84.143690 40.756709)"
137,,-84.125486,40.754965,centroid,,137,0.100000,0.100000,"POINT (-84.125486 40.754965)"
138,,-84.117746,40.754892,centroid,,138,0.100000,0.100000,"POINT (-84.117746 40.754892)"
139,,-84.129653,40.747579,centroid,,139,0.100000,0.100000,"POINT (-84.129653 40.747579)"
140,,-84.138718,40.748489,centroid,,140,0.100000,0.100000,"POINT (-84.138718 40.748489)"
141,,-84.149131,40.750508,centroid,,141,0.100000,0.100000,"POINT (-84.149131 40.750508)"
142,,-84.150465,40.738877,centroid,,142,0.100000,0.100000,"POINT (-84.150465 40.738877)"
143,,-84.141777,40.743161,centroid,,143,0.100000,0.100000,"POINT (-84.141777 40.743161)"
144,,-84.129997,40.741701,centroid,,144,0.100000,0.100000,"POINT (-84.129997 40.741701)"
145,,-84.162879,40.772306,centroid,,145,0.100000,0.100000,"POINT (-84.162879 40.772306)"
146,,-84.137146,40.774158,centroid,,146,0.100000,0.100000,"POINT (-84.137146 40.774158)"
147,,-84.145254,40.765058,centroid,,147,0.100000,0.100000,"POINT (-84.145254 40.765058)"
148,,-84.153155,40.756767,centroid,,148,0.100000,0.100000,"POINT (-84.153155 40.756767)"
149,,-84.174280,40.765956,centroid,,380,0.100000,0.100000,"POINT (-84.174280 40.765956)"
150,,-84.159864,40.746620,centroid,,150,0.100000,0.100000,"POINT (-84.159864 40.746620)"
151,,-84.174509,40.747639,centroid,,151,0.100000,0.100000,"POINT (-84.174509 40.747639)"
152,,-84.194406,40.729647,centroid,,152,0.100000,0.100000,"POINT (-84.194406 40.729647)"
153,,-84.216623,40.798852,centroid,,153,0.100000,0.100000,"POINT (-84.216623 40.798852)"
154,,-84.188636,40.796303,centroid,,154,0.100000,0.100000,"POINT (-84.188636 40.796303)"
155,,-84.159388,40.783964,centroid,,155,0.100000,0.100000,"POINT (-84.159388 40.783964)"
156,,-84.190862,40.785839,centroid,,156,0.100000,0.100000,"POINT (-84.190862 40.785839)"
157,,-84.205073,40.789525,centroid,,157,0.100000,0.100000,"POINT (-84.205073 40.789525)"
158,,-84.204007,40.788069,centroid,,158,0.100000,0.100000,"POINT (-84.204007 40.788069)"
159,,-84.201733,40.787118,centroid,,159,0.100000,0.100000,"POINT (-84.201733 40.787118)"
160,,-84.191665,40.768007,centroid,,160,0.100000,0.100000,"POINT (-84.191665 40.768007)"
161,,-84.212744,40.770494,centroid,,161,0.100000,0.100000,"POINT (-84.212744 40.770494)"
162,,-84.216669,40.739632,centroid,,162,0.100000,0.100000,"POINT (-84.216669 40.739632)"
163,,-84.111934,40.768512,centroid,,163,0.100000,0.100000,"POINT (-84.111934 40.768512)"
164,,-84.123918,40.761282,centroid,,164,0.100000,0.100000,"POINT (-84.123918 40.761282)"
165,,-84.122589,40.774562,centroid,,165,0.100000,0.100000,"POINT (-84.122589 40.774562)"
166,,-84.085450,40.766105,centroid,,166,0.100000,0.100000,"POINT (-84.085450 40.766105)"
167,,-84.086375,40.757695,centroid,,167,0.100000,0.100000,"POINT (-84.086375 40.757695)"
168,,-84.072740,40.761839,centroid,,168,0.100000,0.100000,"POINT (-84.072740 40.761839)"
169,,-84.081852,40.735420,centroid,,169,0.100000,0.100000,"POINT (-84.081852 40.735420)"
170,,-84.084346,40.731695,centroid,,170,0.100000,0.100000,"POINT (-84.084346 40.731695)"
171,,-84.087705,40.733731,centroid,,171,0.100000,0.100000,"POINT (-84.087705 40.733731)"
172,,-84.052080,40.736785,centroid,,172,0.100000,0.100000,"POINT (-84.052080 40.736785)"
173,,-84.069220,40.740327,centroid,,173,0.100000,0.100000,"POINT (-84.069220 40.740327)"
174,,-84.060157,40.729433,centroid,,174,0.100000,0.100000,"POINT (-84.060157 40.729433)"
175,,-84.116281,40.738019,centroid,,175,0.100000,0.100000,"POINT (-84.116281 40.738019)"
176,,-84.121751,40.738002,centroid,,176,0.100000,0.100000,"POINT (-84.121751 40.738002)"
177,,-84.121743,40.739350,centroid,,177,0.100000,0.100000,"POINT (-84.121743 40.739350)"
178,,-84.112123,40.739368,centroid,,178,0.100000,0.100000,"POINT (-84.112123 40.739368)"
179,,-84.112034,40.738008,centroid,,179,0.100000,0.100000,"POINT (-84.112034 40.738008)"
180,,-84.108780,40.737893,centroid,,180,0.100000,0.100000,"POINT (-84.108780 40.737893)"
181,,-84.111674,40.744677,centroid,,181,0.100000,0.100000,"POINT (-84.111674 40.744677)"
182,,-84.108634,40.743384,centroid,,182,0.100000,0.100000,"POINT (-84.108634 40.743384)"
183,,-84.121949,40.746557,centroid,,183,0.100000,0.100000,"POINT (-84.121949 40.746557)"
184,,-84.115212,40.741667,centroid,,184,0.100000,0.100000,"POINT (-84.115212 40.741667)"
185,,-84.111938,40.740696,centroid,,185,0.100000,0.100000,"POINT (-84.111938 40.740696)"
186,,-84.112120,40.741978,centroid,,186,0.100000,0.100000,"POINT (-84.112120 40.741978)"
187,,-84.108760,40.741997,centroid,,187,0.100000,0.100000,"POINT (-84.108760 40.741997)"
188,,-84.135205,40.738561,centroid,,188,0.100000,0.100000,"POINT (-84.135205 40.738561)"
189,,-84.126276,40.738341,centroid,,189,0.100000,0.100000,"POINT (-84.126276 40.738341)"
190,,-84.126182,40.741825,centroid,,190,0.100000,0.100000,"POINT (-84.126182 40.741825)"
191,,-84.135030,40.741970,centroid,,191,0.100000,0.100000,"POINT (-84.135030 40.741970)"
192,,-84.167633,40.731880,centroid,,192,0.100000,0.100000,"POINT (-84.167633 40.731880)"
193,,-84.149477,40.729457,centroid,,193,0.100000,0.100000,"POINT (-84.149477 40.729457)"
194,,-84.144867,40.750732,centroid,,140,0.100000,0.100000,"POINT (-84.144867 40.750732)"
195,,-84.149791,40.744905,centroid,,34,0.100000,0.100000,"POINT (-84.149791 40.744905)"
196,,-84.168175,40.773504,centroid,,196,0.100000,0.100000,"POINT (-84.168175 40.773504)"
197,,-84.162431,40.778461,centroid,,197,0.100000,0.100000,"POINT (-84.162431 40.778461)"
198,,-84.137176,40.764651,centroid,,198,0.100000,0.100000,"POINT (-84.137176 40.764651)"
199,,-84.151441,40.759824,centroid,,199,0.100000,0.100000,"POINT (-84.151441 40.759824)"
200,,-84.149824,40.762480,centroid,,200,0.100000,0.100000,"POINT (-84.149824 40.762480)"
201,,-84.162544,40.766030,centroid,,201,0.100000,0.100000,"POINT (-84.162544 40.766030)"
202,,-84.160562,40.767118,centroid,,202,0.100000,0.100000,"POINT (-84.160562 40.767118)"
203,,-84.167867,40.746689,centroid,,203,0.100000,0.100000,"POINT (-84.167867 40.746689)"
204,,-84.099601,40.700298,centroid,,204,0.100000,0.100000,"POINT (-84.099601 40.700298)"
205,,-84.061451,40.784592,centroid,,205,0.100000,0.100000,"POINT (-84.061451 40.784592)"
206,,-84.149670,40.753256,centroid,,206,0.100000,0.100000,"POINT (-84.149670 40.753256)"
207,,-84.153559,40.752741,centroid,,207,0.100000,0.100000,"POINT (-84.153559 40.752741)"
208,,-84.144107,40.753903,centroid,,208,0.100000,0.100000,"POINT (-84.144107 40.753903)"
209,,-84.232809,40.702196,centroid,,209,0.100000,0.100000,"POINT (-84.232809 40.702196)"
210,,-84.260773,40.698897,centroid,,210,0.100000,0.100000,"POINT (-84.260773 40.698897)"
211,,-84.231617,40.718747,centroid,,211,0.100000,0.100000,"POINT (-84.231617 40.718747)"
212,,-84.261316,40.720060,centroid,,212,0.100000,0.100000,"POINT (-84.261316 40.720060)"
213,,-84.261067,40.741759,centroid,,213,0.100000,0.100000,"POINT (-84.261067 40.741759)"
214,,-84.290606,40.696876,centroid,,214,0.100000,0.100000,"POINT (-84.290606 40.696876)"
215,,-84.308812,40.716021,centroid,,215,0.100000,0.100000,"POINT (-84.308812 40.716021)"
216,,-84.295778,40.736427,centroid,,216,0.100000,0.100000,"POINT (-84.295778 40.736427)"
217,,-84.328970,40.708800,centroid,,217,0.100000,0.100000,"POINT (-84.328970 40.708800)"
218,,-84.343475,40.692391,centroid,,218,0.100000,0.100000,"POINT (-84.343475 40.692391)"
219,,-84.349195,40.704200,centroid,,219,0.100000,0.100000,"POINT (-84.349195 40.704200)"
220,,-84.343117,40.713306,centroid,,220,0.100000,0.100000,"POINT (-84.343117 40.713306)"
221,,-84.348436,40.710161,centroid,,221,0.100000,0.100000,"POINT (-84.348436 40.710161)"
222,,-84.358536,40.705964,centroid,,222,0.100000,0.100000,"POINT (-84.358536 40.705964)"
223,,-84.353073,40.712541,centroid,,223,0.100000,0.100000,"POINT (-84.353073 40.712541)"
224,,-84.378121,40.692557,centroid,,224,0.100000,0.100000,"POINT (-84.378121 40.692557)"
225,,-84.380606,40.707138,centroid,,225,0.100000,0.100000,"POINT (-84.380606 40.707138)"
226,,-84.367459,40.719188,centroid,,226,0.100000,0.100000,"POINT (-84.367459 40.719188)"
227,,-84.232641,40.758609,centroid,,227,0.100000,0.100000,"POINT (-84.232641 40.758609)"
228,,-84.257956,40.758568,centroid,,228,0.100000,0.100000,"POINT (-84.257956 40.758568)"
229,,-84.232785,40.778122,centroid,,229,0.100000,0.100000,"POINT (-84.232785 40.778122)"
230,,-84.258058,40.776163,centroid,,230,0.100000,0.100000,"POINT (-84.258058 40.776163)"
231,,-84.303213,40.756785,centroid,,231,0.100000,0.100000,"POINT (-84.303213 40.756785)"
232,,-84.323294,40.752158,centroid,,232,0.100000,0.100000,"POINT (-84.323294 40.752158)"
233,,-84.295521,40.774544,centroid,,233,0.100000,0.100000,"POINT (-84.295521 40.774544)"
234,,-84.322403,40.777574,centroid,,234,0.100000,0.100000,"POINT (-84.322403 40.777574)"
235,,-84.231312,40.792057,centroid,,235,0.100000,0.100000,"POINT (-84.231312 40.792057)"
236,,-84.235307,40.809043,centroid,,236,0.100000,0.100000,"POINT (-84.235307 40.809043)"
237,,-84.252605,40.799757,centroid,,237,0.100000,0.100000,"POINT (-84.252605 40.799757)"
238,,-84.273240,40.804874,centroid,,238,0.100000,0.100000,"POINT (-84.273240 40.804874)"
239,,-84.266374,40.792015,centroid,,239,0.100000,0.100000,"POINT (-84.266374 40.792015)"
240,,-84.315742,40.804173,centroid,,240,0.100000,0.100000,"POINT (-84.315742 40.804173)"
241,,-84.345284,40.747704,centroid,,241,0.100000,0.100000,"POINT (-84.345284 40.747704)"
242,,-84.373354,40.745928,centroid,,242,0.100000,0.100000,"POINT (-84.373354 40.745928)"
243,,-84.348796,40.771343,centroid,,243,0.100000,0.100000,"POINT (-84.348796 40.771343)"
244,,-84.375096,40.768744,centroid,,244,0.100000,0.100000,"POINT (-84.375096 40.768744)"
245,,-84.348357,40.790669,centroid,,245,0.100000,0.100000,"POINT (-84.348357 40.790669)"
246,,-84.381592,40.795858,centroid,,246,0.100000,0.100000,"POINT (-84.381592 40.795858)"
247,,-84.347247,40.808791,centroid,,247,0.100000,0.100000,"POINT (-84.347247 40.808791)"
248,,-84.381083,40.806437,centroid,,248,0.100000,0.100000,"POINT (-84.381083 40.806437)"
249,,-84.347991,40.824481,centroid,,249,0.100000,0.100000,"POINT (-84.347991 40.824481)"
250,,-84.343702,40.832990,centroid,,250,0.100000,0.100000,"POINT (-84.343702 40.832990)"
251,,-84.344686,40.839357,centroid,,251,0.100000,0.100000,"POINT (-84.344686 40.839357)"
252,,-84.350780,40.843829,centroid,,252,0.100000,0.100000,"POINT (-84.350780 40.843829)"
253,,-84.347850,40.843251,centroid,,253,0.100000,0.100000,"POINT (-84.347850 40.843251)"
254,,-84.347820,40.845334,centroid,,254,0.100000,0.100000,"POINT (-84.347820 40.845334)"
255,,-84.344395,40.843174,centroid,,255,0.100000,0.100000,"POINT (-84.344395 40.843174)"
256,,-84.344560,40.845302,centroid,,256,0.100000,0.100000,"POINT (-84.344560 40.845302)"
257,,-84.341260,40.842173,centroid,,257,0.100000,0.100000,"POINT (-84.341260 40.842173)"
258,,-84.341547,40.843218,centroid,,258,0.100000,0.100000,"POINT (-84.341547 40.843218)"
259,,-84.341598,40.844316,centroid,,259,0.100000,0.100000,"POINT (-84.341598 40.844316)"
260,,-84.341838,40.846050,centroid,,260,0.100000,0.100000,"POINT (-84.341838 40.846050)"
261,,-84.352784,40.850092,centroid,,261,0.100000,0.100000,"POINT (-84.352784 40.850092)"
262,,-84.344478,40.850412,centroid,,262,0.100000,0.100000,"POINT (-84.344478 40.850412)"
263,,-84.336656,40.855670,centroid,,263,0.100000,0.100000,"POINT (-84.336656 40.855670)"
264,,-84.327233,40.853651,centroid,,264,0.100000,0.100000,"POINT (-84.327233 40.853651)"
265,,-84.335558,40.850114,centroid,,265,0.100000,0.100000,"POINT (-84.335558 40.850114)"
266,,-84.339439,40.846103,centroid,,266,0.100000,0.100000,"POINT (-84.339439 40.846103)"
267,,-84.336916,40.846119,centroid,,267,0.100000,0.100000,"POINT (-84.336916 40.846119)"
268,,-84.339486,40.844410,centroid,,268,0.100000,0.100000,"POINT (-84.339486 40.844410)"
269,,-84.336810,40.844487,centroid,,269,0.100000,0.100000,"POINT (-84.336810 40.844487)"
270,,-84.339375,40.843166,centroid,,270,0.100000,0.100000,"POINT (-84.339375 40.843166)"
271,,-84.336745,40.843218,centroid,,271,0.100000,0.100000,"POINT (-84.336745 40.843218)"
272,,-84.339473,40.842189,centroid,,272,0.100000,0.100000,"POINT (-84.339473 40.842189)"
273,,-84.337416,40.842256,centroid,,273,0.100000,0.100000,"POINT (-84.337416 40.842256)"
274,,-84.330822,40.845143,centroid,,274,0.100000,0.100000,"POINT (-84.330822 40.845143)"
275,,-84.323468,40.845656,centroid,,275,0.100000,0.100000,"POINT (-84.323468 40.845656)"
276,,-84.324270,40.842070,centroid,,276,0.100000,0.100000,"POINT (-84.324270 40.842070)"
277,,-84.326328,40.841474,centroid,,277,0.100000,0.100000,"POINT (-84.326328 40.841474)"
278,,-84.333295,40.842684,centroid,,278,0.100000,0.100000,"POINT (-84.333295 40.842684)"
279,,-84.335764,40.840107,centroid,,279,0.100000,0.100000,"POINT (-84.335764 40.840107)"
280,,-84.331013,40.837218,centroid,,280,0.100000,0.100000,"POINT (-84.331013 40.837218)"
281,,-84.337749,40.834481,centroid,,281,0.100000,0.100000,"POINT (-84.337749 40.834481)"
282,,-84.332010,40.834005,centroid,,282,0.100000,0.100000,"POINT (-84.332010 40.834005)"
283,,-84.329847,40.825347,centroid,,283,0.100000,0.100000,"POINT (-84.329847 40.825347)"
284,,-84.300116,40.822749,centroid,,284,0.100000,0.100000,"POINT (-84.300116 40.822749)"
