node_id,node_no,layer_no,MRM_gate_flag,node_type,is_boundary,#_of_outgoing_nodes,activity_node_flag,mode_type,zone_id,cell_code,info_zone_flag,x_coord,y_coord
1319,40,0,-1,,0,4,1,, 34,,0,-111.934408,40.607297
1320,41,0,-1,,0,2,0,, -1,,0,-111.934152,40.599993
1322,42,0,-1,,0,3,0,, -1,,0,-111.934349,40.591006
1290,43,0,-1,,0,2,1,, 35,,0,-111.924502,40.617134
1299,44,0,-1,,0,3,1,, 36,,0,-111.908054,40.616174
1349,45,0,-1,,0,4,1,, 37,,0,-111.934352,40.576870
1353,46,0,-1,,0,3,0,, -1,,0,-111.934266,40.584068
1397,47,0,-1,,0,2,1,, 38,,0,-111.936589,40.553565
1404,48,0,-1,,0,2,1,, 39,,0,-111.908153,40.571760
1296,49,0,-1,,0,2,1,, 40,,0,-111.915638,40.613722
5578,50,0,-1,,0,2,1,, 41,,0,-111.938760,40.630427
1,51,0,-1,,0,2,0,, -1,,0,-111.920177,40.587738
2,52,0,-1,,0,2,0,, -1,,0,-111.918417,40.587734
3,53,0,-1,,0,2,0,, -1,,0,-111.916477,40.587730
4,54,0,-1,,0,2,0,, -1,,0,-111.914379,40.587726
5,55,0,-1,,0,2,0,, -1,,0,-111.912416,40.587722
1358,56,0,-1,,0,3,0,, -1,,0,-111.911502,40.583522
3000,57,0,-1,,0,2,0,, -1,,0,-111.916207,40.581200
3001,58,0,-1,,0,3,0,, -1,,0,-111.909573,40.580790
4156,59,0,-1,,0,2,0,, -1,,0,-111.900942,40.585620
4804,60,0,-1,,0,2,0,, -1,,0,-111.910307,40.602331
4952,61,0,-1,,0,4,0,, -1,,0,-111.929251,40.616674
4958,62,0,-1,,0,3,0,, -1,,0,-111.910232,40.618529
5009,63,0,-1,,0,3,0,, -1,,0,-111.913172,40.610470
5010,64,0,-1,,0,3,0,, -1,,0,-111.910059,40.616076
5017,65,0,-1,,0,4,0,, -1,,0,-111.938751,40.609517
5018,66,0,-1,,0,4,0,, -1,,0,-111.938855,40.616737
5022,67,0,-1,,0,4,0,, -1,,0,-111.929163,40.609415
5027,68,0,-1,,0,4,0,, -1,,0,-111.910314,40.610655
5030,69,0,-1,,0,4,0,, -1,,0,-111.909957,40.621262
5103,70,0,-1,,0,2,0,, -1,,0,-111.929223,40.594991
5106,71,0,-1,,0,3,0,, -1,,0,-111.910268,40.598557
5109,72,0,-1,,0,3,0,, -1,,0,-111.910315,40.605939
5112,73,0,-1,,0,4,0,, -1,,0,-111.938730,40.587762
5113,74,0,-1,,0,3,0,, -1,,0,-111.938770,40.594013
5114,75,0,-1,,0,4,0,, -1,,0,-111.929195,40.587794
5117,76,0,-1,,0,4,0,, -1,,0,-111.910225,40.587717
5118,77,0,-1,,0,4,0,, -1,,0,-111.904260,40.588014
5174,78,0,-1,,0,3,0,, -1,,0,-111.913869,40.559071
5175,79,0,-1,,0,4,0,, -1,,0,-111.904348,40.569696
5208,80,0,-1,,0,4,0,, -1,,0,-111.938693,40.562285
5209,81,0,-1,,0,4,0,, -1,,0,-111.938738,40.568083
5210,82,0,-1,,0,4,0,, -1,,0,-111.938741,40.576961
5211,83,0,-1,,0,4,0,, -1,,0,-111.938687,40.573111
5214,84,0,-1,,0,4,0,, -1,,0,-111.929207,40.562200
5215,85,0,-1,,0,3,0,, -1,,0,-111.919678,40.572454
5216,86,0,-1,,0,4,0,, -1,,0,-111.902774,40.558997
5219,87,0,-1,,0,4,0,, -1,,0,-111.929172,40.576740
5232,88,0,-1,,0,4,0,, -1,,0,-111.929201,40.572493
5240,89,0,-1,,0,3,0,, -1,,0,-111.911929,40.614669
5436,90,0,-1,,0,4,0,, -1,,0,-111.938742,40.624085
5440,91,0,-1,,0,4,0,, -1,,0,-111.929192,40.623484
5441,92,0,-1,,0,2,0,, -1,,0,-111.916854,40.622667
5524,93,0,-1,,0,2,0,, -1,,0,-111.925488,40.608731
5587,94,0,-1,,0,3,0,, -1,,0,-111.919260,40.560309
5588,95,0,-1,,0,3,0,, -1,,0,-111.917018,40.571988
5589,96,0,-1,,0,4,0,, -1,,0,-111.934063,40.587781
5592,97,0,-1,,0,4,0,, -1,,0,-111.922175,40.587742
5727,98,0,-1,,0,2,0,, -1,,0,-111.902133,40.588000
5728,99,0,-1,,0,3,0,, -1,,0,-111.900794,40.573575
5729,100,0,-1,,0,3,0,, -1,,0,-111.900825,40.569709
5730,101,0,-1,,0,3,0,, -1,,0,-111.905499,40.583282
5736,102,0,-1,,0,3,0,, -1,,0,-111.938695,40.602343
5820,103,0,-1,,0,3,0,, -1,,0,-111.929267,40.603321
5861,104,0,-1,,0,2,0,, -1,,0,-111.915194,40.621817
5863,105,0,-1,,0,2,0,, -1,,0,-111.916784,40.610265
5868,106,0,-1,,0,3,0,, -1,,0,-111.910187,40.558860
6185,107,0,-1,,0,3,0,, -1,,0,-111.905514,40.575754
6255,108,0,-1,,0,4,0,, -1,,0,-111.919626,40.565871
6256,109,0,-1,,0,4,0,, -1,,0,-111.929139,40.568044
6270,110,0,-1,,0,2,0,, -1,,0,-111.904847,40.593812
6273,111,0,-1,,0,2,0,, -1,,0,-111.905677,40.596462
7210,112,0,-1,,0,3,0,, -1,,0,-111.904821,40.585866
7984,113,0,-1,,0,3,0,, -1,,0,-111.900701,40.580648
8172,114,0,-1,,0,4,0,, -1,,0,-111.905503,40.580699
10849,115,0,-1,,0,2,0,, -1,,0,-111.900672,40.584264
10850,116,0,-1,,0,3,0,, -1,,0,-111.904175,40.585624
10851,117,0,-1,,0,2,0,, -1,,0,-111.906130,40.597034
10852,118,0,-1,,0,2,0,, -1,,0,-111.909246,40.598382
10853,119,0,-1,,0,3,0,, -1,,0,-111.904442,40.592385
10854,120,0,-1,,0,2,0,, -1,,0,-111.904193,40.586691
10857,121,0,-1,,0,2,0,, -1,,0,-111.919656,40.562402
10872,122,0,-1,,0,2,0,, -1,,0,-111.913107,40.621094
11124,123,0,-1,,0,4,0,, -1,,0,-111.931819,40.609526
11125,124,0,-1,,0,4,0,, -1,,0,-111.933970,40.624024
11126,125,0,-1,,0,2,0,, -1,,0,-111.918637,40.623724
11127,126,0,-1,,0,2,0,, -1,,0,-111.924686,40.623746
11128,127,0,-1,,0,2,0,, -1,,0,-111.907655,40.620856
11129,128,0,-1,,0,3,0,, -1,,0,-111.907639,40.610911
11146,129,0,-1,,0,4,0,, -1,,0,-111.938858,40.605898
11147,130,0,-1,,0,3,0,, -1,,0,-111.929235,40.607691
11148,131,0,-1,,0,4,0,, -1,,0,-111.938793,40.599039
11150,132,0,-1,,0,2,0,, -1,,0,-111.910332,40.607207
11160,133,0,-1,,0,4,0,, -1,,0,-111.938878,40.590844
11161,134,0,-1,,0,4,0,, -1,,0,-111.929272,40.591047
11172,135,0,-1,,0,4,0,, -1,,0,-111.938819,40.584171
11173,136,0,-1,,0,4,0,, -1,,0,-111.929246,40.584369
11181,137,0,-1,,0,4,0,, -1,,0,-111.931031,40.573173
11182,138,0,-1,,0,2,0,, -1,,0,-111.930154,40.572580
11183,139,0,-1,,0,4,0,, -1,,0,-111.923406,40.572477
11184,140,0,-1,,0,2,0,, -1,,0,-111.913770,40.572331
11255,141,0,-1,,0,2,0,, -1,,0,-111.907886,40.587813
11257,142,0,-1,,0,3,0,, -1,,0,-111.908371,40.569754
11259,143,0,-1,,0,3,0,, -1,,0,-111.926737,40.562009
11261,144,0,-1,,0,4,0,, -1,,0,-111.934612,40.562298
11489,145,0,-1,,0,3,0,, -1,,0,-111.902652,40.580647
11507,146,0,-1,,0,3,0,, -1,,0,-111.902527,40.562393
11763,147,0,-1,,0,2,0,, -1,,0,-111.905488,40.584909
11910,148,0,-1,,0,2,0,, -1,,0,-111.904258,40.589983
