name,link_id,from_node_id,to_node_id,facility_type,dir_flag,length_ml,length,lanes,capacity,free_speed_mph,free_speed,link_type,cost,VDF_alpha,VDF_beta,VDF_plf
0,97,33,101915,hot,1,0.496590909,898.3329544,1,1800,25,40225,99,,0.15,4,1
0,98,33,101916,hot,1,0.566477273,1024.757387,1,1800,25,40225,99,,0.15,4,1
0,99,33,101918,hot,1,0.501515152,907.24091,1,1800,25,40225,99,,0.15,4,1
0,100,34,100144,hot,1,0.16344697,295.6755687,1,1800,25,40225,99,,0.15,4,1
0,101,34,100212,hot,1,0.080871212,146.2960225,1,1800,25,40225,99,,0.15,4,1
0,102,35,100096,hot,1,0.091666667,165.8250006,1,1800,25,40225,99,,0.15,4,1
0,103,35,101952,hot,1,0.096022727,173.7051131,1,1800,25,40225,99,,0.15,4,1
0,104,36,101935,hot,1,0.336742424,609.167045,1,1800,25,40225,99,,0.15,4,1
0,105,36,101948,hot,1,0.266477273,482.0573869,1,1800,25,40225,99,,0.15,4,1
0,106,37,100213,hot,1,0.177840909,321.7142044,1,1800,25,40225,99,,0.15,4,1
0,107,37,101947,hot,1,0.237121212,428.9522725,1,1800,25,40225,99,,0.15,4,1
0,108,38,101949,hot,1,0.30530303,552.2931813,1,1800,25,40225,99,,0.15,4,1
0,109,38,101951,hot,1,0.129166667,233.6625006,1,1800,25,40225,99,,0.15,4,1
0,110,38,101964,hot,1,0.199431818,360.7721588,1,1800,25,40225,99,,0.15,4,1
0,111,39,100214,hot,1,0.60530303,1094.993181,1,1800,25,40225,99,,0.15,4,1
0,112,39,100220,hot,1,0.670075758,1212.167046,1,1800,25,40225,99,,0.15,4,1
0,113,40,101962,hot,1,0.201515152,364.54091,1,1800,25,40225,99,,0.15,4,1
0,114,41,100175,hot,1,0.087310606,157.9448863,1,1800,25,40225,99,,0.15,4,1
0,115,41,100744,hot,1,0.118560606,214.4761363,1,1800,25,40225,99,,0.15,4,1
0,116,42,100102,hot,1,0.082954545,150.0647719,1,1800,25,40225,99,,0.15,4,1
0,117,43,101927,hot,1,0.276704545,500.5585219,1,1800,25,40225,99,,0.15,4,1
0,118,43,101934,hot,1,0.357007576,645.826705,1,1800,25,40225,99,,0.15,4,1
0,119,44,100183,hot,1,0.154734848,279.91534,1,1800,25,40225,99,,0.15,4,1
0,120,44,100185,hot,1,0.157575758,285.0545462,1,1800,25,40225,99,,0.15,4,1
0,121,45,100125,hot,1,0.475757576,860.645455,1,1800,25,40225,99,,0.15,4,1
0,122,45,100166,hot,1,0.476515152,862.01591,1,1800,25,40225,99,,0.15,4,1
0,123,45,100182,hot,1,0.674242424,1219.704545,1,1800,25,40225,99,,0.15,4,1
0,124,46,100125,hot,1,0.655681818,1186.128409,1,1800,25,40225,99,,0.15,4,1
0,125,47,100126,hot,1,0.54375,983.64375,1,1800,25,40225,99,,0.15,4,1
0,126,47,100568,hot,1,0.361174242,653.3642038,1,1800,25,40225,99,,0.15,4,1
0,127,48,100198,hot,1,0.367045455,663.9852281,1,1800,25,40225,99,,0.15,4,1
0,128,49,100196,hot,1,0.267234848,483.42784,1,1800,25,40225,99,,0.15,4,1
0,129,50,100194,hot,1,0.200568182,362.8278412,1,1800,25,40225,99,,0.15,4,1
0,130,51,100155,hot,1,0.26780303,484.4556813,1,1800,25,40225,99,,0.15,4,1
0,131,52,100128,hot,1,0.393181818,711.2659088,1,1800,25,40225,99,,0.15,4,1
0,132,52,100152,hot,1,0.861174242,1557.864204,1,1800,25,40225,99,,0.15,4,1
0,133,53,100094,hot,1,0.12405303,224.4119313,1,1800,25,40225,99,,0.15,4,1
0,134,53,100095,hot,1,0.087310606,157.9448863,1,1800,25,40225,99,,0.15,4,1
0,135,54,100089,hot,1,0.06344697,114.7755687,1,1800,25,40225,99,,0.15,4,1
0,136,54,101957,hot,1,0.028030303,50.70681813,1,1800,25,40225,99,,0.15,4,1
0,137,55,100087,hot,1,0.183522727,331.9926131,1,1800,25,40225,99,,0.15,4,1
0,138,55,100099,hot,1,0.214962121,388.8664769,1,1800,25,40225,99,,0.15,4,1
0,139,55,100258,hot,1,0.275,497.475,1,1800,25,40225,99,,0.15,4,1
0,140,56,100084,hot,1,0.115151515,208.3090906,1,1800,25,40225,99,,0.15,4,1
0,141,57,100103,hot,1,0.159659091,288.8232956,1,1800,25,40225,99,,0.15,4,1
0,142,57,100106,hot,1,0.180113636,325.8255675,1,1800,25,40225,99,,0.15,4,1
0,143,58,100104,hot,1,0.520833333,942.1874994,1,1800,25,40225,99,,0.15,4,1
0,144,58,100110,hot,1,0.296022727,535.5051131,1,1800,25,40225,99,,0.15,4,1
0,145,59,100106,hot,1,0.115151515,208.3090906,1,1800,25,40225,99,,0.15,4,1
0,146,59,100218,hot,1,0.054734848,99.01534003,1,1800,25,40225,99,,0.15,4,1
0,147,59,100223,hot,1,0.214583333,388.1812494,1,1800,25,40225,99,,0.15,4,1
0,148,60,100085,hot,1,0.098106061,177.4738643,1,1800,25,40225,99,,0.15,4,1
0,149,61,100110,hot,1,0.129924242,235.0329538,1,1800,25,40225,99,,0.15,4,1
0,150,62,100599,hot,1,0.191666667,346.7250006,1,1800,25,40225,99,,0.15,4,1
0,151,63,100238,hot,1,0.161931818,292.9346588,1,1800,25,40225,99,,0.15,4,1
0,152,63,100242,hot,1,0.110037879,199.0585231,1,1800,25,40225,99,,0.15,4,1
0,153,63,100243,hot,1,0.379545455,686.5977281,1,1800,25,40225,99,,0.15,4,1
0,154,64,100161,hot,1,0.384469697,695.5056819,1,1800,25,40225,99,,0.15,4,1
0,155,65,100117,hot,1,0.614015152,1110.75341,1,1800,25,40225,99,,0.15,4,1
0,156,65,100655,hot,1,0.48655303,880.1744313,1,1800,25,40225,99,,0.15,4,1
0,157,66,100239,hot,1,0.020075758,36.31704622,1,1800,25,40225,99,,0.15,4,1
0,158,66,102554,hot,1,0.079734848,144.24034,1,1800,25,40225,99,,0.15,4,1
0,159,67,100199,hot,1,0.146022727,264.1551131,1,1800,25,40225,99,,0.15,4,1
0,160,67,100645,hot,1,0.102083333,184.6687494,1,1800,25,40225,99,,0.15,4,1
0,161,68,100154,hot,1,0.267045455,483.0852281,1,1800,25,40225,99,,0.15,4,1
0,162,68,100652,hot,1,0.243939394,441.2863637,1,1800,25,40225,99,,0.15,4,1
0,163,68,100654,hot,1,0.270075758,488.5670462,1,1800,25,40225,99,,0.15,4,1
0,164,69,100646,hot,1,0.159090909,287.7954544,1,1800,25,40225,99,,0.15,4,1
0,165,69,100648,hot,1,0.513257576,928.482955,1,1800,25,40225,99,,0.15,4,1
0,166,70,100663,hot,1,0.260984848,472.12159,1,1800,25,40225,99,,0.15,4,1
0,167,71,100157,hot,1,0.519128788,939.1039775,1,1800,25,40225,99,,0.15,4,1
0,168,71,100160,hot,1,0.489962121,886.3414769,1,1800,25,40225,99,,0.15,4,1
0,169,72,100657,hot,1,0.378030303,683.8568181,1,1800,25,40225,99,,0.15,4,1
0,170,72,100699,hot,1,0.50719697,917.5193187,1,1800,25,40225,99,,0.15,4,1
0,171,73,100662,hot,1,1.219318182,2205.746591,1,1800,25,40225,99,,0.15,4,1
0,172,73,100665,hot,1,1.07594697,1946.388069,1,1800,25,40225,99,,0.15,4,1
0,173,73,103415,hot,1,1.378219697,2493.199432,1,1800,25,40225,99,,0.15,4,1
0,174,73,103978,hot,1,0.2875,520.0875,1,1800,25,40225,99,,0.15,4,1
0,175,74,100057,hot,1,0.032386364,58.58693248,1,1800,25,40225,99,,0.15,4,1
0,176,74,100062,hot,1,0.0375,67.8375,1,1800,25,40225,99,,0.15,4,1
0,177,75,100060,hot,1,0.047348485,85.65340937,1,1800,25,40225,99,,0.15,4,1
0,178,75,100061,hot,1,0.01969697,35.63181873,1,1800,25,40225,99,,0.15,4,1
0,179,76,100070,hot,1,0.129545455,234.3477281,1,1800,25,40225,99,,0.15,4,1
0,180,76,100072,hot,1,0.085984848,155.54659,1,1800,25,40225,99,,0.15,4,1
0,181,76,100073,hot,1,0.056060606,101.4136363,1,1800,25,40225,99,,0.15,4,1
0,182,76,100080,hot,1,0.184848485,334.3909094,1,1800,25,40225,99,,0.15,4,1
0,183,77,100206,hot,1,0.054166667,97.9875006,1,1800,25,40225,99,,0.15,4,1
0,184,77,100575,hot,1,0.086931818,157.2596588,1,1800,25,40225,99,,0.15,4,1
0,185,77,100580,hot,1,0.124621212,225.4397725,1,1800,25,40225,99,,0.15,4,1
0,186,78,100205,hot,1,0.196590909,355.6329544,1,1800,25,40225,99,,0.15,4,1
0,187,78,100259,hot,1,0.173674242,314.1767038,1,1800,25,40225,99,,0.15,4,1
0,188,78,100571,hot,1,0.207765152,375.84716,1,1800,25,40225,99,,0.15,4,1
0,189,79,100202,hot,1,0.161931818,292.9346588,1,1800,25,40225,99,,0.15,4,1
0,190,79,100597,hot,1,0.258712121,468.0102269,1,1800,25,40225,99,,0.15,4,1
0,191,80,100201,hot,1,0.175757576,317.945455,1,1800,25,40225,99,,0.15,4,1
0,192,80,100256,hot,1,0.209659091,379.2732956,1,1800,25,40225,99,,0.15,4,1
0,193,80,100585,hot,1,0.25,452.25,1,1800,25,40225,99,,0.15,4,1
0,194,81,100257,hot,1,0.224810606,406.6823863,1,1800,25,40225,99,,0.15,4,1
0,195,81,100604,hot,1,0.140340909,253.8767044,1,1800,25,40225,99,,0.15,4,1
0,196,81,100675,hot,1,0.311742424,563.942045,1,1800,25,40225,99,,0.15,4,1
0,197,82,100610,hot,1,0.164393939,297.3886357,1,1800,25,40225,99,,0.15,4,1
0,198,82,100613,hot,1,0.265719697,480.6869319,1,1800,25,40225,99,,0.15,4,1
0,199,82,100675,hot,1,0.196401515,355.2903406,1,1800,25,40225,99,,0.15,4,1
0,200,83,100603,hot,1,0.107765152,194.94716,1,1800,25,40225,99,,0.15,4,1
0,201,84,100615,hot,1,0.116098485,210.0221594,1,1800,25,40225,99,,0.15,4,1
0,202,85,100619,hot,1,0.476515152,862.01591,1,1800,25,40225,99,,0.15,4,1
0,203,85,100621,hot,1,0.483901515,875.3778406,1,1800,25,40225,99,,0.15,4,1
0,204,86,100620,hot,1,0.604356061,1093.280114,1,1800,25,40225,99,,0.15,4,1
0,205,86,100673,hot,1,0.410606061,742.7863643,1,1800,25,40225,99,,0.15,4,1
0,206,87,100639,hot,1,0.500568182,905.5278412,1,1800,25,40225,99,,0.15,4,1
0,207,87,100672,hot,1,0.352651515,637.9465906,1,1800,25,40225,99,,0.15,4,1
0,208,88,100638,hot,1,0.509469697,921.6306819,1,1800,25,40225,99,,0.15,4,1
0,209,88,100666,hot,1,0.494507576,894.564205,1,1800,25,40225,99,,0.15,4,1
0,210,89,100627,hot,1,0.384469697,695.5056819,1,1800,25,40225,99,,0.15,4,1
0,211,89,100630,hot,1,0.382765152,692.42216,1,1800,25,40225,99,,0.15,4,1
0,212,90,100644,hot,1,0.116856061,211.3926143,1,1800,25,40225,99,,0.15,4,1
0,213,91,100670,hot,1,0.563068182,1018.590341,1,1800,25,40225,99,,0.15,4,1
0,214,91,103983,hot,1,0.333712121,603.6852269,1,1800,25,40225,99,,0.15,4,1
0,215,92,100055,hot,1,0.044128788,79.82897749,1,1800,25,40225,99,,0.15,4,1
0,216,92,100062,hot,1,0.060416667,109.2937506,1,1800,25,40225,99,,0.15,4,1
0,217,92,100063,hot,1,0.033901515,61.32784064,1,1800,25,40225,99,,0.15,4,1
0,218,93,100073,hot,1,0.055492424,100.385795,1,1800,25,40225,99,,0.15,4,1
0,219,93,100074,hot,1,0.032765152,59.27215997,1,1800,25,40225,99,,0.15,4,1
0,220,94,100074,hot,1,0.211363636,382.3568175,1,1800,25,40225,99,,0.15,4,1
0,221,94,100075,hot,1,0.143939394,260.3863637,1,1800,25,40225,99,,0.15,4,1
0,222,94,101839,hot,1,0.117045455,211.7352281,1,1800,25,40225,99,,0.15,4,1
0,223,94,101840,hot,1,0.162689394,294.3051137,1,1800,25,40225,99,,0.15,4,1
0,224,95,100570,hot,1,0.089204545,161.3710219,1,1800,25,40225,99,,0.15,4,1
0,225,95,101836,hot,1,0.212121212,383.7272725,1,1800,25,40225,99,,0.15,4,1
0,226,96,100573,hot,1,0.051704545,93.53352191,1,1800,25,40225,99,,0.15,4,1
0,227,96,101839,hot,1,0.21780303,394.0056813,1,1800,25,40225,99,,0.15,4,1
0,228,97,100078,hot,1,0.142613636,257.9880675,1,1800,25,40225,99,,0.15,4,1
0,229,97,100574,hot,1,0.048484848,87.70909003,1,1800,25,40225,99,,0.15,4,1
0,230,97,100575,hot,1,0.040719697,73.66193187,1,1800,25,40225,99,,0.15,4,1
0,231,97,100578,hot,1,0.127651515,230.9215906,1,1800,25,40225,99,,0.15,4,1
0,232,98,100586,hot,1,0.248295455,449.1664781,1,1800,25,40225,99,,0.15,4,1
0,233,98,100587,hot,1,0.433712121,784.5852269,1,1800,25,40225,99,,0.15,4,1
0,234,98,100590,hot,1,0.148674242,268.9517038,1,1800,25,40225,99,,0.15,4,1
0,235,99,100562,hot,1,0.221590909,400.8579544,1,1800,25,40225,99,,0.15,4,1
0,236,99,100605,hot,1,0.159090909,287.7954544,1,1800,25,40225,99,,0.15,4,1
0,237,99,100607,hot,1,0.083712121,151.4352269,1,1800,25,40225,99,,0.15,4,1
0,238,100,100263,hot,1,0.452462121,818.5039769,1,1800,25,40225,99,,0.15,4,1
0,239,100,100497,hot,1,0.565719697,1023.386932,1,1800,25,40225,99,,0.15,4,1
0,240,101,100556,hot,1,0.229356061,414.9051143,1,1800,25,40225,99,,0.15,4,1
0,241,101,100558,hot,1,0.223295455,403.9414781,1,1800,25,40225,99,,0.15,4,1
0,242,102,100543,hot,1,0.083333333,150.7499994,1,1800,25,40225,99,,0.15,4,1
0,243,102,100545,hot,1,0.25719697,465.2693187,1,1800,25,40225,99,,0.15,4,1
0,244,103,100553,hot,1,0.500189394,904.8426137,1,1800,25,40225,99,,0.15,4,1
0,245,103,100560,hot,1,0.518939394,938.7613637,1,1800,25,40225,99,,0.15,4,1
0,246,104,100552,hot,1,0.153598485,277.8596594,1,1800,25,40225,99,,0.15,4,1
0,247,105,100526,hot,1,0.747916667,1352.981251,1,1800,25,40225,99,,0.15,4,1
0,248,105,100535,hot,1,0.764204545,1382.446022,1,1800,25,40225,99,,0.15,4,1
0,249,105,100541,hot,1,0.763825758,1381.760796,1,1800,25,40225,99,,0.15,4,1
0,250,106,100540,hot,1,0.460416667,832.8937506,1,1800,25,40225,99,,0.15,4,1
0,251,106,100541,hot,1,0.452083333,817.8187494,1,1800,25,40225,99,,0.15,4,1
0,252,106,100546,hot,1,0.744507576,1346.814205,1,1800,25,40225,99,,0.15,4,1
0,253,107,100550,hot,1,1.508712121,2729.260227,1,1800,25,40225,99,,0.15,4,1
0,254,107,100624,hot,1,0.753977273,1363.944887,1,1800,25,40225,99,,0.15,4,1
0,255,108,101854,hot,1,0.048863636,88.39431752,1,1800,25,40225,99,,0.15,4,1
0,256,108,101858,hot,1,0.046969697,84.96818187,1,1800,25,40225,99,,0.15,4,1
0,257,109,100027,hot,1,0.043181818,78.11590876,1,1800,25,40225,99,,0.15,4,1
0,258,109,100038,hot,1,0.043560606,78.80113625,1,1800,25,40225,99,,0.15,4,1
0,259,109,100039,hot,1,0.040151515,72.63409064,1,1800,25,40225,99,,0.15,4,1
0,260,109,100041,hot,1,0.048674242,88.05170378,1,1800,25,40225,99,,0.15,4,1
0,261,110,100064,hot,1,0.098674242,178.5017038,1,1800,25,40225,99,,0.15,4,1
0,262,110,100192,hot,1,0.103977273,188.0948869,1,1800,25,40225,99,,0.15,4,1
0,263,110,100255,hot,1,0.073295455,132.5914781,1,1800,25,40225,99,,0.15,4,1
0,264,110,101842,hot,1,0.112689394,203.8551137,1,1800,25,40225,99,,0.15,4,1
0,265,111,100178,hot,1,0.159280303,288.1380681,1,1800,25,40225,99,,0.15,4,1
0,266,111,100179,hot,1,0.145643939,263.4698857,1,1800,25,40225,99,,0.15,4,1
0,267,111,101843,hot,1,0.142045455,256.9602281,1,1800,25,40225,99,,0.15,4,1
0,268,111,101846,hot,1,0.111174242,201.1142038,1,1800,25,40225,99,,0.15,4,1
0,269,112,101813,hot,1,0.127272727,230.2363631,1,1800,25,40225,99,,0.15,4,1
0,270,112,101819,hot,1,0.257575758,465.9545462,1,1800,25,40225,99,,0.15,4,1
0,271,112,101820,hot,1,0.252651515,457.0465906,1,1800,25,40225,99,,0.15,4,1
0,272,112,101822,hot,1,0.132954545,240.5147719,1,1800,25,40225,99,,0.15,4,1
0,273,113,101816,hot,1,0.11875,214.81875,1,1800,25,40225,99,,0.15,4,1
0,274,113,101817,hot,1,0.027462121,49.67897689,1,1800,25,40225,99,,0.15,4,1
0,275,113,101827,hot,1,0.086931818,157.2596588,1,1800,25,40225,99,,0.15,4,1
0,276,114,100188,hot,1,0.179734848,325.14034,1,1800,25,40225,99,,0.15,4,1
0,277,114,100189,hot,1,0.227083333,410.7937494,1,1800,25,40225,99,,0.15,4,1
0,278,114,100216,hot,1,0.173295455,313.4914781,1,1800,25,40225,99,,0.15,4,1
0,279,115,100187,hot,1,0.178787879,323.4272731,1,1800,25,40225,99,,0.15,4,1
0,280,115,100217,hot,1,0.256628788,464.2414775,1,1800,25,40225,99,,0.15,4,1
0,281,115,101829,hot,1,0.42594697,770.5380687,1,1800,25,40225,99,,0.15,4,1
0,282,115,101832,hot,1,0.248674242,449.8517038,1,1800,25,40225,99,,0.15,4,1
0,283,116,101832,hot,1,0.154734848,279.91534,1,1800,25,40225,99,,0.15,4,1
0,284,116,101837,hot,1,0.439393939,794.8636357,1,1800,25,40225,99,,0.15,4,1
0,285,117,100740,hot,1,0.095643939,173.0198857,1,1800,25,40225,99,,0.15,4,1
0,286,118,100741,hot,1,0.220265152,398.45966,1,1800,25,40225,99,,0.15,4,1
0,287,118,101829,hot,1,0.488825758,884.2857962,1,1800,25,40225,99,,0.15,4,1
0,288,118,104446,hot,1,0.450378788,814.7352275,1,1800,25,40225,99,,0.15,4,1
0,289,119,100193,hot,1,0.393181818,711.2659088,1,1800,25,40225,99,,0.15,4,1
0,290,119,100498,hot,1,0.136174242,246.3392038,1,1800,25,40225,99,,0.15,4,1
0,291,120,100563,hot,1,0.322348485,583.1284094,1,1800,25,40225,99,,0.15,4,1
0,292,120,100565,hot,1,0.248674242,449.8517038,1,1800,25,40225,99,,0.15,4,1
0,293,120,104447,hot,1,0.349431818,632.1221588,1,1800,25,40225,99,,0.15,4,1
0,294,121,100499,hot,1,0.573674242,1037.776704,1,1800,25,40225,99,,0.15,4,1
0,295,121,100671,hot,1,0.265719697,480.6869319,1,1800,25,40225,99,,0.15,4,1
