link_seq_id,link_id,link_type,from_node_id,to_node_id,geometry,distance_km,distance_mile,fftt,meso_link_id,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,lanes_s0,link_type_s0,Vam_25nb_auto,Vmd_25nb_auto,Vpm_25nb_auto,VAB_am_25nb_auto,VAB_md_25nb_auto,VAB_pm_25nb_auto,VBA_am_25nb_auto,VBA_md_25nb_auto,VBA_pm_25nb_auto,MEUVABam25nbauto,capABam25nbauto,PENABam25nbauto,DOCABam25nbauto,TTABam_25nb_auto,MEUVABmd25nbauto,capABmd25nbauto,PENABmd25nbauto,DOCABmd25nbauto,TTABmd_25nb_auto,MEUVABpm25nbauto,capABpm25nbauto,PENABpm25nbauto,DOCABpm25nbauto,TTABpm_25nb_auto,MEUVBAam25nbauto,capBAam25nbauto,PENBAam25nbauto,DOCBAam25nbauto,TTBAam_25nb_auto,MEUVBAmd25nbauto,capBAmd25nbauto,PENBAmd25nbauto,DOCBAmd25nbauto,TTBAmd_25nb_auto,MEUVBApm25nbauto,capBApm25nbauto,PENBApm25nbauto,DOCBApm25nbauto,TTBApm_25nb_auto,
11,11,motorway,5,4,"LINESTRING (-96.731576 43.564298, -96.747175 43.563918)",2.000000,1.243008,2.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,18421.0,13412.6,28266.9,18421.0,13412.6,28266.9,,,,18421.0,17782.8,0.0,1.036,2.345,13412.6,17782.8,0.0,0.754,2.097,28266.9,17782.8,0.0,1.590,3.915,,,,,,,,,,,,,
12,12,motorway,5,6,"LINESTRING (-96.731367 43.563863, -96.711442 43.587414)",4.000000,2.486016,4.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,8686.5,7987.0,10443.2,8686.5,7987.0,10443.2,,,,8686.5,4948.0,0.0,1.756,9.699,7987.0,4948.0,0.0,1.614,8.074,10443.2,4948.0,0.0,2.111,15.906,,,,,,,,,,,,,
13,13,motorway,5,9,"LINESTRING (-96.731834 43.564028, -96.731506 43.548591)",5.000000,3.107520,5.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,15905.0,10887.1,25428.5,15905.0,10887.1,25428.5,,,,15905.0,10000.0,0.0,1.590,9.799,10887.1,10000.0,0.0,1.089,6.054,25428.5,10000.0,0.0,2.543,36.358,,,,,,,,,,,,,
14,14,motorway,6,2,"LINESTRING (-96.711379 43.587580, -96.710986 43.605807)",5.000000,3.107520,5.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,5974.6,4497.7,9920.5,5974.6,4497.7,9920.5,,,,5974.6,4958.2,0.0,1.205,6.581,4497.7,4958.2,0.0,0.907,5.508,9920.5,4958.2,0.0,2.001,17.020,,,,,,,,,,,,,
15,15,motorway,6,5,"LINESTRING (-96.711846 43.587757, -96.731771 43.564205)",4.000000,2.486016,4.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,8701.6,8005.4,10468.0,8701.6,8005.4,10468.0,,,,8701.6,4948.0,0.0,1.759,9.739,8005.4,4948.0,0.0,1.618,8.111,10468.0,4948.0,0.0,2.116,16.019,,,,,,,,,,,,,
16,16,motorway,6,8,"LINESTRING (-96.711909 43.587583, -96.711647 43.562321)",2.000000,1.243008,2.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,12570.3,10438.1,18776.3,12570.3,10438.1,18776.3,,,,12570.3,4898.6,0.0,2.566,15.008,10438.1,4898.6,0.0,2.131,8.185,18776.3,4898.6,0.0,3.833,66.755,,,,,,,,,,,,,
17,17,motorway,7,8,"LINESTRING (-96.693445 43.564107, -96.711404 43.562588)",3.000000,1.864512,3.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,12212.9,8961.8,19796.0,12212.9,8961.8,19796.0,,,,12212.9,7841.8,0.0,1.557,5.647,8961.8,7841.8,0.0,1.143,3.768,19796.0,7841.8,0.0,2.524,21.275,,,,,,,,,,,,,
18,18,motorway,7,18,"LINESTRING (-96.693687 43.563854, -96.694343 43.546754)",2.000000,1.243008,2.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,15997.4,11891.1,24621.7,15997.4,11891.1,24621.7,,,,15997.4,23403.5,0.0,0.684,2.065,11891.1,23403.5,0.0,0.508,2.020,24621.7,23403.5,0.0,1.052,2.368,,,,,,,,,,,,,
19,19,motorway,8,6,"LINESTRING (-96.711117 43.562327, -96.711379 43.587588)",2.000000,1.243008,2.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,12605.9,10451.2,18829.1,12605.9,10451.2,18829.1,,,,12605.9,4898.6,0.0,2.573,15.156,10451.2,4898.6,0.0,2.134,8.216,18829.1,4898.6,0.0,3.844,67.487,,,,,,,,,,,,,
20,20,motorway,8,7,"LINESTRING (-96.711359 43.562060, -96.693400 43.563580)",3.000000,1.864512,3.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,12179.3,8931.4,19734.8,12179.3,8931.4,19734.8,,,,12179.3,7841.8,0.0,1.553,5.618,8931.4,7841.8,0.0,1.139,3.757,19734.8,7841.8,0.0,2.517,21.050,,,,,,,,,,,,,
21,21,motorway,8,9,"LINESTRING (-96.711532 43.562542, -96.731392 43.548814)",10.000000,6.215040,10.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,6859.4,3848.0,11236.5,6859.4,3848.0,11236.5,,,,6859.4,5050.2,0.0,1.358,15.105,3848.0,5050.2,0.0,0.762,10.506,11236.5,5050.2,0.0,2.225,46.761,,,,,,,,,,,,,
22,22,motorway,8,16,"LINESTRING (-96.711647 43.562324, -96.711647 43.546744)",5.000000,3.107520,5.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,8283.1,6230.5,11892.9,8283.1,6230.5,11892.9,,,,8283.1,5045.8,0.0,1.642,10.446,6230.5,5045.8,0.0,1.235,6.744,11892.9,5045.8,0.0,2.357,28.147,,,,,,,,,,,,,
23,23,motorway,9,5,"LINESTRING (-96.730977 43.548602, -96.731304 43.564039)",5.000000,3.107520,5.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,15897.6,10919.0,25506.7,15897.6,10919.0,25506.7,,,,15897.6,10000.0,0.0,1.590,9.791,10919.0,10000.0,0.0,1.092,6.066,25506.7,10000.0,0.0,2.551,36.745,,,,,,,,,,,,,
24,24,motorway,9,8,"LINESTRING (-96.731091 43.548379, -96.711231 43.562106)",10.000000,6.215040,10.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,6792.1,3843.8,11201.5,6792.1,3843.8,11201.5,,,,6792.1,5050.2,0.0,1.345,14.908,3843.8,5050.2,0.0,0.761,10.503,11201.5,5050.2,0.0,2.218,46.305,,,,,,,,,,,,,
25,25,motorway,9,10,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",3.000000,1.864512,3.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,21888.0,17474.0,32722.8,21888.0,17474.0,32722.8,,,,21888.0,13915.8,0.0,1.573,5.754,17474.0,13915.8,0.0,1.256,4.119,32722.8,13915.8,0.0,2.351,16.759,,,,,,,,,,,,,
26,26,motorway,10,9,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",3.000000,1.864512,3.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,21913.4,17581.9,32916.0,21913.4,17581.9,32916.0,,,,21913.4,13915.8,0.0,1.575,5.767,17581.9,13915.8,0.0,1.263,4.147,32916.0,13915.8,0.0,2.365,17.087,,,,,,,,,,,,,
27,27,motorway,10,11,"LINESTRING (-96.731458 43.545535, -96.746860 43.544395)",5.000000,3.107520,5.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,17714.9,14584.3,26248.3,17714.9,14584.3,26248.3,,,,17714.9,10000.0,0.0,1.771,12.386,14584.3,10000.0,0.0,1.458,8.393,26248.3,10000.0,0.0,2.625,40.601,,,,,,,,,,,,,
28,28,motorway,10,15,"LINESTRING (-96.731703 43.545272, -96.731768 43.529402)",6.000000,3.729024,6.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,23147.4,18436.2,35119.8,23147.4,18436.2,35119.8,,,,23147.4,13512.0,0.0,1.713,13.751,18436.2,13512.0,0.0,1.364,9.119,35119.8,13512.0,0.0,2.599,47.075,,,,,,,,,,,,,
29,29,motorway,10,16,"LINESTRING (-96.731419 43.545007, -96.711362 43.546480)",4.000000,2.486016,4.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,11031.1,9499.1,16097.9,11031.1,9499.1,16097.9,,,,11031.1,4854.9,0.0,2.272,19.992,9499.1,4854.9,0.0,1.957,12.793,16097.9,4854.9,0.0,3.316,76.527,,,,,,,,,,,,,
30,30,motorway,10,17,"LINESTRING (-96.731490 43.545011, -96.711433 43.541020)",8.000000,4.972032,8.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,8100.0,6297.0,12474.4,8100.0,6297.0,12474.4,,,,8100.0,4993.5,0.0,1.622,16.308,6297.0,4993.5,0.0,1.261,11.035,12474.4,4993.5,0.0,2.498,54.734,,,,,,,,,,,,,
31,31,motorway,11,4,"LINESTRING (-96.746576 43.544135, -96.746904 43.563658)",6.000000,3.729024,6.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,5313.2,4230.3,9255.7,5313.2,4230.3,9255.7,,,,5313.2,4908.8,0.0,1.082,7.235,4230.3,4908.8,0.0,0.862,6.496,9255.7,4908.8,0.0,1.886,17.375,,,,,,,,,,,,,
32,32,motorway,11,10,"LINESTRING (-96.746821 43.543867, -96.731418 43.545007)",5.000000,3.107520,5.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,17565.5,14497.6,26119.3,17565.5,14497.6,26119.3,,,,17565.5,10000.0,0.0,1.757,12.140,14497.6,10000.0,0.0,1.450,8.313,26119.3,10000.0,0.0,2.612,39.907,,,,,,,,,,,,,
33,33,motorway,11,12,"LINESTRING (-96.746842 43.544395, -96.780138 43.544205)",6.000000,3.729024,6.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,8356.3,7745.7,10990.5,8356.3,7745.7,10990.5,,,,8356.3,4908.8,0.0,1.702,13.558,7745.7,4908.8,0.0,1.578,11.579,10990.5,4908.8,0.0,2.239,28.615,,,,,,,,,,,,,
34,34,motorway,11,14,"LINESTRING (-96.747096 43.544203, -96.751290 43.529378)",4.000000,2.486016,4.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,9817.5,8375.4,14195.8,9817.5,8375.4,14195.8,,,,9817.5,4876.5,0.0,2.013,13.857,8375.4,4876.5,0.0,1.718,9.221,14195.8,4876.5,0.0,2.911,47.088,,,,,,,,,,,,,
35,35,motorway,12,3,"LINESTRING (-96.779877 43.543888, -96.774044 43.572909)",4.000000,2.486016,4.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,10373.7,6674.9,21362.7,10373.7,6674.9,21362.7,,,,10373.7,23403.5,0.0,0.443,4.023,6674.9,23403.5,0.0,0.285,4.004,21362.7,23403.5,0.0,0.913,4.417,,,,,,,,,,,,,
36,36,motorway,12,11,"LINESTRING (-96.780135 43.543676, -96.746839 43.543866)",6.000000,3.729024,6.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,8406.9,7781.0,10993.7,8406.9,7781.0,10993.7,,,,8406.9,4908.8,0.0,1.713,13.742,7781.0,4908.8,0.0,1.585,11.682,10993.7,4908.8,0.0,2.240,28.641,,,,,,,,,,,,,
37,37,motorway,12,13,"LINESTRING (-96.780394 43.544005, -96.793634 43.490771)",3.000000,1.864512,3.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,12777.9,9910.4,23265.6,12777.9,9910.4,23265.6,,,,12777.9,25900.2,0.0,0.493,3.027,9910.4,25900.2,0.0,0.383,3.010,23265.6,25900.2,0.0,0.898,3.293,,,,,,,,,,,,,
38,38,motorway,13,12,"LINESTRING (-96.793120 43.490643, -96.779880 43.543877)",3.000000,1.864512,3.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,12860.1,9983.3,23399.6,12860.1,9983.3,23399.6,,,,12860.1,25900.2,0.0,0.497,3.027,9983.3,25900.2,0.0,0.385,3.010,23399.6,25900.2,0.0,0.903,3.300,,,,,,,,,,,,,
39,39,motorway,13,24,"LINESTRING (-96.793305 43.490452, -96.749128 43.502909)",4.000000,2.486016,4.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,11041.6,9110.4,15884.3,11041.6,9110.4,15884.3,,,,11041.6,5091.3,0.0,2.169,17.273,9110.4,5091.3,0.0,1.789,10.152,15884.3,5091.3,0.0,3.120,60.849,,,,,,,,,,,,,
40,40,motorway,14,11,"LINESTRING (-96.750781 43.529234, -96.746586 43.544059)",4.000000,2.486016,4.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,9857.5,8410.7,14251.7,9857.5,8410.7,14251.7,,,,9857.5,4876.5,0.0,2.021,14.018,8410.7,4876.5,0.0,1.725,9.309,14251.7,4876.5,0.0,2.923,47.771,,,,,,,,,,,,,
41,41,motorway,14,15,"LINESTRING (-96.751034 43.529041, -96.731502 43.529136)",5.000000,3.107520,5.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,8994.6,7372.8,13394.3,8994.6,7372.8,13394.3,,,,8994.6,5127.5,0.0,1.754,12.102,7372.8,5127.5,0.0,1.438,8.206,13394.3,5127.5,0.0,2.612,39.923,,,,,,,,,,,,,
42,42,motorway,14,23,"LINESTRING (-96.751300 43.529304, -96.751169 43.514856)",4.000000,2.486016,4.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,8254.0,6584.9,11452.6,8254.0,6584.9,11452.6,,,,8254.0,4924.8,0.0,1.676,8.734,6584.9,4924.8,0.0,1.337,5.918,11452.6,4924.8,0.0,2.326,21.548,,,,,,,,,,,,,
43,43,motorway,15,10,"LINESTRING (-96.731239 43.529400, -96.731173 43.545270)",6.000000,3.729024,6.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,23176.1,18518.8,35245.3,23176.1,18518.8,35245.3,,,,23176.1,13512.0,0.0,1.715,13.790,18518.8,13512.0,0.0,1.371,9.175,35245.3,13512.0,0.0,2.608,47.665,,,,,,,,,,,,,
44,44,motorway,15,14,"LINESTRING (-96.731505 43.529666, -96.751037 43.529571)",5.000000,3.107520,5.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,9040.1,7403.2,13449.1,9040.1,7403.2,13449.1,,,,9040.1,5127.5,0.0,1.763,12.246,7403.2,5127.5,0.0,1.444,8.259,13449.1,5127.5,0.0,2.623,40.498,,,,,,,,,,,,,
45,45,motorway,15,19,"LINESTRING (-96.731501 43.529136, -96.711314 43.529326)",3.000000,1.864512,3.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,19182.0,16244.5,27543.8,19182.0,16244.5,27543.8,,,,19182.0,14564.8,0.0,1.317,4.354,16244.5,14564.8,0.0,1.115,3.696,27543.8,14564.8,0.0,1.891,8.756,,,,,,,,,,,,,
46,46,motorway,15,22,"LINESTRING (-96.731768 43.529396, -96.731506 43.514853)",3.000000,1.864512,3.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,18253.6,15361.0,24468.3,18253.6,15361.0,24468.3,,,,18253.6,9599.2,0.0,1.902,8.884,15361.0,9599.2,0.0,1.600,5.951,24468.3,9599.2,0.0,2.549,21.997,,,,,,,,,,,,,
47,47,motorway,16,8,"LINESTRING (-96.711117 43.546744, -96.711117 43.562324)",5.000000,3.107520,5.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,8352.4,6217.3,11919.7,8352.4,6217.3,11919.7,,,,8352.4,5045.8,0.0,1.655,10.631,6217.3,5045.8,0.0,1.232,6.729,11919.7,5045.8,0.0,2.362,28.355,,,,,,,,,,,,,
48,48,motorway,16,10,"LINESTRING (-96.711401 43.547008, -96.731457 43.545535)",4.000000,2.486016,4.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,11077.2,9525.8,16134.1,11077.2,9525.8,16134.1,,,,11077.2,4854.9,0.0,2.282,20.261,9525.8,4854.9,0.0,1.962,12.892,16134.1,4854.9,0.0,3.323,77.183,,,,,,,,,,,,,
49,49,motorway,16,17,"LINESTRING (-96.711647 43.546744, -96.711647 43.541280)",2.000000,1.243008,2.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,11384.0,9169.3,15860.8,11384.0,9169.3,15860.8,,,,11384.0,5229.9,0.0,2.177,8.735,9169.3,5229.9,0.0,1.753,4.835,15860.8,5229.9,0.0,3.033,27.377,,,,,,,,,,,,,
50,50,motorway,16,18,"LINESTRING (-96.711382 43.546479, -96.694078 43.546479)",3.000000,1.864512,3.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,15687.9,10631.8,27959.1,15687.9,10631.8,27959.1,,,,15687.9,19679.9,0.0,0.797,3.182,10631.8,19679.9,0.0,0.540,3.038,27959.1,19679.9,0.0,1.421,4.833,,,,,,,,,,,,,
51,51,motorway,17,10,"LINESTRING (-96.711330 43.541540, -96.731386 43.545531)",8.000000,4.972032,8.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,8100.0,6302.3,12484.9,8100.0,6302.3,12484.9,,,,8100.0,4993.5,0.0,1.622,16.308,6302.3,4993.5,0.0,1.262,11.045,12484.9,4993.5,0.0,2.500,54.893,,,,,,,,,,,,,
52,52,motorway,17,16,"LINESTRING (-96.711117 43.541280, -96.711117 43.546744)",2.000000,1.243008,2.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,11393.2,9166.0,15847.4,11393.2,9166.0,15847.4,,,,11393.2,5229.9,0.0,2.178,8.757,9166.0,5229.9,0.0,1.753,4.830,15847.4,5229.9,0.0,3.030,27.292,,,,,,,,,,,,,
53,53,motorway,17,19,"LINESTRING (-96.711647 43.541279, -96.711581 43.529590)",2.000000,1.243008,2.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,9816.1,8754.8,12184.2,9816.1,8754.8,12184.2,,,,9816.1,4824.0,0.0,2.035,7.144,8754.8,4824.0,0.0,1.815,5.255,12184.2,4824.0,0.0,2.526,14.210,,,,,,,,,,,,,
54,54,motorway,18,7,"LINESTRING (-96.693814 43.546733, -96.693158 43.563833)",2.000000,1.243008,2.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,16031.0,11921.5,24682.9,16031.0,11921.5,24682.9,,,,16031.0,23403.5,0.0,0.685,2.066,11921.5,23403.5,0.0,0.509,2.020,24682.9,23403.5,0.0,1.055,2.371,,,,,,,,,,,,,
55,55,motorway,18,16,"LINESTRING (-96.694078 43.547008, -96.711382 43.547008)",3.000000,1.864512,3.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,15794.1,10648.7,28035.4,15794.1,10648.7,28035.4,,,,15794.1,19679.9,0.0,0.803,3.187,10648.7,19679.9,0.0,0.541,3.039,28035.4,19679.9,0.0,1.425,4.853,,,,,,,,,,,,,
56,56,motorway,18,20,"LINESTRING (-96.694311 43.546870, -96.711418 43.515460)",4.000000,2.486016,4.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,19347.0,14115.4,31227.8,19347.0,14115.4,31227.8,,,,19347.0,23403.5,0.0,0.827,4.280,14115.4,23403.5,0.0,0.603,4.079,31227.8,23403.5,0.0,1.334,5.902,,,,,,,,,,,,,
57,57,motorway,19,15,"LINESTRING (-96.711319 43.529856, -96.731506 43.529666)",3.000000,1.864512,3.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,19159.1,16283.3,27576.7,19159.1,16283.3,27576.7,,,,19159.1,14564.8,0.0,1.315,4.347,16283.3,14564.8,0.0,1.118,3.703,27576.7,14564.8,0.0,1.893,8.783,,,,,,,,,,,,,
58,58,motorway,19,17,"LINESTRING (-96.711051 43.529593, -96.711117 43.541282)",2.000000,1.243008,2.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,9825.3,8756.7,12181.4,9825.3,8756.7,12181.4,,,,9825.3,4824.0,0.0,2.037,7.163,8756.7,4824.0,0.0,1.815,5.257,12181.4,4824.0,0.0,2.525,14.198,,,,,,,,,,,,,
59,59,motorway,19,20,"LINESTRING (-96.711581 43.529589, -96.711450 43.515331)",4.000000,2.486016,4.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,8637.7,7339.2,12962.4,8637.7,7339.2,12962.4,,,,8637.7,5002.6,0.0,1.727,9.333,7339.2,5002.6,0.0,1.467,6.779,12962.4,5002.6,0.0,2.591,31.046,,,,,,,,,,,,,
60,60,motorway,20,18,"LINESTRING (-96.710953 43.515207, -96.693846 43.546617)",4.000000,2.486016,4.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,19386.9,14082.6,31215.3,19386.9,14082.6,31215.3,,,,19386.9,23403.5,0.0,0.828,4.283,14082.6,23403.5,0.0,0.602,4.079,31215.3,23403.5,0.0,1.334,5.899,,,,,,,,,,,,,
61,61,motorway,20,19,"LINESTRING (-96.710920 43.515336, -96.711051 43.529594)",4.000000,2.486016,4.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,8624.0,7379.9,12992.4,8624.0,7379.9,12992.4,,,,8624.0,5002.6,0.0,1.724,9.299,7379.9,5002.6,0.0,1.475,6.842,12992.4,5002.6,0.0,2.597,31.298,,,,,,,,,,,,,
62,62,motorway,20,21,"LINESTRING (-96.711248 43.515591, -96.731042 43.510742)",6.000000,3.729024,6.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,6198.3,4796.0,9537.5,6198.3,4796.0,9537.5,,,,6198.3,5059.9,0.0,1.225,8.027,4796.0,5059.9,0.0,0.948,6.726,9537.5,5059.9,0.0,1.885,17.361,,,,,,,,,,,,,
63,63,motorway,20,22,"LINESTRING (-96.711191 43.515598, -96.731248 43.515123)",5.000000,3.107520,5.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,7000.0,5621.6,10869.8,7000.0,5621.6,10869.8,,,,7000.0,5075.7,0.0,1.379,7.713,5621.6,5075.7,0.0,1.108,6.129,10869.8,5075.7,0.0,2.142,20.775,,,,,,,,,,,,,
64,64,motorway,21,20,"LINESTRING (-96.730916 43.510228, -96.711122 43.515076)",6.000000,3.729024,6.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,6120.2,4724.0,9494.1,6120.2,4724.0,9494.1,,,,6120.2,5059.9,0.0,1.210,7.926,4724.0,5059.9,0.0,0.934,6.684,9494.1,5059.9,0.0,1.876,17.156,,,,,,,,,,,,,
65,65,motorway,21,22,"LINESTRING (-96.730715 43.510501, -96.730977 43.514874)",2.000000,1.243008,2.000000,-1,,network_wide,-1,0,-1,1,1.0,motorway,8521.9,7578.5,11934.7,8521.9,7578.5,11934.7,,,,8521.9,5229.9,0.0,1.629,4.115,7578.5,5229.9,0.0,1.449,3.323,11934.7,5229.9,0.0,2.282,10.136,,,,,,,,,,,,,
