node_id,name,x_coord,y_coord,node_type,ctrl_type,zone_id,geometry
131,EMY,-122.291615,37.840474,,,0,"POINT (-122.291615 37.840474)"
132,ENC,-117.293204,33.047109,,,0,"POINT (-117.293204 33.047109)"
133,EPH,-119.549267,47.320948,,,0,"POINT (-119.549267 47.320948)"
134,ERI,-80.082444,42.120847,,,0,"POINT (-80.082444 42.120847)"
135,ESM,-113.610942,48.275543,,,0,"POINT (-113.610942 48.275543)"
136,ESX,-73.110277,44.492466,,,0,"POINT (-73.110277 44.492466)"
137,EUG,-123.092361,44.055043,,,0,"POINT (-123.092361 44.055043)"
138,EVR,-122.197858,47.975401,,,0,"POINT (-122.197858 47.975401)"
139,EWR,-74.182290,40.696618,,,0,"POINT (-74.182290 40.696618)"
140,EXR,-70.958700,42.981020,,,0,"POINT (-70.958700 42.981020)"
141,EXT,-75.621713,40.019291,,,0,"POINT (-75.621713 40.019291)"
142,FAR,-96.785372,46.880982,,,0,"POINT (-96.785372 46.880982)"
143,FAY,-78.884788,35.054993,,,0,"POINT (-78.884788 35.054993)"
144,FBG,-77.457203,38.298413,,,0,"POINT (-77.457203 38.298413)"
145,FED,-73.580550,43.269603,,,0,"POINT (-73.580550 43.269603)"
146,FLG,-111.648871,35.197374,,,0,"POINT (-111.648871 35.197374)"
147,FLN,-83.651728,43.015425,,,0,"POINT (-83.651728 43.015425)"
148,FLO,-79.757056,34.199157,,,0,"POINT (-79.757056 34.199157)"
149,FMD,-91.336983,40.622591,,,0,"POINT (-91.336983 40.622591)"
150,FMG,-103.802818,40.247169,,,0,"POINT (-103.802818 40.247169)"
151,FMT,-122.007496,37.559093,,,0,"POINT (-122.007496 37.559093)"
152,FNO,-119.782926,36.738457,,,0,"POINT (-119.782926 36.738457)"
153,FRA,-71.417465,42.276688,,,0,"POINT (-71.417465 42.276688)"
154,FRE,-70.102358,43.855035,,,0,"POINT (-70.102358 43.855035)"
155,FTC,-73.389681,43.853788,,,0,"POINT (-73.389681 43.853788)"
156,FTL,-80.170000,26.119256,,,0,"POINT (-80.170000 26.119256)"
157,FTN,-88.888772,36.525704,,,0,"POINT (-88.888772 36.525704)"
158,FTW,-97.326673,32.752563,,,0,"POINT (-97.326673 32.752563)"
159,FUL,-117.922849,33.868969,,,0,"POINT (-117.922849 33.868969)"
160,GAC,-121.967003,37.406778,,,0,"POINT (-121.967003 37.406778)"
161,GAS,-81.162366,35.269186,,,0,"POINT (-81.162366 35.269186)"
162,GBB,-90.364106,40.944678,,,0,"POINT (-90.364106 40.944678)"
163,GCK,-100.873256,37.964365,,,0,"POINT (-100.873256 37.964365)"
164,GDL,-118.258868,34.123706,,,0,"POINT (-118.258868 34.123706)"
165,GFK,-97.110835,47.917522,,,0,"POINT (-97.110835 47.917522)"
166,GGW,-106.636188,48.194854,,,0,"POINT (-106.636188 48.194854)"
167,GJT,-108.569929,39.064375,,,0,"POINT (-108.569929 39.064375)"
168,GLE,-97.140896,33.625159,,,0,"POINT (-97.140896 33.625159)"
169,GLM,-87.998055,40.752547,,,0,"POINT (-87.998055 40.752547)"
170,GLN,-87.805562,42.075038,,,0,"POINT (-87.805562 42.075038)"
171,GLP,-108.740548,35.529176,,,0,"POINT (-108.740548 35.529176)"
172,GMS,-79.558007,43.195910,,,0,"POINT (-79.558007 43.195910)"
173,GNB,-79.546893,40.304986,,,0,"POINT (-79.546893 40.304986)"
174,GNS,-83.819694,34.288897,,,0,"POINT (-83.819694 34.288897)"
175,GPK,-113.219523,48.442333,,,0,"POINT (-113.219523 48.442333)"
176,GRA,-105.935503,40.084188,,,0,"POINT (-105.935503 40.084188)"
177,GRI,-110.165228,38.992039,,,0,"POINT (-110.165228 38.992039)"
178,GRO,-79.787080,36.069797,,,0,"POINT (-79.787080 36.069797)"
179,GRR,-85.678868,42.956349,,,0,"POINT (-85.678868 42.956349)"
180,GRV,-82.413486,34.858256,,,0,"POINT (-82.413486 34.858256)"
181,GSC,-107.323218,39.547903,,,0,"POINT (-107.323218 39.547903)"
182,GTA,-119.843092,34.437729,,,0,"POINT (-119.843092 34.437729)"
183,GUA,-120.573410,34.962927,,,0,"POINT (-120.573410 34.962927)"
184,GVB,-120.629266,35.121260,,,0,"POINT (-120.629266 35.121260)"
185,GWD,-90.176454,33.517159,,,0,"POINT (-90.176454 33.517159)"
186,HAM,-79.699218,34.883663,,,0,"POINT (-79.699218 34.883663)"
187,HAR,-76.878256,40.262050,,,0,"POINT (-76.878256 40.262050)"
188,HAS,-98.387534,40.584276,,,0,"POINT (-98.387534 40.584276)"
189,HAV,-109.678352,48.554465,,,0,"POINT (-109.678352 48.554465)"
190,HAY,-122.099277,37.665997,,,0,"POINT (-122.099277 37.665997)"
191,HAZ,-90.394347,31.861320,,,0,"POINT (-90.394347 31.861320)"
192,HBG,-89.286463,31.326921,,,0,"POINT (-89.286463 31.326921)"
193,HEM,-91.432571,38.707222,,,0,"POINT (-91.432571 38.707222)"
194,HER,-110.853894,39.684036,,,0,"POINT (-110.853894 39.684036)"
195,HFD,-72.681314,41.768761,,,0,"POINT (-72.681314 41.768761)"
196,HFY,-77.731078,39.324452,,,0,"POINT (-77.731078 39.324452)"
197,HGD,-78.011780,40.483665,,,0,"POINT (-78.011780 40.483665)"
198,HHL,-71.086375,42.773297,,,0,"POINT (-71.086375 42.773297)"
199,HIN,-80.892232,37.675037,,,0,"POINT (-80.892232 37.675037)"
200,HLD,-99.371241,40.435926,,,0,"POINT (-99.371241 40.435926)"
201,HMD,-90.462169,30.507180,,,0,"POINT (-90.462169 30.507180)"
202,HMI,-87.506511,41.691155,,,0,"POINT (-87.506511 41.691155)"
203,HMW,-87.668685,41.562446,,,0,"POINT (-87.668685 41.562446)"
204,HNF,-119.651816,36.326078,,,0,"POINT (-119.651816 36.326078)"
205,HOL,-80.167884,26.011641,,,0,"POINT (-80.167884 26.011641)"
206,HOM,-86.096553,42.791096,,,0,"POINT (-86.096553 42.791096)"
207,HOP,-93.592247,33.668913,,,0,"POINT (-93.592247 33.668913)"
208,HOS,-95.367526,29.767245,,,0,"POINT (-95.367526 29.767245)"
209,HPT,-80.006097,35.957128,,,0,"POINT (-80.006097 35.957128)"
210,HUD,-73.797729,42.253891,,,0,"POINT (-73.797729 42.253891)"
211,HUN,-82.439735,38.415820,,,0,"POINT (-82.439735 38.415820)"
212,HUT,-97.931522,38.055712,,,0,"POINT (-97.931522 38.055712)"
213,IDP,-94.429711,39.086917,,,0,"POINT (-94.429711 39.086917)"
214,IND,-86.160423,39.761984,,,0,"POINT (-86.160423 39.761984)"
215,IRV,-117.733695,33.656771,,,0,"POINT (-117.733695 33.656771)"
216,JAN,-90.190936,32.300808,,,0,"POINT (-90.190936 32.300808)"
217,JAX,-81.723893,30.365601,,,0,"POINT (-81.723893 30.365601)"
218,JEF,-92.169906,38.578870,,,0,"POINT (-92.169906 38.578870)"
219,JOL,-88.079753,41.524521,,,0,"POINT (-88.079753 41.524521)"
220,JSP,-81.882173,31.605589,,,0,"POINT (-81.882173 31.605589)"
221,JST,-78.921996,40.329689,,,0,"POINT (-78.921996 40.329689)"
222,JXN,-84.399670,42.248113,,,0,"POINT (-84.399670 42.248113)"
223,KAL,-85.584018,42.295255,,,0,"POINT (-85.584018 42.295255)"
224,KAN,-80.624928,35.496172,,,0,"POINT (-80.624928 35.496172)"
225,KCY,-94.585129,39.084576,,,0,"POINT (-94.585129 39.084576)"
226,KEE,-89.927544,41.245765,,,0,"POINT (-89.927544 41.245765)"
227,KEL,-122.913016,46.142264,,,0,"POINT (-122.913016 46.142264)"
228,KFS,-121.771952,42.225509,,,0,"POINT (-121.771952 42.225509)"
229,KIN,-71.560597,41.483959,,,0,"POINT (-71.560597 41.483959)"
230,KIS,-81.404234,28.293835,,,0,"POINT (-81.404234 28.293835)"
231,KKI,-87.865430,41.119259,,,0,"POINT (-87.865430 41.119259)"
232,KNG,-114.052816,35.188279,,,0,"POINT (-114.052816 35.188279)"
233,KTR,-79.829026,33.663882,,,0,"POINT (-79.829026 33.663882)"
234,KWD,-90.406761,38.581067,,,0,"POINT (-90.406761 38.581067)"
235,LAB,-79.385083,40.317405,,,0,"POINT (-79.385083 40.317405)"
236,LAF,-86.895901,40.419347,,,0,"POINT (-86.895901 40.419347)"
237,LAG,-87.871545,41.815634,,,0,"POINT (-87.871545 41.815634)"
238,LAJ,-103.543576,37.988249,,,0,"POINT (-103.543576 37.988249)"
239,LAK,-81.951874,28.045603,,,0,"POINT (-81.951874 28.045603)"
240,LAP,-92.493384,40.029220,,,0,"POINT (-92.493384 40.029220)"
241,LAU,-89.127933,31.692168,,,0,"POINT (-89.127933 31.692168)"
242,LAX,-118.236778,34.056177,,,0,"POINT (-118.236778 34.056177)"
243,LCH,-93.217037,30.238126,,,0,"POINT (-93.217037 30.238126)"
244,LCN,-89.363699,40.147855,,,0,"POINT (-89.363699 40.147855)"
245,LDB,-108.707025,32.350070,,,0,"POINT (-108.707025 32.350070)"
246,LEE,-94.377972,38.912623,,,0,"POINT (-94.377972 38.912623)"
247,LEW,-77.580047,40.588309,,,0,"POINT (-77.580047 40.588309)"
248,LFT,-92.014519,30.226548,,,0,"POINT (-92.014519 30.226548)"
249,LIB,-115.548890,48.394842,,,0,"POINT (-115.548890 48.394842)"
250,LKL,-81.951874,28.045603,,,0,"POINT (-81.951874 28.045603)"
251,LMR,-102.618574,38.089623,,,0,"POINT (-102.618574 38.089623)"
252,LMY,-105.879968,35.480973,,,0,"POINT (-105.879968 35.480973)"
253,LNC,-76.307714,40.054181,,,0,"POINT (-76.307714 40.054181)"
254,LNK,-96.713170,40.815871,,,0,"POINT (-96.713170 40.815871)"
255,LNS,-84.494828,42.719007,,,0,"POINT (-84.494828 42.719007)"
256,LOD,-121.271887,38.133201,,,0,"POINT (-121.271887 38.133201)"
257,LOR,-77.220942,38.708143,,,0,"POINT (-77.220942 38.708143)"
258,LPE,-83.306154,43.049520,,,0,"POINT (-83.306154 43.049520)"
259,LPS,-120.605001,34.682704,,,0,"POINT (-120.605001 34.682704)"
260,LRC,-95.230539,38.971166,,,0,"POINT (-95.230539 38.971166)"
261,LRK,-92.286785,34.750298,,,0,"POINT (-92.286785 34.750298)"
262,LSE,-91.247298,43.833155,,,0,"POINT (-91.247298 43.833155)"
263,LSV,-105.212779,35.593432,,,0,"POINT (-105.212779 35.593432)"
264,LVW,-94.728322,32.494032,,,0,"POINT (-94.728322 32.494032)"
265,LWA,-120.641038,47.605235,,,0,"POINT (-120.641038 47.605235)"
266,LYH,-79.156934,37.406439,,,0,"POINT (-79.156934 37.406439)"
267,MAC,-90.670940,40.461212,,,0,"POINT (-90.670940 40.461212)"
268,MAL,-107.872242,48.360477,,,0,"POINT (-107.872242 48.360477)"
269,MAT,-88.376045,39.482730,,,0,"POINT (-88.376045 39.482730)"
270,MAY,-83.771074,38.652148,,,0,"POINT (-83.771074 38.652148)"
271,MCB,-90.451334,31.244467,,,0,"POINT (-90.451334 31.244467)"
272,MCD,-120.476805,37.307183,,,0,"POINT (-120.476805 37.307183)"
273,MCG,-97.404756,31.443352,,,0,"POINT (-97.404756 31.443352)"
274,MCI,-86.905385,41.721103,,,0,"POINT (-86.905385 41.721103)"
275,MCK,-100.625792,40.197634,,,0,"POINT (-100.625792 40.197634)"
276,MDN,-72.800678,41.539385,,,0,"POINT (-72.800678 41.539385)"
277,MDR,-120.074980,37.022471,,,0,"POINT (-120.074980 37.022471)"
278,MDT,-89.117920,41.549584,,,0,"POINT (-89.117920 41.549584)"
279,MEI,-88.696568,32.364166,,,0,"POINT (-88.696568 32.364166)"
280,MEM,-90.059109,35.132458,,,0,"POINT (-90.059109 35.132458)"
281,MET,-74.329583,40.568056,,,0,"POINT (-74.329583 40.568056)"
282,MHL,-94.366995,32.551549,,,0,"POINT (-94.366995 32.551549)"
283,MIA,-80.257759,25.849554,,,0,"POINT (-80.257759 25.849554)"
284,MID,-76.730943,40.192569,,,0,"POINT (-76.730943 40.192569)"
285,MIN,-95.489100,32.662049,,,0,"POINT (-95.489100 32.662049)"
286,MJY,-76.502641,40.108960,,,0,"POINT (-76.502641 40.108960)"
287,MKA,-87.924359,42.940583,,,0,"POINT (-87.924359 42.940583)"
288,MKE,-87.917104,43.034518,,,0,"POINT (-87.917104 43.034518)"
289,MNG,-81.324030,38.180743,,,0,"POINT (-81.324030 38.180743)"
290,MOD,-120.912913,37.668951,,,0,"POINT (-120.912913 37.668951)"
291,MOT,-101.298557,48.236083,,,0,"POINT (-101.298557 48.236083)"
292,MPK,-118.878059,34.284760,,,0,"POINT (-118.878059 34.284760)"
293,MPR,-72.606394,44.255749,,,0,"POINT (-72.606394 44.255749)"
294,MRB,-77.961014,39.458661,,,0,"POINT (-77.961014 39.458661)"
295,MRC,-112.047137,33.056284,,,0,"POINT (-112.047137 33.056284)"
296,MSP,-93.085355,44.947661,,,0,"POINT (-93.085355 44.947661)"
297,MSS,-77.472577,38.750084,,,0,"POINT (-77.472577 38.750084)"
298,MTP,-91.550772,40.971179,,,0,"POINT (-91.550772 40.971179)"
299,MTR,-73.565767,45.500169,,,0,"POINT (-73.565767 45.500169)"
300,MTZ,-122.138784,38.018921,,,0,"POINT (-122.138784 38.018921)"
301,MVN,-92.814018,34.365484,,,0,"POINT (-92.814018 34.365484)"
302,MVW,-122.334738,48.418470,,,0,"POINT (-122.334738 48.418470)"
303,MYS,-71.963093,41.350934,,,0,"POINT (-71.963093 41.350934)"
304,NBK,-74.446265,40.496522,,,0,"POINT (-74.446265 40.496522)"
305,NBN,-89.262264,36.112711,,,0,"POINT (-89.262264 36.112711)"
306,NBU,-86.745782,41.796656,,,0,"POINT (-86.745782 41.796656)"
307,NCR,-76.871494,38.948098,,,0,"POINT (-76.871494 38.948098)"
308,NDL,-114.604635,34.839964,,,0,"POINT (-114.604635 34.839964)"
309,NEW,-97.344886,38.046976,,,0,"POINT (-97.344886 38.046976)"
310,NFK,-76.276195,36.843509,,,0,"POINT (-76.276195 36.843509)"
311,NFL,-79.031865,43.113548,,,0,"POINT (-79.031865 43.113548)"
312,NFS,-79.063291,43.108736,,,0,"POINT (-79.063291 43.108736)"
313,NHV,-72.926670,41.297714,,,0,"POINT (-72.926670 41.297714)"
314,NIB,-91.823809,30.008415,,,0,"POINT (-91.823809 30.008415)"
315,NLC,-72.093225,41.354267,,,0,"POINT (-72.093225 41.354267)"
316,NLS,-86.252372,41.837412,,,0,"POINT (-86.252372 41.837412)"
317,NOL,-90.078291,29.946085,,,0,"POINT (-90.078291 29.946085)"
318,NOR,-97.443013,35.219963,,,0,"POINT (-97.443013 35.219963)"
319,NPN,-76.451970,37.022731,,,0,"POINT (-76.451970 37.022731)"
320,NPV,-88.145497,41.779514,,,0,"POINT (-88.145497 41.779514)"
321,NRK,-75.753513,39.669686,,,0,"POINT (-75.753513 39.669686)"
322,NRO,-73.784329,40.911451,,,0,"POINT (-73.784329 40.911451)"
323,NWK,-74.164750,40.734706,,,0,"POINT (-74.164750 40.734706)"
324,NYP,-73.994459,40.750327,,,324,"POINT (-73.994459 40.750327)"
325,OAC,-122.198147,37.752499,,,0,"POINT (-122.198147 37.752499)"
326,OKC,-97.512749,35.465490,,,0,"POINT (-97.512749 35.465490)"
327,OKE,-80.830812,27.251867,,,0,"POINT (-80.830812 27.251867)"
328,OKJ,-122.271667,37.793866,,,0,"POINT (-122.271667 37.793866)"
329,OKL,-79.682392,43.455394,,,0,"POINT (-79.682392 43.455394)"
330,OLT,-117.200073,32.755266,,,0,"POINT (-117.200073 32.755266)"
331,OLW,-122.794059,46.991273,,,0,"POINT (-122.794059 46.991273)"
332,OMA,-95.928650,41.249828,,,0,"POINT (-95.928650 41.249828)"
333,ONA,-117.649569,34.061672,,,0,"POINT (-117.649569 34.061672)"
334,ORB,-70.376225,43.514326,,,0,"POINT (-70.376225 43.514326)"
335,ORC,-122.595925,45.366146,,,0,"POINT (-122.595925 45.366146)"
336,ORL,-81.381516,28.525926,,,0,"POINT (-81.381516 28.525926)"
337,OSB,-72.376818,41.300390,,,0,"POINT (-72.376818 41.300390)"
338,OSC,-93.764894,41.037116,,,0,"POINT (-93.764894 41.037116)"
339,OSD,-117.379430,33.192515,,,0,"POINT (-117.379430 33.192515)"
340,OTM,-92.414929,41.018815,,,0,"POINT (-92.414929 41.018815)"
341,OXN,-119.175978,34.199241,,,0,"POINT (-119.175978 34.199241)"
342,PAK,-81.640471,29.649734,,,0,"POINT (-81.640471 29.649734)"
343,PAO,-75.483760,40.042754,,,0,"POINT (-75.483760 40.042754)"
344,PAR,-75.922123,39.959180,,,0,"POINT (-75.922123 39.959180)"
345,PBF,-90.393341,36.753995,,,0,"POINT (-90.393341 36.753995)"
346,PCT,-89.466815,41.385191,,,0,"POINT (-89.466815 41.385191)"
347,PDX,-122.676806,45.528724,,,0,"POINT (-122.676806 45.528724)"
348,PGH,-79.992733,40.443880,,,0,"POINT (-79.992733 40.443880)"
349,PHL,-75.181041,39.955615,,,0,"POINT (-75.181041 39.955615)"
350,PHN,-75.155114,39.996780,,,0,"POINT (-75.155114 39.996780)"
351,PIC,-89.680260,30.524606,,,0,"POINT (-89.680260 30.524606)"
352,PIT,-73.253800,42.451558,,,0,"POINT (-73.253800 42.451558)"
353,PJC,-74.623976,40.315850,,,0,"POINT (-74.623976 40.315850)"
354,PLB,-73.446284,44.696728,,,0,"POINT (-73.446284 44.696728)"
355,PLO,-88.538272,41.662384,,,0,"POINT (-88.538272 41.662384)"
356,PNT,-83.292325,42.632771,,,0,"POINT (-83.292325 42.632771)"
357,POG,-89.467627,43.547079,,,0,"POINT (-89.467627 43.547079)"
