Unix Timestamp (local time),StationID,Total Flow_per_obs_interval,Avg Density,Avg Speed
03/25/2010 00:20,400691,29,0.008,68.8
03/25/2010 00:20,400728,22,0.0053,70.2
03/25/2010 00:20,400803,15,0.004,62.1
03/25/2010 00:20,400808,26,0.0085,55.3
03/25/2010 00:20,401198,61,0.0188,67
03/25/2010 00:20,401242,26,0.008,66.7
03/25/2010 00:25,400009,29,0.0078,68.2
03/25/2010 00:25,400126,25,0.0091,66.5
03/25/2010 00:25,400176,53,0.0152,68.8
03/25/2010 00:25,400367,55,0.017,65.7
03/25/2010 00:25,400432,57,0.0166,68
03/25/2010 00:25,400679,59,0.0189,64.9
03/25/2010 00:25,400691,24,0.0072,69.2
03/25/2010 00:25,400728,24,0.0076,69.1
03/25/2010 00:25,400803,24,0.0081,59.5
03/25/2010 00:25,400808,52,0.0173,53.4
03/25/2010 00:25,401198,57,0.0192,65.4
03/25/2010 00:25,401242,27,0.008,67.5
03/25/2010 00:30,400009,18,0.0047,68.2
03/25/2010 00:30,400126,22,0.0064,65.8
03/25/2010 00:30,400176,39,0.0095,68.3
03/25/2010 00:30,400367,44,0.012,65.1
03/25/2010 00:30,400432,47,0.0121,68.2
03/25/2010 00:30,400679,49,0.014,63.2
03/25/2010 00:30,400691,18,0.0052,68
03/25/2010 00:30,400728,17,0.0053,69.2
03/25/2010 00:30,400803,17,0.0056,58.5
03/25/2010 00:30,400808,45,0.0141,51.1
03/25/2010 00:30,401198,47,0.0139,64.6
03/25/2010 00:30,401242,20,0.0064,66.5
03/25/2010 00:35,400009,21,0.0062,67.2
03/25/2010 00:35,400126,23,0.0079,64.7
03/25/2010 00:35,400176,45,0.0122,68.7
03/25/2010 00:35,400367,41,0.0129,64
03/25/2010 00:35,400432,48,0.0125,67.6
03/25/2010 00:35,400679,48,0.0147,63.6
03/25/2010 00:35,400691,20,0.0062,67.5
03/25/2010 00:35,400728,18,0.0052,67.7
03/25/2010 00:35,400803,22,0.0074,56.6
03/25/2010 00:35,400808,43,0.0146,48.2
03/25/2010 00:35,401198,49,0.0147,64.3
03/25/2010 00:35,401242,23,0.0073,65.3
03/25/2010 00:40,400009,20,0.0048,67.7
03/25/2010 00:40,400126,19,0.0068,64.6
03/25/2010 00:40,400176,46,0.0123,68
03/25/2010 00:40,400367,46,0.0139,64.5
03/25/2010 00:40,400432,49,0.0119,68.2
03/25/2010 00:40,400679,49,0.0151,62.8
03/25/2010 00:40,400691,22,0.006,68.1
03/25/2010 00:40,400728,21,0.005,69.2
03/25/2010 00:40,400803,19,0.0069,55.4
03/25/2010 00:40,400808,45,0.0143,47.3
03/25/2010 00:40,401198,47,0.0143,64.1
03/25/2010 00:40,401242,20,0.006,66
03/25/2010 00:45,400009,15,0.0036,67.8
03/25/2010 00:45,400126,18,0.0061,63
03/25/2010 00:45,400176,35,0.0083,68.5
03/25/2010 00:45,400367,36,0.0105,64.8
03/25/2010 00:45,400432,38,0.0089,68.7
03/25/2010 00:45,400679,41,0.0123,63.5
03/25/2010 00:45,400691,18,0.0048,67
03/25/2010 00:45,400728,12,0.0028,68.6
03/25/2010 00:45,400803,15,0.0046,54.8
03/25/2010 00:45,400808,38,0.0111,46.2
03/25/2010 00:45,401198,38,0.0116,63.7
03/25/2010 00:45,401242,21,0.0059,65.7
03/25/2010 00:50,400009,16,0.0054,67.9
03/25/2010 00:50,400126,14,0.0063,63
03/25/2010 00:50,400176,45,0.0131,67.9
03/25/2010 00:50,400367,43,0.0145,64.5
03/25/2010 00:50,400432,47,0.014,67.5
03/25/2010 00:50,400679,51,0.0158,62.6
03/25/2010 00:50,400691,15,0.0053,66.9
03/25/2010 00:50,400728,14,0.0074,68.6
03/25/2010 00:50,400803,6,0.0015,56.4
03/25/2010 00:50,400808,20,0.007,47
03/25/2010 00:50,401198,49,0.0151,63.8
03/25/2010 00:50,401242,15,0.0056,64.8
03/25/2010 00:55,400009,11,0.0031,67.8
03/25/2010 00:55,400126,16,0.0059,61.2
03/25/2010 00:55,400176,33,0.0088,67.6
03/25/2010 00:55,400367,37,0.0107,62.8
03/25/2010 00:55,400432,40,0.0092,68.2
03/25/2010 00:55,400679,41,0.0118,62.8
03/25/2010 00:55,400691,17,0.0058,65.8
03/25/2010 00:55,400728,12,0.0033,67.2
03/25/2010 00:55,400803,14,0.0046,51.8
03/25/2010 00:55,400808,27,0.0088,45.3
03/25/2010 00:55,401198,40,0.0115,64
03/25/2010 00:55,401242,16,0.0047,63.1
03/25/2010 01:00,400009,14,0.0051,66.4
03/25/2010 01:00,400126,16,0.0065,62
03/25/2010 01:00,400176,36,0.0103,67.8
03/25/2010 01:00,400367,35,0.011,62.5
03/25/2010 01:00,400432,41,0.011,67.9
03/25/2010 01:00,400679,36,0.0117,61.2
03/25/2010 01:00,400691,15,0.0053,67
03/25/2010 01:00,400728,15,0.0071,67.3
03/25/2010 01:00,400803,6,0.0022,56
03/25/2010 01:00,400808,13,0.0044,41.4
03/25/2010 01:00,401198,39,0.0128,63
03/25/2010 01:00,401242,21,0.0061,64.5
03/25/2010 01:05,400009,10,0.005,63.8
03/25/2010 01:05,400126,16,0.0072,59.1
03/25/2010 01:05,400176,25,0.0073,66
03/25/2010 01:05,400367,30,0.0088,61.4
03/25/2010 01:05,400432,26,0.0064,67.8
03/25/2010 01:05,400679,31,0.0097,58.2
03/25/2010 01:05,400691,14,0.0053,65
03/25/2010 01:05,400728,15,0.0061,65.1
03/25/2010 01:05,400803,12,0.0044,51.6
03/25/2010 01:05,400808,30,0.0094,42.4
03/25/2010 01:05,401198,30,0.0097,60.6
03/25/2010 01:05,401242,17,0.0067,62.5
03/25/2010 01:10,400009,17,0.0056,63.8
03/25/2010 01:10,400126,19,0.0077,61.2
03/25/2010 01:10,400176,28,0.0084,66.4
03/25/2010 01:10,400367,26,0.0084,60.4
03/25/2010 01:10,400432,38,0.0098,67.5
03/25/2010 01:10,400679,33,0.0102,59.9
03/25/2010 01:10,400691,19,0.0068,64.3
03/25/2010 01:10,400728,12,0.0047,65.4
03/25/2010 01:10,400803,20,0.0076,51.5
03/25/2010 01:10,400808,25,0.009,41.2
03/25/2010 01:10,401198,35,0.0099,61.3
03/25/2010 01:10,401242,17,0.0064,62.6
03/25/2010 01:15,400009,11,0.0046,64.9
03/25/2010 01:15,400126,11,0.0055,62.3
03/25/2010 01:15,400176,30,0.0093,65
03/25/2010 01:15,400367,31,0.0099,62
03/25/2010 01:15,400432,30,0.01,66.8
03/25/2010 01:15,400679,32,0.0111,60.1
03/25/2010 01:15,400691,10,0.0049,64.5
03/25/2010 01:15,400728,12,0.0048,66.2
03/25/2010 01:15,400803,10,0.0049,48.8
03/25/2010 01:15,400808,30,0.0115,41.9
03/25/2010 01:15,401198,27,0.0107,61.5
03/25/2010 01:15,401242,10,0.0071,62.5
03/25/2010 01:20,400009,13,0.005,63.8
03/25/2010 01:20,400126,12,0.0052,59.8
03/25/2010 01:20,400176,20,0.0064,63.5
03/25/2010 01:20,400367,19,0.0065,60.1
03/25/2010 01:20,400432,22,0.007,64.7
03/25/2010 01:20,400679,24,0.0099,56.3
03/25/2010 01:20,400691,11,0.0044,61.8
03/25/2010 01:20,400728,10,0.0036,65.6
03/25/2010 01:20,400803,3,0.0008,48.8
03/25/2010 01:20,400808,3,0.001,36.4
03/25/2010 01:20,401198,23,0.0085,59.2
03/25/2010 01:20,401242,14,0.0054,61.6
03/25/2010 01:25,400009,14,0.0045,63.1
03/25/2010 01:25,400126,13,0.0047,59
03/25/2010 01:25,400176,10,0.003,67.7
03/25/2010 01:25,400367,0,0,63.7
03/25/2010 01:25,400432,24,0.0061,66.2
03/25/2010 01:25,400679,25,0.008,59.1
03/25/2010 01:25,400691,0,0,65.6
03/25/2010 01:25,400728,9,0.0031,65.5
03/25/2010 01:25,400803,13,0.0044,48.1
03/25/2010 01:25,400808,24,0.0081,40
03/25/2010 01:25,401198,22,0.0068,60.3
03/25/2010 01:25,401242,15,0.0052,60.9
03/25/2010 01:30,400009,11,0.0039,63.2
03/25/2010 01:30,400126,16,0.006,59.4
03/25/2010 01:30,400176,21,0.0089,65.4
03/25/2010 01:30,400367,22,0.0079,60.6
03/25/2010 01:30,400432,27,0.0079,66.3
03/25/2010 01:30,400679,26,0.0086,59.2
03/25/2010 01:30,400691,15,0.0048,62.9
03/25/2010 01:30,400728,12,0.0044,64.2
03/25/2010 01:30,400803,13,0.0055,45.6
03/25/2010 01:30,400808,24,0.0084,39.2
03/25/2010 01:30,401198,26,0.0094,60.5
03/25/2010 01:30,401242,13,0.0055,60.8
03/25/2010 01:35,400009,11,0.0035,64.5
03/25/2010 01:35,400126,14,0.0048,60.4
03/25/2010 01:35,400176,25,0.0079,62.7
03/25/2010 01:35,400367,24,0.008,60
03/25/2010 01:35,400432,25,0.0074,65.3
03/25/2010 01:35,400679,31,0.0114,57.9
03/25/2010 01:35,400691,10,0.0028,63.2
03/25/2010 01:35,400728,13,0.0042,64.6
03/25/2010 01:35,400803,12,0.0048,45.7
03/25/2010 01:35,400808,27,0.0101,38.3
03/25/2010 01:35,401198,26,0.0093,59.7
03/25/2010 01:35,401242,12,0.004,61.9
03/25/2010 01:40,400009,13,0.0043,62.3
03/25/2010 01:40,400126,15,0.006,56.8
03/25/2010 01:40,400176,25,0.0078,64.1
03/25/2010 01:40,400367,22,0.0078,58.6
03/25/2010 01:40,400432,29,0.0074,65.9
03/25/2010 01:40,400679,24,0.0087,58
03/25/2010 01:40,400691,11,0.0038,63.3
03/25/2010 01:40,400728,12,0.0037,64.5
03/25/2010 01:40,400803,15,0.0048,47.2
03/25/2010 01:40,400808,25,0.0083,38.4
03/25/2010 01:40,401198,24,0.0075,58.8
03/25/2010 01:40,401242,12,0.0042,59.3
03/25/2010 01:45,400009,12,0.0039,60.1
03/25/2010 01:45,400126,14,0.0049,55.2
03/25/2010 01:45,400176,21,0.0065,64.6
03/25/2010 01:45,400367,22,0.0076,60.2
03/25/2010 01:45,400432,24,0.0068,65.5
03/25/2010 01:45,400679,22,0.0075,57.9
03/25/2010 01:45,400691,14,0.0039,61.8
03/25/2010 01:45,400728,11,0.0029,63.4
03/25/2010 01:45,400803,14,0.0044,44.4
03/25/2010 01:45,400808,24,0.0085,37.8
03/25/2010 01:45,401198,24,0.0079,59.2
03/25/2010 01:45,401242,15,0.0045,59.6
03/25/2010 01:50,400009,12,0.0049,60.7
03/25/2010 01:50,400126,8,0.0043,55.2
03/25/2010 01:50,400176,20,0.0062,65.2
03/25/2010 01:50,400367,25,0.0078,58.9
03/25/2010 01:50,400432,25,0.0077,64.7
03/25/2010 01:50,400679,23,0.0081,58.3
03/25/2010 01:50,400691,9,0.003,61.6
03/25/2010 01:50,400728,11,0.0048,62.6
03/25/2010 01:50,400803,6,0.0031,44.4
03/25/2010 01:50,400808,22,0.0073,38.9
03/25/2010 01:50,401198,18,0.0067,57.8
03/25/2010 01:50,401242,10,0.0037,60.1
03/25/2010 01:55,400009,10,0.0032,65
03/25/2010 01:55,400126,12,0.0049,57.2
03/25/2010 01:55,400176,22,0.0058,67.3
03/25/2010 01:55,400367,20,0.0067,59.8
03/25/2010 01:55,400432,18,0.0043,66.9
03/25/2010 01:55,400679,20,0.0078,58.2
03/25/2010 01:55,400691,12,0.004,63.2
03/25/2010 01:55,400728,8,0.0015,68.1
03/25/2010 01:55,400803,13,0.0046,44.4
03/25/2010 01:55,400808,23,0.0073,38.1
03/25/2010 01:55,401198,22,0.0059,59.9
03/25/2010 01:55,401242,13,0.0044,61.7
03/25/2010 02:00,400009,9,0.0031,64.1
03/25/2010 02:00,400126,10,0.0039,57.4
03/25/2010 02:00,400176,25,0.0074,62.9
03/25/2010 02:00,400367,22,0.0066,57.9
03/25/2010 02:00,400432,25,0.0077,65
03/25/2010 02:00,400679,27,0.0087,57.2
03/25/2010 02:00,400691,13,0.0045,62.6
03/25/2010 02:00,400728,10,0.0025,67.5
03/25/2010 02:00,400803,12,0.0042,44.4
03/25/2010 02:00,400808,24,0.0076,37
03/25/2010 02:00,401198,24,0.0081,57.7
03/25/2010 02:00,401242,9,0.0035,62.6
03/25/2010 02:05,400009,10,0.0035,60.7
03/25/2010 02:05,400126,12,0.0041,56.2
03/25/2010 02:05,400176,23,0.006,65.7
03/25/2010 02:05,400367,25,0.0075,59.8
03/25/2010 02:05,400432,22,0.0055,65.5
03/25/2010 02:05,400679,24,0.0082,57.9
03/25/2010 02:05,400691,12,0.0038,64.1
03/25/2010 02:05,400728,11,0.003,65.5
03/25/2010 02:05,400803,4,0.0014,44.9
03/25/2010 02:05,400808,12,0.0033,37.5
03/25/2010 02:05,401198,27,0.0081,60.5
03/25/2010 02:05,401242,9,0.0026,61
03/25/2010 02:10,400009,15,0.006,62.2
03/25/2010 02:10,400126,12,0.0063,54
03/25/2010 02:10,400176,19,0.0056,62.5
03/25/2010 02:10,400367,20,0.0061,59.3
03/25/2010 02:10,400432,22,0.0067,64
03/25/2010 02:10,400679,21,0.007,56.1
03/25/2010 02:10,400691,13,0.0045,62.4
03/25/2010 02:10,400728,15,0.0067,63.7
03/25/2010 02:10,400803,10,0.0046,43.7
03/25/2010 02:10,400808,14,0.004,38.4
03/25/2010 02:10,401198,22,0.0067,59.2
03/25/2010 02:10,401242,13,0.0062,59.8
03/25/2010 02:15,400009,13,0.0032,60.8
03/25/2010 02:15,400126,14,0.0059,56.7
03/25/2010 02:15,400176,13,0.0038,65.2
03/25/2010 02:15,400367,14,0.0042,59.7
03/25/2010 02:15,400432,16,0.0048,64.4
03/25/2010 02:15,400679,18,0.0062,60.5
03/25/2010 02:15,400691,12,0.0047,64.7
03/25/2010 02:15,400728,12,0.0034,64.5
03/25/2010 02:15,400803,14,0.0052,43.9
03/25/2010 02:15,400808,16,0.0066,39
03/25/2010 02:15,401198,15,0.0056,59.1
03/25/2010 02:15,401242,10,0.0041,60.9
03/25/2010 02:20,400009,15,0.0052,61.3
03/25/2010 02:20,400126,17,0.0066,56.5
03/25/2010 02:20,400176,14,0.0045,64.4
03/25/2010 02:20,400367,11,0.0038,59.3
03/25/2010 02:20,400432,13,0.0034,64
03/25/2010 02:20,400679,12,0.0043,55.2
03/25/2010 02:20,400691,16,0.0056,63.9
03/25/2010 02:20,400728,18,0.0052,65.6
03/25/2010 02:20,400803,16,0.0066,46.3
03/25/2010 02:20,400808,12,0.0039,35.9
03/25/2010 02:20,401198,12,0.0041,59.3
03/25/2010 02:20,401242,17,0.0056,61.2
03/25/2010 02:25,400009,18,0.0071,61.6
03/25/2010 02:25,400126,17,0.0087,55.6
03/25/2010 02:25,400176,10,0.0033,58.7
03/25/2010 02:25,400367,14,0.0047,56.3
03/25/2010 02:25,400432,13,0.0039,62.2
03/25/2010 02:25,400679,15,0.0044,52.5
03/25/2010 02:25,400691,21,0.0082,61.8
03/25/2010 02:25,400728,17,0.0069,66
03/25/2010 02:25,400803,19,0.0082,42.5
03/25/2010 02:25,400808,15,0.005,34.8
03/25/2010 02:25,401198,13,0.0045,55.8
03/25/2010 02:25,401242,17,0.0075,58.8
03/25/2010 02:30,400009,16,0.006,64.3
03/25/2010 02:30,400126,17,0.008,57.9
03/25/2010 02:30,400176,12,0.0037,62.7
03/25/2010 02:30,400367,12,0.004,59.3
03/25/2010 02:30,400432,12,0.0036,63.6
03/25/2010 02:30,400679,15,0.0053,57.6
03/25/2010 02:30,400691,18,0.0073,63.3
03/25/2010 02:30,400728,19,0.0082,64.7
03/25/2010 02:30,400803,16,0.0076,40.8
03/25/2010 02:30,400808,12,0.0046,37.3
03/25/2010 02:30,401198,13,0.0047,59.9
03/25/2010 02:30,401242,18,0.0078,58
03/25/2010 02:35,400009,12,0.005,61.2
03/25/2010 02:35,400126,12,0.0049,55.7
03/25/2010 02:35,400176,14,0.0046,64.2
03/25/2010 02:35,400367,16,0.0054,58.3
03/25/2010 02:35,400432,21,0.006,66.4
03/25/2010 02:35,400679,18,0.0065,58
03/25/2010 02:35,400691,14,0.005,64.8
03/25/2010 02:35,400728,7,0.0024,63.7
03/25/2010 02:35,400803,15,0.006,44.9
03/25/2010 02:35,400808,16,0.0055,39.1
03/25/2010 02:35,401198,15,0.0056,58.1
03/25/2010 02:35,401242,12,0.0049,59.8
03/25/2010 02:40,400009,12,0.0027,61
03/25/2010 02:40,400126,10,0.0031,53.5
03/25/2010 02:40,400176,15,0.0038,64.2
03/25/2010 02:40,400367,16,0.0051,59.2
03/25/2010 02:40,400432,18,0.0047,65
03/25/2010 02:40,400679,17,0.0061,56
03/25/2010 02:40,400691,13,0.0028,60.7
03/25/2010 02:40,400728,14,0.0038,63
03/25/2010 02:40,400803,10,0.0031,40.8
03/25/2010 02:40,400808,17,0.006,36.8
03/25/2010 02:40,401198,17,0.0048,57.5
03/25/2010 02:40,401242,14,0.0032,58
03/25/2010 02:45,400009,13,0.0061,60.2
03/25/2010 02:45,400126,20,0.0079,56.5
03/25/2010 02:45,400176,14,0.0044,64.1
03/25/2010 02:45,400367,15,0.0045,59.2
03/25/2010 02:45,400432,13,0.0036,65.2
03/25/2010 02:45,400679,14,0.0049,57
03/25/2010 02:45,400691,15,0.0069,63.7
03/25/2010 02:45,400728,10,0.0048,64.8
03/25/2010 02:45,400803,18,0.0066,42.7
03/25/2010 02:45,400808,14,0.0046,37.2
03/25/2010 02:45,401198,5,0.0016,60.7
03/25/2010 02:45,401242,6,0.0023,62.9
03/25/2010 02:50,400009,4,0.0013,64.1
03/25/2010 02:50,400126,14,0.0052,57.5
03/25/2010 02:50,400176,13,0.0053,61.7
03/25/2010 02:50,400367,14,0.0057,59
03/25/2010 02:50,400432,9,0.0027,66.1
03/25/2010 02:50,400679,16,0.0065,53.9
03/25/2010 02:50,400691,13,0.0044,63.3
03/25/2010 02:50,400728,12,0.0043,63.5
03/25/2010 02:50,400803,15,0.0057,41.7
03/25/2010 02:50,400808,15,0.0059,37.9
03/25/2010 02:50,401198,16,0.0063,55.7
03/25/2010 02:50,401242,16,0.005,60.7
03/25/2010 02:55,400009,1,0.0001,80.1
03/25/2010 02:55,400126,13,0.0052,57.5
03/25/2010 02:55,400176,17,0.0052,60.9
03/25/2010 02:55,400367,15,0.0065,58.2
03/25/2010 02:55,400432,4,0.0008,65.5
03/25/2010 02:55,400679,11,0.004,57.9
03/25/2010 02:55,400691,11,0.0035,63.3
03/25/2010 02:55,400728,13,0.0048,62.8
03/25/2010 02:55,400803,7,0.0019,42.7
03/25/2010 02:55,400808,14,0.0045,36.3
03/25/2010 02:55,401198,12,0.0029,60.9
03/25/2010 02:55,401242,10,0.0041,59
03/25/2010 03:00,400009,0,0,64
03/25/2010 03:00,400126,12,0.0037,58.9
03/25/2010 03:00,400176,10,0.0031,64.4
03/25/2010 03:00,400367,14,0.0055,59.1
03/25/2010 03:00,400432,0,0,67.1
03/25/2010 03:00,400679,16,0.0053,58
03/25/2010 03:00,400691,9,0.003,62.3
03/25/2010 03:00,400728,8,0.0021,63.2
03/25/2010 03:00,400803,7,0.0016,47.1
03/25/2010 03:00,400808,11,0.0046,36.4
03/25/2010 03:00,401198,15,0.0056,62.1
03/25/2010 03:00,401242,8,0.0022,60.1
03/25/2010 03:05,400009,0,0,64
03/25/2010 03:05,400126,14,0.0055,55.2
03/25/2010 03:05,400176,5,0.0021,58.8
03/25/2010 03:05,400367,5,0.0014,60.2
03/25/2010 03:05,400432,0,0,67.1
03/25/2010 03:05,400679,8,0.002,56.3
03/25/2010 03:05,400691,16,0.0048,61.3
03/25/2010 03:05,400728,11,0.0034,60.5
03/25/2010 03:05,400803,15,0.006,40.1
03/25/2010 03:05,400808,7,0.0021,36.4
03/25/2010 03:05,401198,5,0.0024,57.4
03/25/2010 03:05,401242,13,0.0046,57.8
03/25/2010 03:10,400009,0,0,64
03/25/2010 03:10,400126,14,0.0051,60
03/25/2010 03:10,400176,10,0.003,65.4
03/25/2010 03:10,400367,8,0.0037,55.2
03/25/2010 03:10,400432,0,0,67.1
03/25/2010 03:10,400679,8,0.003,59.9
03/25/2010 03:10,400691,14,0.0052,61.2
03/25/2010 03:10,400728,14,0.0061,63.3
03/25/2010 03:10,400803,11,0.0044,37.9
03/25/2010 03:10,400808,10,0.0043,35.6
03/25/2010 03:10,401198,5,0.0013,63.9
03/25/2010 03:10,401242,11,0.0035,61.9
03/25/2010 03:15,400009,0,0,64
03/25/2010 03:15,400126,0,0,58.8
03/25/2010 03:15,400176,0,0,65.1
03/25/2010 03:15,400367,0,0,63
03/25/2010 03:15,400432,0,0,67.1
03/25/2010 03:15,400679,0,0,62
03/25/2010 03:15,400691,0,0,64
03/25/2010 03:15,400728,0,0,63.8
03/25/2010 03:15,400803,0,0,47.1
03/25/2010 03:15,400808,0,0,41.2
03/25/2010 03:15,401198,0,0,62.3
03/25/2010 03:15,401242,0,0,62.1
03/25/2010 03:20,400009,0,0,64
03/25/2010 03:20,400126,0,0,58.8
03/25/2010 03:20,400176,0,0,65.1
03/25/2010 03:20,400367,0,0,63
03/25/2010 03:20,400432,0,0,67.1
03/25/2010 03:20,400679,0,0,62
03/25/2010 03:20,400691,0,0,64
03/25/2010 03:20,400728,0,0,63.8
03/25/2010 03:20,400803,0,0,47.1
03/25/2010 03:20,400808,0,0,41.2
03/25/2010 03:20,401198,0,0,62.3
03/25/2010 03:20,401242,0,0,62.1
03/25/2010 03:25,400009,0,0,64
03/25/2010 03:25,400126,0,0,58.8
03/25/2010 03:25,400176,0,0,65.1
03/25/2010 03:25,400367,0,0,63
03/25/2010 03:25,400432,0,0,67.1
03/25/2010 03:25,400679,0,0,62
03/25/2010 03:25,400691,0,0,64
03/25/2010 03:25,400728,0,0,63.8
03/25/2010 03:25,400803,0,0,47.1
03/25/2010 03:25,400808,0,0,41.2
03/25/2010 03:25,401198,0,0,62.3
03/25/2010 03:25,401242,0,0,62.1
03/25/2010 03:30,400009,0,0,64
03/25/2010 03:30,400126,0,0,58.8
03/25/2010 03:30,400176,0,0,65.1
03/25/2010 03:30,400367,0,0,63
03/25/2010 03:30,400432,0,0,67.1
03/25/2010 03:30,400679,0,0,62
03/25/2010 03:30,400691,0,0,64
03/25/2010 03:30,400728,0,0,63.8
03/25/2010 03:30,400803,0,0,47.1
03/25/2010 03:30,400808,0,0,41.2
03/25/2010 03:30,401198,0,0,62.3
03/25/2010 03:30,401242,0,0,62.1
03/25/2010 03:35,400009,0,0,64
03/25/2010 03:35,400126,0,0,58.8
03/25/2010 03:35,400176,0,0,65.1
03/25/2010 03:35,400367,0,0,63
03/25/2010 03:35,400432,0,0,67.1
03/25/2010 03:35,400679,0,0,62
03/25/2010 03:35,400691,0,0,64
03/25/2010 03:35,400728,0,0,63.8
03/25/2010 03:35,400803,0,0,47.1
03/25/2010 03:35,400808,0,0,41.2
03/25/2010 03:35,401198,0,0,62.3
03/25/2010 03:35,401242,0,0,62.1
03/25/2010 03:40,400009,0,0,64
03/25/2010 03:40,400126,0,0,58.8
03/25/2010 03:40,400176,0,0,65.1
03/25/2010 03:40,400367,0,0,63
03/25/2010 03:40,400432,0,0,67.1
03/25/2010 03:40,400679,0,0,62
03/25/2010 03:40,400691,0,0,64
03/25/2010 03:40,400728,0,0,63.8
03/25/2010 03:40,400803,0,0,47.1
03/25/2010 03:40,400808,0,0,41.2
03/25/2010 03:40,401198,0,0,62.3
03/25/2010 03:40,401242,0,0,62.1
03/25/2010 03:45,400009,0,0,64
03/25/2010 03:45,400126,0,0,58.8
03/25/2010 03:45,400176,0,0,65.1
03/25/2010 03:45,400367,0,0,63
03/25/2010 03:45,400432,0,0,67.1
03/25/2010 03:45,400679,0,0,62
03/25/2010 03:45,400691,0,0,64
03/25/2010 03:45,400728,0,0,63.8
03/25/2010 03:45,400803,0,0,47.1
03/25/2010 03:45,400808,0,0,41.2
03/25/2010 03:45,401198,0,0,62.3
03/25/2010 03:45,401242,0,0,62.1
03/25/2010 03:50,400009,0,0,64
03/25/2010 03:50,400126,6,0.0027,55.8
03/25/2010 03:50,400176,8,0.0018,60.3
03/25/2010 03:50,400367,8,0.0038,60.5
03/25/2010 03:50,400432,0,0,67.1
03/25/2010 03:50,400679,8,0.0044,53.5
03/25/2010 03:50,400691,11,0.0029,62.6
03/25/2010 03:50,400728,8,0.002,61.6
03/25/2010 03:50,400803,7,0.0036,36.3
03/25/2010 03:50,400808,7,0.0034,35.7
03/25/2010 03:50,401198,11,0.0041,59.8
03/25/2010 03:50,401242,7,0.0023,59.9
03/25/2010 03:55,400009,0,0,64
03/25/2010 03:55,400126,31,0.0119,59.2
03/25/2010 03:55,400176,16,0.0074,60.1
03/25/2010 03:55,400367,15,0.0061,57.1
03/25/2010 03:55,400432,0,0,67.1
03/25/2010 03:55,400679,18,0.0075,52.1
03/25/2010 03:55,400691,24,0.0079,64.6
03/25/2010 03:55,400728,28,0.009,63.6
03/25/2010 03:55,400803,24,0.0078,42.9
03/25/2010 03:55,400808,17,0.0067,37.5
03/25/2010 03:55,401198,19,0.0079,56.6
03/25/2010 03:55,401242,26,0.0097,61.3
03/25/2010 04:00,400009,0,0,64
