agent_id,seq_no,node_id,timestamp,timestamp_in_min,trip_time_in_min,travel_time_in_sec,waiting_time_in_simu_interval,x_coord,y_coord
67,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
68,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
69,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
70,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
71,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
72,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
73,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
74,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
75,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
76,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
77,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
78,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
79,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
80,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
81,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
82,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
83,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
84,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
85,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
86,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
87,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
88,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
89,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
90,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
91,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
92,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
93,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
94,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
95,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
96,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
97,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
98,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
99,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
100,1,1,T0701:00.000,421.00000,0.000000,0.0000,0,-96.770420,43.612828
101,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
102,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
103,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
104,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
105,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
106,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
107,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
108,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
109,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
110,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
111,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
112,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
113,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
114,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
115,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
116,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
117,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
118,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
119,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
120,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
121,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
122,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
123,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
124,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
125,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
126,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
127,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
128,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
129,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
130,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
131,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
132,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
133,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
134,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
135,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
136,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
137,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
138,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
139,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
140,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
141,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
142,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
143,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
144,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
145,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
146,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
147,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
148,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
149,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
150,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
151,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
152,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
153,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
154,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
155,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
156,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
157,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
158,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
159,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
160,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
161,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
162,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
163,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
164,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
165,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
166,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
167,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
168,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
169,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
170,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
171,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
172,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
173,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
174,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
175,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
176,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
177,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
178,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
179,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
180,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
181,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
182,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
183,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
184,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
185,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
186,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
187,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
188,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
189,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
190,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
191,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
192,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
193,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
194,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
195,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
196,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
197,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
198,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
199,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
200,1,1,T0701:00.000,421.00000,0.000000,6.0004,23,-96.770420,43.612828
200,2,3,T0701:06.000,421.10001,0.100006,0.0000,0,-96.774303,43.572962
201,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
201,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
202,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
202,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
203,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
203,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
204,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
204,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
205,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
205,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
206,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
206,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
207,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
207,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
208,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
208,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
209,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
209,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
210,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
210,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
211,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
211,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
212,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
212,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
213,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
213,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
214,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
214,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
215,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
215,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
216,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
216,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
217,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
217,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
218,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
218,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
219,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
219,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
220,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
220,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
221,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
221,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
222,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
222,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
223,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
223,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
224,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
224,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
225,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
225,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
226,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
226,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
227,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
227,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
228,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
228,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
229,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
229,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
230,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
230,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
231,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
231,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
232,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
232,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
233,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
233,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
234,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
234,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
235,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
235,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
236,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
236,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
237,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
237,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
238,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
238,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
239,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
239,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
240,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
240,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
241,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
241,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
242,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
242,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
243,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
243,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
244,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
244,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
245,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
245,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
246,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
246,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
247,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
247,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
248,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
248,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
249,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
249,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
250,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
250,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
251,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
251,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
252,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
252,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
253,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
253,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
254,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
254,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
255,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
255,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
256,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
256,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
257,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
257,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
258,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
258,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
259,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
259,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
260,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
260,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
261,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
261,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
262,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
262,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
263,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
263,2,3,T0659:59.749,419.99582,0.000000,0.0000,0,-96.774303,43.572962
264,1,1,T0659:59.749,419.99582,0.000000,0.0000,0,-96.770420,43.612828
