node_id,node_no,layer_no,MRM_gate_flag,node_type,is_boundary,#_of_outgoing_nodes,activity_node_flag,mode_type,zone_id,cell_code,info_zone_flag,x_coord,y_coord
253,252,0,-1,,0,2,1,, 253,,0,-88.322189,42.261951
254,253,0,-1,,0,2,1,, 254,,0,-88.216209,42.289864
255,254,0,-1,,0,2,1,, 255,,0,-88.637749,42.203426
256,255,0,-1,,0,2,1,, 256,,0,-88.522240,42.203426
257,256,0,-1,,0,2,1,, 257,,0,-88.407921,42.203426
258,257,0,-1,,0,2,1,, 258,,0,-88.265030,42.221436
259,258,0,-1,,0,2,1,, 259,,0,-88.320999,42.220535
260,259,0,-1,,0,2,1,, 260,,0,-88.263840,42.176414
261,260,0,-1,,0,2,1,, 261,,0,-88.322189,42.176414
262,261,0,-1,,0,2,1,, 262,,0,-88.216209,42.201626
263,262,0,-1,,0,2,1,, 263,,0,-88.173340,41.705524
264,263,0,-1,,0,2,1,, 264,,0,-88.230499,41.705524
265,264,0,-1,,0,2,1,, 265,,0,-88.173340,41.661407
266,265,0,-1,,0,2,1,, 266,,0,-88.229301,41.661407
267,266,0,-1,,0,2,1,, 267,,0,-88.056641,41.709126
268,267,0,-1,,0,2,1,, 268,,0,-88.116180,41.706425
269,268,0,-1,,0,2,1,, 269,,0,-88.055450,41.664108
270,269,0,-1,,0,2,1,, 270,,0,-88.112610,41.663208
271,270,0,-1,,0,2,1,, 271,,0,-88.170959,41.618191
272,271,0,-1,,0,2,1,, 272,,0,-88.226921,41.615490
273,272,0,-1,,0,2,1,, 273,,0,-88.170959,41.574074
274,273,0,-1,,0,2,1,, 274,,0,-88.224541,41.574074
275,274,0,-1,,0,2,1,, 275,,0,-88.053070,41.620892
276,275,0,-1,,0,2,1,, 276,,0,-88.111420,41.619991
277,276,0,-1,,0,2,1,, 277,,0,-88.053070,41.577675
278,277,0,-1,,0,2,1,, 278,,0,-88.110229,41.575874
279,278,0,-1,,0,2,1,, 279,,0,-87.939941,41.624493
280,279,0,-1,,0,2,1,, 280,,0,-87.995911,41.623592
281,280,0,-1,,0,2,1,, 281,,0,-87.938751,41.579475
282,281,0,-1,,0,2,1,, 282,,0,-87.995911,41.577675
283,282,0,-1,,0,2,1,, 283,,0,-88.166191,41.530853
284,283,0,-1,,0,2,1,, 284,,0,-88.223351,41.529053
285,284,0,-1,,0,2,1,, 285,,0,-88.165001,41.488537
286,285,0,-1,,0,2,1,, 286,,0,-88.223351,41.486736
287,286,0,-1,,0,2,1,, 287,,0,-88.051880,41.534454
288,287,0,-1,,0,2,1,, 288,,0,-88.109032,41.530853
289,288,0,-1,,0,2,1,, 289,,0,-88.049492,41.489437
290,289,0,-1,,0,2,1,, 290,,0,-88.106651,41.489437
291,290,0,-1,,0,2,1,, 291,,0,-87.937561,41.537155
292,291,0,-1,,0,2,1,, 292,,0,-87.992340,41.535355
293,292,0,-1,,0,2,1,, 293,,0,-87.935181,41.493038
294,293,0,-1,,0,2,1,, 294,,0,-87.992340,41.492138
295,294,0,-1,,0,2,1,, 295,,0,-87.820862,41.538055
296,295,0,-1,,0,2,1,, 296,,0,-87.878021,41.538055
297,296,0,-1,,0,2,1,, 297,,0,-87.817291,41.494839
298,297,0,-1,,0,2,1,, 298,,0,-87.878021,41.494839
299,298,0,-1,,0,2,1,, 299,,0,-88.190010,41.424610
300,299,0,-1,,0,2,1,, 300,,0,-88.076881,41.428211
301,300,0,-1,,0,2,1,, 301,,0,-87.958992,41.429111
302,301,0,-1,,0,2,1,, 302,,0,-87.842300,41.430012
303,302,0,-1,,0,2,1,, 303,,0,-87.727982,41.431812
304,303,0,-1,,0,2,1,, 304,,0,-87.587471,41.451622
305,304,0,-1,,0,2,1,, 305,,0,-87.643433,41.452522
306,305,0,-1,,0,2,1,, 306,,0,-87.586273,41.410206
307,306,0,-1,,0,2,1,, 307,,0,-87.644623,41.410206
308,307,0,-1,,0,2,1,, 308,,0,-87.541023,41.433617
309,308,0,-1,,0,2,1,, 309,,0,-88.186440,41.338177
310,309,0,-1,,0,2,1,, 310,,0,-88.073311,41.340878
311,310,0,-1,,0,2,1,, 311,,0,-87.956612,41.343578
312,311,0,-1,,0,2,1,, 312,,0,-87.841110,41.346279
313,312,0,-1,,0,2,1,, 313,,0,-87.724411,41.347179
314,313,0,-1,,0,2,1,, 314,,0,-87.612473,41.347179
315,314,0,-1,,0,2,1,, 315,,0,-87.541023,41.348980
316,315,0,-1,,0,2,1,, 316,,0,-88.184052,41.250839
317,316,0,-1,,0,2,1,, 317,,0,-88.068550,41.253544
318,317,0,-1,,0,2,1,, 318,,0,-88.540100,41.677612
319,318,0,-1,,0,2,1,, 319,,0,-88.430550,41.685719
320,319,0,-1,,0,2,1,, 320,,0,-88.313850,41.681217
321,320,0,-1,,0,2,1,, 321,,0,-88.537720,41.588478
322,321,0,-1,,0,2,1,, 322,,0,-88.424599,41.594780
323,322,0,-1,,0,2,1,, 323,,0,-88.307899,41.592079
324,323,0,-1,,0,2,1,, 324,,0,-88.535339,41.502045
325,324,0,-1,,0,2,1,, 325,,0,-88.421021,41.502941
326,325,0,-1,,0,2,1,, 326,,0,-88.305519,41.505646
327,326,0,-1,,0,2,1,, 327,,0,-88.532959,41.415607
328,327,0,-1,,0,2,1,, 328,,0,-88.419830,41.415607
329,328,0,-1,,0,2,1,, 329,,0,-88.306709,41.421909
330,329,0,-1,,0,2,1,, 330,,0,-88.525810,41.329170
331,330,0,-1,,0,2,1,, 331,,0,-88.412689,41.323769
332,331,0,-1,,0,2,1,, 332,,0,-88.301941,41.337276
333,332,0,-1,,0,2,1,, 333,,0,-88.527000,41.238235
334,333,0,-1,,0,2,1,, 334,,0,-88.412689,41.239136
335,334,0,-1,,0,2,1,, 335,,0,-88.298370,41.245438
336,335,0,-1,,0,2,1,, 336,,0,-88.527000,41.150902
337,336,0,-1,,0,2,1,, 337,,0,-88.413879,41.152702
338,337,0,-1,,0,2,1,, 338,,0,-88.295990,41.155403
339,338,0,-1,,0,2,1,, 339,,0,-87.953041,41.251740
340,339,0,-1,,0,2,1,, 340,,0,-87.831581,41.251740
341,340,0,-1,,0,2,1,, 341,,0,-87.719643,41.251740
342,341,0,-1,,0,2,1,, 342,,0,-87.591042,41.256245
343,342,0,-1,,0,2,1,, 343,,0,-88.180481,41.158104
344,343,0,-1,,0,2,1,, 344,,0,-88.066170,41.159904
345,344,0,-1,,0,2,1,, 345,,0,-87.953041,41.124790
346,345,0,-1,,0,2,1,, 346,,0,-87.867302,41.172508
347,346,0,-1,,0,2,1,, 347,,0,-87.717262,41.166206
348,347,0,-1,,0,2,1,, 348,,0,-87.588661,41.170708
349,348,0,-1,,0,2,1,, 349,,0,-88.190010,41.052761
350,349,0,-1,,0,2,1,, 350,,0,-88.067360,41.058163
351,350,0,-1,,0,2,1,, 351,,0,-87.863731,41.109482
352,351,0,-1,,0,2,1,, 352,,0,-87.781570,41.087875
353,352,0,-1,,0,2,1,, 353,,0,-87.918510,41.040154
354,353,0,-1,,0,2,1,, 354,,0,-87.711311,41.043755
355,354,0,-1,,0,2,1,, 355,,0,-87.586273,41.066265
356,355,0,-1,,0,2,1,, 356,,0,-87.480301,41.611889
357,356,0,-1,,0,2,1,, 357,,0,-87.362411,41.592079
358,357,0,-1,,0,2,1,, 358,,0,-87.265953,41.555164
359,358,0,-1,,0,2,1,, 359,,0,-87.467201,41.480434
360,359,0,-1,,0,2,1,, 360,,0,-87.315971,41.479534
361,360,0,-1,,0,2,1,, 361,,0,-87.475533,41.396702
362,361,0,-1,,0,2,1,, 362,,0,-87.365982,41.399403
363,362,0,-1,,0,2,1,, 363,,0,-87.252861,41.399403
364,363,0,-1,,0,2,1,, 364,,0,-87.469582,41.265247
365,364,0,-1,,0,2,1,, 365,,0,-87.377892,41.267948
366,365,0,-1,,0,2,1,, 366,,0,-87.275482,41.303062
367,366,0,-1,,0,2,1,, 367,,0,-88.677040,41.896404
368,367,0,-1,,0,2,1,, 368,,0,-88.772308,42.323174
369,368,0,-1,,0,2,1,, 369,,0,-88.705620,42.544666
370,369,0,-1,,0,2,1,, 370,,0,-88.591309,42.544666
371,370,0,-1,,0,2,1,, 371,,0,-88.478180,42.544666
372,371,0,-1,,0,2,1,, 372,,0,-88.359100,42.543766
373,372,0,-1,,0,2,1,, 373,,0,-88.242401,42.543766
374,373,0,-1,,0,2,1,, 374,,0,-88.130470,42.543766
375,374,0,-1,,0,2,1,, 375,,0,-88.013771,42.544666
376,375,0,-1,,0,2,1,, 376,,0,-87.887550,42.544666
377,376,0,-1,,0,2,1,, 377,,0,-87.956612,42.688725
378,377,0,-1,,0,2,1,, 378,,0,-88.286461,42.665314
379,378,0,-1,,0,2,1,, 379,,0,-88.879478,42.242142
380,379,0,-1,,0,2,1,, 380,,0,-88.769928,41.895504
381,380,0,-1,,0,2,1,, 381,,0,-88.691330,41.356182
382,381,0,-1,,0,2,1,, 382,,0,-88.748489,41.109482
383,382,0,-1,,0,2,1,, 383,,0,-88.530579,41.050060
384,383,0,-1,,0,2,1,, 384,,0,-87.920891,40.957321
385,384,0,-1,,0,2,1,, 385,,0,-87.277863,41.146397
386,385,0,-1,,0,2,1,, 386,,0,-87.142113,41.482235
387,386,0,-1,,0,2,1,, 387,,0,-87.201653,41.590279
388,387,0,-1,,0,4,0,, -1,,0,-88.521059,42.147606
389,388,0,-1,,0,3,0,, -1,,0,-88.733022,42.288063
390,389,0,-1,,0,3,0,, -1,,0,-88.736594,42.218735
391,390,0,-1,,0,4,0,, -1,,0,-88.409124,42.107089
392,391,0,-1,,0,4,0,, -1,,0,-88.328150,42.079178
393,392,0,-1,,0,4,0,, -1,,0,-88.278136,42.066573
394,393,0,-1,,0,4,0,, -1,,0,-88.217405,42.065673
395,394,0,-1,,0,4,0,, -1,,0,-88.173346,42.066573
396,395,0,-1,,0,2,0,, -1,,0,-88.107852,42.064772
397,396,0,-1,,0,4,0,, -1,,0,-88.069746,42.063872
398,397,0,-1,,0,4,0,, -1,,0,-88.028068,42.057569
399,398,0,-1,,0,4,0,, -1,,0,-88.017351,42.053067
400,399,0,-1,,0,4,0,, -1,,0,-88.030450,42.086381
401,400,0,-1,,0,4,0,, -1,,0,-88.006634,42.134100
402,401,0,-1,,0,1,0,, -1,,0,-88.019733,42.153909
403,402,0,-1,,0,4,0,, -1,,0,-88.028068,42.016152
404,403,0,-1,,0,4,0,, -1,,0,-88.022114,41.972034
405,404,0,-1,,0,3,0,, -1,,0,-88.020923,41.958529
406,405,0,-1,,0,4,0,, -1,,0,-88.037595,41.928817
