link_seq_id,link_id,link_type,from_node_id,to_node_id,geometry,distance_km,distance_mile,fftt,meso_link_id,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,lanes_s0,lanes_s1,lanes_s2,link_type_s0,link_type_s1,link_type_s2,penalty_s0,penalty_s1,penalty_s2,Vam_25nb_auto,Vam_2040_auto,Vam_2050_auto,VAB_am_25nb_auto,VAB_am_2040_auto,VAB_am_2050_auto,VBA_am_25nb_auto,VBA_am_2040_auto,VBA_am_2050_auto,block,MEUVABam25nbauto,capABam25nbauto,PENABam25nbauto,DOCABam25nbauto,TTABam_25nb_auto,MEUVABam2040auto,capABam2040auto,PENABam2040auto,DOCABam2040auto,TTABam_2040_auto,MEUVABam2050auto,capABam2050auto,PENABam2050auto,DOCABam2050auto,TTABam_2050_auto,MEUVBAam25nbauto,capBAam25nbauto,PENBAam25nbauto,DOCBAam25nbauto,TTBAam_25nb_auto,MEUVBAam2040auto,capBAam2040auto,PENBAam2040auto,DOCBAam2040auto,TTBAam_2040_auto,MEUVBAam2050auto,capBAam2050auto,PENBAam2050auto,DOCBAam2050auto,TTBAam_2050_auto,
11,11,motorway,11,557,"LINESTRING (-87.761306 41.896383, -87.749405 41.905386)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,10551.1,15826.6,21102.1,10551.1,15826.6,21102.1,,,,,10551.1,49500.0,0.0,0.213,1.388,15826.6,49500.0,0.0,0.320,1.390,21102.1,49500.0,0.0,0.426,1.395,,,,,,,,,,,,,
12,12,motorway,12,558,"LINESTRING (-87.725585 41.901785, -87.713681 41.910789)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,6985.8,10478.7,13971.6,6985.8,10478.7,13971.6,,,,,6985.8,49500.0,0.0,0.141,1.388,10478.7,49500.0,0.0,0.212,1.388,13971.6,49500.0,0.0,0.282,1.389,,,,,,,,,,,,,
13,13,motorway,13,559,"LINESTRING (-87.719627 41.872072, -87.707727 41.881076)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,9401.5,14102.2,18803.0,9401.5,14102.2,18803.0,,,,,9401.5,49500.0,0.0,0.190,1.388,14102.2,49500.0,0.0,0.285,1.389,18803.0,49500.0,0.0,0.380,1.392,,,,,,,,,,,,,
14,14,motorway,14,560,"LINESTRING (-87.713676 41.929697, -87.701773 41.938700)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,14763.7,22145.5,29527.4,14763.7,22145.5,29527.4,,,,,14763.7,49500.0,0.0,0.298,1.390,22145.5,49500.0,0.0,0.447,1.396,29527.4,49500.0,0.0,0.597,1.414,,,,,,,,,,,,,
15,15,motorway,15,561,"LINESTRING (-87.680335 41.903585, -87.668431 41.912589)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,8934.7,13402.1,17869.4,8934.7,13402.1,17869.4,,,,,8934.7,49500.0,0.0,0.180,1.388,13402.1,49500.0,0.0,0.271,1.389,17869.4,49500.0,0.0,0.361,1.392,,,,,,,,,,,,,
16,16,motorway,16,562,"LINESTRING (-87.668426 41.875673, -87.656523 41.884678)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,10301.0,15451.5,20602.0,10301.0,15451.5,20602.0,,,,,10301.0,49500.0,0.0,0.208,1.388,15451.5,49500.0,0.0,0.312,1.390,20602.0,49500.0,0.0,0.416,1.394,,,,,,,,,,,,,
17,17,motorway,17,563,"LINESTRING (-87.637466 41.901785, -87.625562 41.910789)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,9098.6,13647.8,18197.1,9098.6,13647.8,18197.1,,,,,9098.6,49500.0,0.0,0.184,1.388,13647.8,49500.0,0.0,0.276,1.389,18197.1,49500.0,0.0,0.368,1.392,,,,,,,,,,,,,
18,18,motorway,18,564,"LINESTRING (-87.630325 41.880175, -87.618417 41.889180)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,9300.7,13951.1,18601.5,9300.7,13951.1,18601.5,,,,,9300.7,49500.0,0.0,0.188,1.388,13951.1,49500.0,0.0,0.282,1.389,18601.5,49500.0,0.0,0.376,1.392,,,,,,,,,,,,,
19,19,motorway,19,565,"LINESTRING (-87.625556 41.858568, -87.613654 41.867571)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,2624.6,3936.9,5249.2,2624.6,3936.9,5249.2,,,,,2624.6,49500.0,0.0,0.053,1.388,3936.9,49500.0,0.0,0.080,1.388,5249.2,49500.0,0.0,0.106,1.388,,,,,,,,,,,,,
20,20,motorway,20,566,"LINESTRING (-87.717246 41.840559, -87.705345 41.849564)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,7708.0,11561.9,15415.9,7708.0,11561.9,15415.9,,,,,7708.0,49500.0,0.0,0.156,1.388,11561.9,49500.0,0.0,0.234,1.389,15415.9,49500.0,0.0,0.311,1.390,,,,,,,,,,,,,
21,21,motorway,21,567,"LINESTRING (-87.670806 41.854067, -87.658904 41.863069)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,4696.2,7044.3,9392.3,4696.2,7044.3,9392.3,,,,,4696.2,49500.0,0.0,0.095,1.388,7044.3,49500.0,0.0,0.142,1.388,9392.3,49500.0,0.0,0.190,1.388,,,,,,,,,,,,,
22,22,motorway,22,568,"LINESTRING (-87.621986 41.836058, -87.610081 41.845062)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,3370.8,5056.2,6741.6,3370.8,5056.2,6741.6,,,,,3370.8,49500.0,0.0,0.068,1.388,5056.2,49500.0,0.0,0.102,1.388,6741.6,49500.0,0.0,0.136,1.388,,,,,,,,,,,,,
23,23,motorway,23,569,"LINESTRING (-87.662475 41.823454, -87.650569 41.832457)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,12667.8,19001.7,25335.7,12667.8,19001.7,25335.7,,,,,12667.8,49500.0,0.0,0.256,1.389,19001.7,49500.0,0.0,0.384,1.393,25335.7,49500.0,0.0,0.512,1.402,,,,,,,,,,,,,
24,24,motorway,24,570,"LINESTRING (-87.713676 41.818953, -87.701773 41.827955)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,6010.9,9016.4,12021.8,6010.9,9016.4,12021.8,,,,,6010.9,49500.0,0.0,0.121,1.388,9016.4,49500.0,0.0,0.182,1.388,12021.8,49500.0,0.0,0.243,1.389,,,,,,,,,,,,,
25,25,motorway,25,571,"LINESTRING (-87.769645 41.789240, -87.757741 41.798243)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,5993.2,8989.8,11986.4,5993.2,8989.8,11986.4,,,,,5993.2,49500.0,0.0,0.121,1.388,8989.8,49500.0,0.0,0.182,1.388,11986.4,49500.0,0.0,0.242,1.389,,,,,,,,,,,,,
26,26,motorway,26,572,"LINESTRING (-87.710105 41.782038, -87.698201 41.791040)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,12936.8,19405.2,25873.7,12936.8,19405.2,25873.7,,,,,12936.8,49500.0,0.0,0.261,1.389,19405.2,49500.0,0.0,0.392,1.393,25873.7,49500.0,0.0,0.523,1.404,,,,,,,,,,,,,
27,27,motorway,27,573,"LINESTRING (-87.658897 41.778433, -87.646996 41.787438)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,7749.5,11624.2,15499.0,7749.5,11624.2,15499.0,,,,,7749.5,49500.0,0.0,0.157,1.388,11624.2,49500.0,0.0,0.235,1.389,15499.0,49500.0,0.0,0.313,1.390,,,,,,,,,,,,,
28,28,motorway,28,574,"LINESTRING (-87.613647 41.806345, -87.601746 41.815350)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,8700.4,13050.5,17400.7,8700.4,13050.5,17400.7,,,,,8700.4,49500.0,0.0,0.176,1.388,13050.5,49500.0,0.0,0.264,1.389,17400.7,49500.0,0.0,0.352,1.391,,,,,,,,,,,,,
29,29,motorway,29,575,"LINESTRING (-87.601745 41.764029, -87.589838 41.773032)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,14581.2,21871.9,29162.5,14581.2,21871.9,29162.5,,,,,14581.2,49500.0,0.0,0.295,1.390,21871.9,49500.0,0.0,0.442,1.396,29162.5,49500.0,0.0,0.589,1.413,,,,,,,,,,,,,
30,30,motorway,30,576,"LINESTRING (-87.711295 41.746920, -87.699391 41.755925)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,5417.0,8125.5,10833.9,5417.0,8125.5,10833.9,,,,,5417.0,49500.0,0.0,0.109,1.388,8125.5,49500.0,0.0,0.164,1.388,10833.9,49500.0,0.0,0.219,1.389,,,,,,,,,,,,,
31,31,motorway,31,577,"LINESTRING (-87.654136 41.735216, -87.642233 41.744221)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,7838.9,11758.3,15677.7,7838.9,11758.3,15677.7,,,,,7838.9,49500.0,0.0,0.158,1.388,11758.3,49500.0,0.0,0.238,1.389,15677.7,49500.0,0.0,0.317,1.390,,,,,,,,,,,,,
32,32,motorway,32,578,"LINESTRING (-87.677955 41.702803, -87.666049 41.711808)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,7900.7,11851.0,15801.3,7900.7,11851.0,15801.3,,,,,7900.7,49500.0,0.0,0.160,1.388,11851.0,49500.0,0.0,0.239,1.389,15801.3,49500.0,0.0,0.319,1.390,,,,,,,,,,,,,
33,33,motorway,33,579,"LINESTRING (-87.620795 41.673990, -87.608891 41.682996)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,4727.5,7091.2,9454.9,4727.5,7091.2,9454.9,,,,,4727.5,49500.0,0.0,0.096,1.388,7091.2,49500.0,0.0,0.143,1.388,9454.9,49500.0,0.0,0.191,1.388,,,,,,,,,,,,,
34,34,motorway,34,580,"LINESTRING (-87.619605 41.711805, -87.607700 41.720811)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,6460.1,9690.2,12920.3,6460.1,9690.2,12920.3,,,,,6460.1,49500.0,0.0,0.131,1.388,9690.2,49500.0,0.0,0.196,1.388,12920.3,49500.0,0.0,0.261,1.389,,,,,,,,,,,,,
35,35,motorway,35,581,"LINESTRING (-87.560065 41.741518, -87.548160 41.750523)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,5145.6,7718.4,10291.2,5145.6,7718.4,10291.2,,,,,5145.6,49500.0,0.0,0.104,1.388,7718.4,49500.0,0.0,0.156,1.388,10291.2,49500.0,0.0,0.208,1.388,,,,,,,,,,,,,
36,36,motorway,36,582,"LINESTRING (-87.556495 41.687498, -87.544587 41.696501)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,6100.9,9151.3,12201.7,6100.9,9151.3,12201.7,,,,,6100.9,49500.0,0.0,0.123,1.388,9151.3,49500.0,0.0,0.185,1.388,12201.7,49500.0,0.0,0.246,1.389,,,,,,,,,,,,,
37,37,motorway,37,583,"LINESTRING (-87.907775 41.981916, -87.895873 41.990921)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1148.8,1723.2,2297.6,1148.8,1723.2,2297.6,,,,,1148.8,49500.0,0.0,0.023,1.388,1723.2,49500.0,0.0,0.035,1.388,2297.6,49500.0,0.0,0.046,1.388,,,,,,,,,,,,,
38,38,motorway,38,584,"LINESTRING (-88.175704 42.114267, -88.163803 42.123275)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,2228.5,3342.7,4457.0,2228.5,3342.7,4457.0,,,,,2228.5,49500.0,0.0,0.045,1.388,3342.7,49500.0,0.0,0.068,1.388,4457.0,49500.0,0.0,0.090,1.388,,,,,,,,,,,,,
39,39,motorway,39,585,"LINESTRING (-88.033996 42.134081, -88.022098 42.143083)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,6737.9,10106.8,13475.7,6737.9,10106.8,13475.7,,,,,6737.9,49500.0,0.0,0.136,1.388,10106.8,49500.0,0.0,0.204,1.388,13475.7,49500.0,0.0,0.272,1.389,,,,,,,,,,,,,
40,40,motorway,40,586,"LINESTRING (-88.093536 42.134081, -88.081638 42.143083)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1866.7,2800.0,3733.3,1866.7,2800.0,3733.3,,,,,1866.7,49500.0,0.0,0.038,1.388,2800.0,49500.0,0.0,0.057,1.388,3733.3,49500.0,0.0,0.075,1.388,,,,,,,,,,,,,
41,41,motorway,41,587,"LINESTRING (-88.033996 42.090860, -88.022098 42.099866)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,8069.7,12104.6,16139.5,8069.7,12104.6,16139.5,,,,,8069.7,49500.0,0.0,0.163,1.388,12104.6,49500.0,0.0,0.245,1.389,16139.5,49500.0,0.0,0.326,1.390,,,,,,,,,,,,,
42,42,motorway,42,588,"LINESTRING (-88.092345 42.090860, -88.080447 42.099866)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,2120.7,3181.1,4241.4,2120.7,3181.1,4241.4,,,,,2120.7,49500.0,0.0,0.043,1.388,3181.1,49500.0,0.0,0.064,1.388,4241.4,49500.0,0.0,0.086,1.388,,,,,,,,,,,,,
43,43,motorway,43,589,"LINESTRING (-87.918494 42.133177, -87.906591 42.142183)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,5257.6,7886.5,10515.3,5257.6,7886.5,10515.3,,,,,5257.6,49500.0,0.0,0.106,1.388,7886.5,49500.0,0.0,0.159,1.388,10515.3,49500.0,0.0,0.212,1.388,,,,,,,,,,,,,
44,44,motorway,44,590,"LINESTRING (-87.976844 42.134081, -87.964940 42.143083)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,7128.5,10692.8,14257.1,7128.5,10692.8,14257.1,,,,,7128.5,49500.0,0.0,0.144,1.388,10692.8,49500.0,0.0,0.216,1.388,14257.1,49500.0,0.0,0.288,1.389,,,,,,,,,,,,,
45,45,motorway,45,591,"LINESTRING (-87.918494 42.090860, -87.906591 42.099866)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,6238.2,9357.3,12476.4,6238.2,9357.3,12476.4,,,,,6238.2,49500.0,0.0,0.126,1.388,9357.3,49500.0,0.0,0.189,1.388,12476.4,49500.0,0.0,0.252,1.389,,,,,,,,,,,,,
46,46,motorway,46,592,"LINESTRING (-87.978034 42.089060, -87.966131 42.098065)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,6568.3,9852.5,13136.6,6568.3,9852.5,13136.6,,,,,6568.3,49500.0,0.0,0.133,1.388,9852.5,49500.0,0.0,0.199,1.388,13136.6,49500.0,0.0,0.265,1.389,,,,,,,,,,,,,
47,47,motorway,47,593,"LINESTRING (-87.804176 42.134081, -87.792274 42.143083)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,2892.2,4338.2,5784.3,2892.2,4338.2,5784.3,,,,,2892.2,49500.0,0.0,0.058,1.388,4338.2,49500.0,0.0,0.088,1.388,5784.3,49500.0,0.0,0.117,1.388,,,,,,,,,,,,,
48,48,motorway,48,594,"LINESTRING (-87.861335 42.134081, -87.849432 42.143083)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,4978.1,7467.1,9956.1,4978.1,7467.1,9956.1,,,,,4978.1,49500.0,0.0,0.101,1.388,7467.1,49500.0,0.0,0.151,1.388,9956.1,49500.0,0.0,0.201,1.388,,,,,,,,,,,,,
49,49,motorway,49,595,"LINESTRING (-87.805366 42.090860, -87.793465 42.099866)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,3495.6,5243.4,6991.2,3495.6,5243.4,6991.2,,,,,3495.6,49500.0,0.0,0.071,1.388,5243.4,49500.0,0.0,0.106,1.388,6991.2,49500.0,0.0,0.141,1.388,,,,,,,,,,,,,
50,50,motorway,50,596,"LINESTRING (-87.861335 42.090860, -87.849432 42.099866)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,4758.0,7137.0,9516.0,4758.0,7137.0,9516.0,,,,,4758.0,49500.0,0.0,0.096,1.388,7137.0,49500.0,0.0,0.144,1.388,9516.0,49500.0,0.0,0.192,1.388,,,,,,,,,,,,,
51,51,motorway,51,597,"LINESTRING (-87.755355 42.131376, -87.743451 42.140382)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1577.3,2366.0,3154.6,1577.3,2366.0,3154.6,,,,,1577.3,49500.0,0.0,0.032,1.388,2366.0,49500.0,0.0,0.048,1.388,3154.6,49500.0,0.0,0.064,1.388,,,,,,,,,,,,,
52,52,motorway,52,598,"LINESTRING (-87.698196 42.080053, -87.686293 42.089061)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,2041.3,3061.9,4082.6,2041.3,3061.9,4082.6,,,,,2041.3,49500.0,0.0,0.041,1.388,3061.9,49500.0,0.0,0.062,1.388,4082.6,49500.0,0.0,0.082,1.388,,,,,,,,,,,,,
53,53,motorway,53,599,"LINESTRING (-87.747016 42.089060, -87.735115 42.098065)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,4665.3,6998.0,9330.7,4665.3,6998.0,9330.7,,,,,4665.3,49500.0,0.0,0.094,1.388,6998.0,49500.0,0.0,0.141,1.388,9330.7,49500.0,0.0,0.188,1.388,,,,,,,,,,,,,
54,54,motorway,54,600,"LINESTRING (-88.172134 42.050344, -88.160231 42.059349)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1259.9,1889.8,2519.7,1259.9,1889.8,2519.7,,,,,1259.9,49500.0,0.0,0.025,1.388,1889.8,49500.0,0.0,0.038,1.388,2519.7,49500.0,0.0,0.051,1.388,,,,,,,,,,,,,
55,55,motorway,55,601,"LINESTRING (-88.231673 42.048544, -88.219771 42.057548)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1778.4,2667.6,3556.8,1778.4,2667.6,3556.8,,,,,1778.4,49500.0,0.0,0.036,1.388,2667.6,49500.0,0.0,0.054,1.388,3556.8,49500.0,0.0,0.072,1.388,,,,,,,,,,,,,
56,56,motorway,56,602,"LINESTRING (-88.172134 42.011629, -88.160231 42.020633)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,4297.1,6445.7,8594.3,4297.1,6445.7,8594.3,,,,,4297.1,49500.0,0.0,0.087,1.388,6445.7,49500.0,0.0,0.130,1.388,8594.3,49500.0,0.0,0.174,1.388,,,,,,,,,,,,,
57,57,motorway,57,603,"LINESTRING (-88.231673 42.011629, -88.219771 42.020633)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1646.9,2470.3,3293.7,1646.9,2470.3,3293.7,,,,,1646.9,49500.0,0.0,0.033,1.388,2470.3,49500.0,0.0,0.050,1.388,3293.7,49500.0,0.0,0.067,1.388,,,,,,,,,,,,,
58,58,motorway,58,604,"LINESTRING (-88.060195 42.053045, -88.048296 42.062050)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,5962.5,8943.8,11925.0,5962.5,8943.8,11925.0,,,,,5962.5,49500.0,0.0,0.120,1.388,8943.8,49500.0,0.0,0.181,1.388,11925.0,49500.0,0.0,0.241,1.389,,,,,,,,,,,,,
59,59,motorway,59,605,"LINESTRING (-88.116164 42.051245, -88.104263 42.060249)",1.388036,0.862670,1.388036,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,5225.8,7838.7,10451.6,5225.8,7838.7,10451.6,,,,,5225.8,49500.0,0.0,0.106,1.388,7838.7,49500.0,0.0,0.158,1.388,10451.6,49500.0,0.0,0.211,1.388,,,,,,,,,,,,,
