node_id,name,x_coord,y_coord,node_type,ctrl_type,zone_id,production,attraction,geometry
87,,-112.162420,33.669190,,,0,0.100000,0.100000,"POINT (-112.162420 33.669190)"
88,,-112.162350,33.669200,,,0,0.100000,0.100000,"POINT (-112.162350 33.669200)"
89,,-112.162270,33.669200,,,0,0.100000,0.100000,"POINT (-112.162270 33.669200)"
90,,-112.162200,33.669210,,,0,0.100000,0.100000,"POINT (-112.162200 33.669210)"
91,,-112.162120,33.669220,,,0,0.100000,0.100000,"POINT (-112.162120 33.669220)"
92,,-112.162050,33.669220,,,0,0.100000,0.100000,"POINT (-112.162050 33.669220)"
93,,-112.161970,33.669230,,,0,0.100000,0.100000,"POINT (-112.161970 33.669230)"
96,,-112.161830,33.669250,,,0,0.100000,0.100000,"POINT (-112.161830 33.669250)"
97,,-112.161750,33.669260,,,0,0.100000,0.100000,"POINT (-112.161750 33.669260)"
98,,-112.161680,33.669270,,,0,0.100000,0.100000,"POINT (-112.161680 33.669270)"
99,,-112.161600,33.669280,,,0,0.100000,0.100000,"POINT (-112.161600 33.669280)"
100,,-112.161530,33.669290,,,0,0.100000,0.100000,"POINT (-112.161530 33.669290)"
101,,-112.161450,33.669300,,,0,0.100000,0.100000,"POINT (-112.161450 33.669300)"
102,,-112.161380,33.669310,,,0,0.100000,0.100000,"POINT (-112.161380 33.669310)"
103,,-112.161310,33.669330,,,0,0.100000,0.100000,"POINT (-112.161310 33.669330)"
105,,-112.164310,33.668890,,,0,0.100000,0.100000,"POINT (-112.164310 33.668890)"
106,,-112.163800,33.669000,,,0,0.100000,0.100000,"POINT (-112.163800 33.669000)"
107,,-112.163400,33.669070,,,0,0.100000,0.100000,"POINT (-112.163400 33.669070)"
108,,-112.162650,33.669170,,,0,0.100000,0.100000,"POINT (-112.162650 33.669170)"
109,,-112.161900,33.669240,,,0,0.100000,0.100000,"POINT (-112.161900 33.669240)"
110,,-112.173410,33.668700,,,0,0.100000,0.100000,"POINT (-112.173410 33.668700)"
111,,-112.173480,33.668700,,,0,0.100000,0.100000,"POINT (-112.173480 33.668700)"
112,,-112.173560,33.668690,,,0,0.100000,0.100000,"POINT (-112.173560 33.668690)"
113,,-112.173630,33.668690,,,0,0.100000,0.100000,"POINT (-112.173630 33.668690)"
114,,-112.173710,33.668680,,,0,0.100000,0.100000,"POINT (-112.173710 33.668680)"
115,,-112.173780,33.668670,,,0,0.100000,0.100000,"POINT (-112.173780 33.668670)"
116,,-112.173860,33.668670,,,0,0.100000,0.100000,"POINT (-112.173860 33.668670)"
117,,-112.173930,33.668660,,,0,0.100000,0.100000,"POINT (-112.173930 33.668660)"
118,,-112.174010,33.668660,,,0,0.100000,0.100000,"POINT (-112.174010 33.668660)"
119,,-112.174080,33.668650,,,0,0.100000,0.100000,"POINT (-112.174080 33.668650)"
122,,-112.174230,33.668640,,,0,0.100000,0.100000,"POINT (-112.174230 33.668640)"
123,,-112.174310,33.668630,,,0,0.100000,0.100000,"POINT (-112.174310 33.668630)"
124,,-112.174380,33.668630,,,0,0.100000,0.100000,"POINT (-112.174380 33.668630)"
125,,-112.174460,33.668620,,,0,0.100000,0.100000,"POINT (-112.174460 33.668620)"
126,,-112.174530,33.668620,,,0,0.100000,0.100000,"POINT (-112.174530 33.668620)"
127,,-112.174610,33.668620,,,0,0.100000,0.100000,"POINT (-112.174610 33.668620)"
128,,-112.174680,33.668610,,,0,0.100000,0.100000,"POINT (-112.174680 33.668610)"
129,,-112.174760,33.668610,,,0,0.100000,0.100000,"POINT (-112.174760 33.668610)"
130,,-112.174830,33.668600,,,0,0.100000,0.100000,"POINT (-112.174830 33.668600)"
131,,-112.174910,33.668600,,,0,0.100000,0.100000,"POINT (-112.174910 33.668600)"
132,,-112.174980,33.668590,,,0,0.100000,0.100000,"POINT (-112.174980 33.668590)"
133,,-112.175060,33.668590,,,0,0.100000,0.100000,"POINT (-112.175060 33.668590)"
136,,-112.175180,33.668580,,,0,0.100000,0.100000,"POINT (-112.175180 33.668580)"
137,,-112.175260,33.668580,,,0,0.100000,0.100000,"POINT (-112.175260 33.668580)"
138,,-112.175330,33.668570,,,0,0.100000,0.100000,"POINT (-112.175330 33.668570)"
139,,-112.175410,33.668570,,,0,0.100000,0.100000,"POINT (-112.175410 33.668570)"
140,,-112.175480,33.668570,,,0,0.100000,0.100000,"POINT (-112.175480 33.668570)"
141,,-112.175560,33.668560,,,0,0.100000,0.100000,"POINT (-112.175560 33.668560)"
142,,-112.175640,33.668560,,,0,0.100000,0.100000,"POINT (-112.175640 33.668560)"
143,,-112.175710,33.668560,,,0,0.100000,0.100000,"POINT (-112.175710 33.668560)"
144,,-112.175790,33.668550,,,0,0.100000,0.100000,"POINT (-112.175790 33.668550)"
145,,-112.175860,33.668550,,,0,0.100000,0.100000,"POINT (-112.175860 33.668550)"
146,,-112.175940,33.668540,,,0,0.100000,0.100000,"POINT (-112.175940 33.668540)"
147,,-112.176010,33.668540,,,0,0.100000,0.100000,"POINT (-112.176010 33.668540)"
148,,-112.176090,33.668540,,,0,0.100000,0.100000,"POINT (-112.176090 33.668540)"
151,,-112.176210,33.668530,,,0,0.100000,0.100000,"POINT (-112.176210 33.668530)"
152,,-112.176280,33.668530,,,0,0.100000,0.100000,"POINT (-112.176280 33.668530)"
153,,-112.176360,33.668530,,,0,0.100000,0.100000,"POINT (-112.176360 33.668530)"
154,,-112.176440,33.668530,,,0,0.100000,0.100000,"POINT (-112.176440 33.668530)"
155,,-112.176510,33.668530,,,0,0.100000,0.100000,"POINT (-112.176510 33.668530)"
156,,-112.176590,33.668530,,,0,0.100000,0.100000,"POINT (-112.176590 33.668530)"
157,,-112.176660,33.668530,,,0,0.100000,0.100000,"POINT (-112.176660 33.668530)"
158,,-112.176740,33.668530,,,0,0.100000,0.100000,"POINT (-112.176740 33.668530)"
159,,-112.176810,33.668530,,,0,0.100000,0.100000,"POINT (-112.176810 33.668530)"
160,,-112.176890,33.668530,,,0,0.100000,0.100000,"POINT (-112.176890 33.668530)"
161,,-112.176960,33.668530,,,0,0.100000,0.100000,"POINT (-112.176960 33.668530)"
164,,-112.177100,33.668520,,,0,0.100000,0.100000,"POINT (-112.177100 33.668520)"
165,,-112.177170,33.668510,,,0,0.100000,0.100000,"POINT (-112.177170 33.668510)"
166,,-112.177240,33.668500,,,0,0.100000,0.100000,"POINT (-112.177240 33.668500)"
167,,-112.177320,33.668490,,,0,0.100000,0.100000,"POINT (-112.177320 33.668490)"
168,,-112.177390,33.668480,,,0,0.100000,0.100000,"POINT (-112.177390 33.668480)"
170,,-112.174160,33.668640,,,0,0.100000,0.100000,"POINT (-112.174160 33.668640)"
171,,-112.175110,33.668580,,,0,0.100000,0.100000,"POINT (-112.175110 33.668580)"
172,,-112.176130,33.668540,,,0,0.100000,0.100000,"POINT (-112.176130 33.668540)"
173,,-112.177020,33.668530,,,0,0.100000,0.100000,"POINT (-112.177020 33.668530)"
175,,-112.177410,33.668230,,,0,0.100000,0.100000,"POINT (-112.177410 33.668230)"
176,,-112.177330,33.668220,,,0,0.100000,0.100000,"POINT (-112.177330 33.668220)"
177,,-112.177260,33.668210,,,0,0.100000,0.100000,"POINT (-112.177260 33.668210)"
178,,-112.177180,33.668200,,,0,0.100000,0.100000,"POINT (-112.177180 33.668200)"
179,,-112.177110,33.668190,,,0,0.100000,0.100000,"POINT (-112.177110 33.668190)"
182,,-112.176950,33.668180,,,0,0.100000,0.100000,"POINT (-112.176950 33.668180)"
183,,-112.176870,33.668180,,,0,0.100000,0.100000,"POINT (-112.176870 33.668180)"
184,,-112.176790,33.668180,,,0,0.100000,0.100000,"POINT (-112.176790 33.668180)"
185,,-112.176720,33.668180,,,0,0.100000,0.100000,"POINT (-112.176720 33.668180)"
186,,-112.176640,33.668180,,,0,0.100000,0.100000,"POINT (-112.176640 33.668180)"
187,,-112.176570,33.668180,,,0,0.100000,0.100000,"POINT (-112.176570 33.668180)"
188,,-112.176490,33.668180,,,0,0.100000,0.100000,"POINT (-112.176490 33.668180)"
189,,-112.176420,33.668180,,,0,0.100000,0.100000,"POINT (-112.176420 33.668180)"
190,,-112.176340,33.668180,,,0,0.100000,0.100000,"POINT (-112.176340 33.668180)"
191,,-112.176270,33.668180,,,0,0.100000,0.100000,"POINT (-112.176270 33.668180)"
192,,-112.176190,33.668180,,,0,0.100000,0.100000,"POINT (-112.176190 33.668180)"
195,,-112.176050,33.668180,,,0,0.100000,0.100000,"POINT (-112.176050 33.668180)"
196,,-112.175970,33.668180,,,0,0.100000,0.100000,"POINT (-112.175970 33.668180)"
197,,-112.175900,33.668170,,,0,0.100000,0.100000,"POINT (-112.175900 33.668170)"
198,,-112.175820,33.668170,,,0,0.100000,0.100000,"POINT (-112.175820 33.668170)"
199,,-112.175750,33.668160,,,0,0.100000,0.100000,"POINT (-112.175750 33.668160)"
200,,-112.175670,33.668160,,,0,0.100000,0.100000,"POINT (-112.175670 33.668160)"
201,,-112.175600,33.668160,,,0,0.100000,0.100000,"POINT (-112.175600 33.668160)"
202,,-112.175520,33.668150,,,0,0.100000,0.100000,"POINT (-112.175520 33.668150)"
203,,-112.175440,33.668150,,,0,0.100000,0.100000,"POINT (-112.175440 33.668150)"
204,,-112.175370,33.668150,,,0,0.100000,0.100000,"POINT (-112.175370 33.668150)"
205,,-112.175290,33.668140,,,0,0.100000,0.100000,"POINT (-112.175290 33.668140)"
206,,-112.175220,33.668140,,,0,0.100000,0.100000,"POINT (-112.175220 33.668140)"
207,,-112.175140,33.668140,,,0,0.100000,0.100000,"POINT (-112.175140 33.668140)"
210,,-112.175020,33.668130,,,0,0.100000,0.100000,"POINT (-112.175020 33.668130)"
211,,-112.174950,33.668120,,,0,0.100000,0.100000,"POINT (-112.174950 33.668120)"
212,,-112.174870,33.668120,,,0,0.100000,0.100000,"POINT (-112.174870 33.668120)"
213,,-112.174800,33.668120,,,0,0.100000,0.100000,"POINT (-112.174800 33.668120)"
214,,-112.174720,33.668110,,,0,0.100000,0.100000,"POINT (-112.174720 33.668110)"
215,,-112.174650,33.668110,,,0,0.100000,0.100000,"POINT (-112.174650 33.668110)"
216,,-112.174570,33.668100,,,0,0.100000,0.100000,"POINT (-112.174570 33.668100)"
217,,-112.174500,33.668100,,,0,0.100000,0.100000,"POINT (-112.174500 33.668100)"
218,,-112.174420,33.668090,,,0,0.100000,0.100000,"POINT (-112.174420 33.668090)"
219,,-112.174350,33.668090,,,0,0.100000,0.100000,"POINT (-112.174350 33.668090)"
220,,-112.174270,33.668090,,,0,0.100000,0.100000,"POINT (-112.174270 33.668090)"
223,,-112.174090,33.668070,,,0,0.100000,0.100000,"POINT (-112.174090 33.668070)"
224,,-112.174020,33.668070,,,0,0.100000,0.100000,"POINT (-112.174020 33.668070)"
225,,-112.173940,33.668070,,,0,0.100000,0.100000,"POINT (-112.173940 33.668070)"
226,,-112.173870,33.668060,,,0,0.100000,0.100000,"POINT (-112.173870 33.668060)"
227,,-112.173790,33.668060,,,0,0.100000,0.100000,"POINT (-112.173790 33.668060)"
228,,-112.173720,33.668050,,,0,0.100000,0.100000,"POINT (-112.173720 33.668050)"
229,,-112.173640,33.668050,,,0,0.100000,0.100000,"POINT (-112.173640 33.668050)"
230,,-112.173570,33.668040,,,0,0.100000,0.100000,"POINT (-112.173570 33.668040)"
231,,-112.173490,33.668040,,,0,0.100000,0.100000,"POINT (-112.173490 33.668040)"
232,,-112.173420,33.668040,,,0,0.100000,0.100000,"POINT (-112.173420 33.668040)"
233,,-112.173340,33.668030,,,0,0.100000,0.100000,"POINT (-112.173340 33.668030)"
234,,-112.173260,33.668030,,,0,0.100000,0.100000,"POINT (-112.173260 33.668030)"
235,,-112.173190,33.668020,,,0,0.100000,0.100000,"POINT (-112.173190 33.668020)"
236,,-112.173110,33.668020,,,0,0.100000,0.100000,"POINT (-112.173110 33.668020)"
237,,-112.173040,33.668010,,,0,0.100000,0.100000,"POINT (-112.173040 33.668010)"
238,,-112.172960,33.668010,,,0,0.100000,0.100000,"POINT (-112.172960 33.668010)"
239,,-112.172890,33.668000,,,0,0.100000,0.100000,"POINT (-112.172890 33.668000)"
240,,-112.172810,33.668000,,,0,0.100000,0.100000,"POINT (-112.172810 33.668000)"
241,,-112.172740,33.668000,,,0,0.100000,0.100000,"POINT (-112.172740 33.668000)"
242,,-112.172660,33.667990,,,0,0.100000,0.100000,"POINT (-112.172660 33.667990)"
243,,-112.172590,33.667990,,,0,0.100000,0.100000,"POINT (-112.172590 33.667990)"
244,,-112.172500,33.667980,,,0,0.100000,0.100000,"POINT (-112.172500 33.667980)"
245,,-112.177020,33.668180,,,0,0.100000,0.100000,"POINT (-112.177020 33.668180)"
246,,-112.176120,33.668180,,,0,0.100000,0.100000,"POINT (-112.176120 33.668180)"
247,,-112.175100,33.668130,,,0,0.100000,0.100000,"POINT (-112.175100 33.668130)"
248,,-112.174170,33.668080,,,0,0.100000,0.100000,"POINT (-112.174170 33.668080)"
250,,-112.178970,33.668480,,,0,0.100000,0.100000,"POINT (-112.178970 33.668480)"
251,,-112.179040,33.668490,,,0,0.100000,0.100000,"POINT (-112.179040 33.668490)"
252,,-112.179120,33.668510,,,0,0.100000,0.100000,"POINT (-112.179120 33.668510)"
255,,-112.179260,33.668520,,,0,0.100000,0.100000,"POINT (-112.179260 33.668520)"
256,,-112.179340,33.668520,,,0,0.100000,0.100000,"POINT (-112.179340 33.668520)"
257,,-112.179410,33.668520,,,0,0.100000,0.100000,"POINT (-112.179410 33.668520)"
258,,-112.179490,33.668520,,,0,0.100000,0.100000,"POINT (-112.179490 33.668520)"
259,,-112.179560,33.668520,,,0,0.100000,0.100000,"POINT (-112.179560 33.668520)"
260,,-112.179640,33.668520,,,0,0.100000,0.100000,"POINT (-112.179640 33.668520)"
261,,-112.179710,33.668520,,,0,0.100000,0.100000,"POINT (-112.179710 33.668520)"
262,,-112.179790,33.668520,,,0,0.100000,0.100000,"POINT (-112.179790 33.668520)"
263,,-112.179870,33.668520,,,0,0.100000,0.100000,"POINT (-112.179870 33.668520)"
264,,-112.179940,33.668520,,,0,0.100000,0.100000,"POINT (-112.179940 33.668520)"
265,,-112.180020,33.668520,,,0,0.100000,0.100000,"POINT (-112.180020 33.668520)"
266,,-112.180090,33.668520,,,0,0.100000,0.100000,"POINT (-112.180090 33.668520)"
267,,-112.180170,33.668520,,,0,0.100000,0.100000,"POINT (-112.180170 33.668520)"
270,,-112.180340,33.668520,,,0,0.100000,0.100000,"POINT (-112.180340 33.668520)"
271,,-112.180410,33.668520,,,0,0.100000,0.100000,"POINT (-112.180410 33.668520)"
272,,-112.180490,33.668520,,,0,0.100000,0.100000,"POINT (-112.180490 33.668520)"
273,,-112.180570,33.668520,,,0,0.100000,0.100000,"POINT (-112.180570 33.668520)"
274,,-112.180640,33.668520,,,0,0.100000,0.100000,"POINT (-112.180640 33.668520)"
275,,-112.180720,33.668510,,,0,0.100000,0.100000,"POINT (-112.180720 33.668510)"
276,,-112.180790,33.668510,,,0,0.100000,0.100000,"POINT (-112.180790 33.668510)"
277,,-112.180870,33.668510,,,0,0.100000,0.100000,"POINT (-112.180870 33.668510)"
278,,-112.180940,33.668510,,,0,0.100000,0.100000,"POINT (-112.180940 33.668510)"
281,,-112.181120,33.668510,,,0,0.100000,0.100000,"POINT (-112.181120 33.668510)"
282,,-112.181200,33.668520,,,0,0.100000,0.100000,"POINT (-112.181200 33.668520)"
283,,-112.181270,33.668520,,,0,0.100000,0.100000,"POINT (-112.181270 33.668520)"
284,,-112.181350,33.668520,,,0,0.100000,0.100000,"POINT (-112.181350 33.668520)"
285,,-112.181420,33.668530,,,0,0.100000,0.100000,"POINT (-112.181420 33.668530)"
286,,-112.181500,33.668530,,,0,0.100000,0.100000,"POINT (-112.181500 33.668530)"
287,,-112.181580,33.668530,,,0,0.100000,0.100000,"POINT (-112.181580 33.668530)"
288,,-112.181650,33.668540,,,0,0.100000,0.100000,"POINT (-112.181650 33.668540)"
289,,-112.181730,33.668540,,,0,0.100000,0.100000,"POINT (-112.181730 33.668540)"
290,,-112.181800,33.668540,,,0,0.100000,0.100000,"POINT (-112.181800 33.668540)"
291,,-112.181880,33.668550,,,0,0.100000,0.100000,"POINT (-112.181880 33.668550)"
292,,-112.181950,33.668550,,,0,0.100000,0.100000,"POINT (-112.181950 33.668550)"
293,,-112.182030,33.668550,,,0,0.100000,0.100000,"POINT (-112.182030 33.668550)"
294,,-112.182100,33.668560,,,0,0.100000,0.100000,"POINT (-112.182100 33.668560)"
295,,-112.182180,33.668560,,,0,0.100000,0.100000,"POINT (-112.182180 33.668560)"
296,,-112.182250,33.668560,,,0,0.100000,0.100000,"POINT (-112.182250 33.668560)"
299,,-112.182410,33.668570,,,0,0.100000,0.100000,"POINT (-112.182410 33.668570)"
300,,-112.182490,33.668580,,,0,0.100000,0.100000,"POINT (-112.182490 33.668580)"
301,,-112.182560,33.668580,,,0,0.100000,0.100000,"POINT (-112.182560 33.668580)"
302,,-112.182640,33.668590,,,0,0.100000,0.100000,"POINT (-112.182640 33.668590)"
303,,-112.182710,33.668590,,,0,0.100000,0.100000,"POINT (-112.182710 33.668590)"
304,,-112.182790,33.668600,,,0,0.100000,0.100000,"POINT (-112.182790 33.668600)"
305,,-112.182860,33.668600,,,0,0.100000,0.100000,"POINT (-112.182860 33.668600)"
306,,-112.182940,33.668610,,,0,0.100000,0.100000,"POINT (-112.182940 33.668610)"
309,,-112.183060,33.668610,,,0,0.100000,0.100000,"POINT (-112.183060 33.668610)"
310,,-112.183130,33.668620,,,0,0.100000,0.100000,"POINT (-112.183130 33.668620)"
311,,-112.183210,33.668620,,,0,0.100000,0.100000,"POINT (-112.183210 33.668620)"
312,,-112.183290,33.668630,,,0,0.100000,0.100000,"POINT (-112.183290 33.668630)"
313,,-112.183360,33.668630,,,0,0.100000,0.100000,"POINT (-112.183360 33.668630)"
314,,-112.183440,33.668640,,,0,0.100000,0.100000,"POINT (-112.183440 33.668640)"
315,,-112.183510,33.668640,,,0,0.100000,0.100000,"POINT (-112.183510 33.668640)"
316,,-112.183590,33.668650,,,0,0.100000,0.100000,"POINT (-112.183590 33.668650)"
317,,-112.183660,33.668650,,,0,0.100000,0.100000,"POINT (-112.183660 33.668650)"
318,,-112.183740,33.668660,,,0,0.100000,0.100000,"POINT (-112.183740 33.668660)"
319,,-112.183810,33.668660,,,0,0.100000,0.100000,"POINT (-112.183810 33.668660)"
320,,-112.183890,33.668670,,,0,0.100000,0.100000,"POINT (-112.183890 33.668670)"
321,,-112.183960,33.668670,,,0,0.100000,0.100000,"POINT (-112.183960 33.668670)"
322,,-112.184040,33.668680,,,0,0.100000,0.100000,"POINT (-112.184040 33.668680)"
323,,-112.184110,33.668680,,,0,0.100000,0.100000,"POINT (-112.184110 33.668680)"
324,,-112.184190,33.668690,,,0,0.100000,0.100000,"POINT (-112.184190 33.668690)"
325,,-112.184260,33.668690,,,0,0.100000,0.100000,"POINT (-112.184260 33.668690)"
326,,-112.184340,33.668700,,,0,0.100000,0.100000,"POINT (-112.184340 33.668700)"
327,,-112.184410,33.668700,,,0,0.100000,0.100000,"POINT (-112.184410 33.668700)"
328,,-112.184490,33.668710,,,0,0.100000,0.100000,"POINT (-112.184490 33.668710)"
329,,-112.179190,33.668520,,,0,0.100000,0.100000,"POINT (-112.179190 33.668520)"
330,,-112.180260,33.668520,,,0,0.100000,0.100000,"POINT (-112.180260 33.668520)"
331,,-112.181050,33.668510,,,0,0.100000,0.100000,"POINT (-112.181050 33.668510)"
332,,-112.182330,33.668570,,,0,0.100000,0.100000,"POINT (-112.182330 33.668570)"
333,,-112.182980,33.668610,,,0,0.100000,0.100000,"POINT (-112.182980 33.668610)"
334,,-112.182950,33.667990,,,0,0.100000,0.100000,"POINT (-112.182950 33.667990)"
335,,-112.182870,33.668000,,,0,0.100000,0.100000,"POINT (-112.182870 33.668000)"
336,,-112.182800,33.668010,,,0,0.100000,0.100000,"POINT (-112.182800 33.668010)"
337,,-112.182720,33.668020,,,0,0.100000,0.100000,"POINT (-112.182720 33.668020)"
338,,-112.182650,33.668030,,,0,0.100000,0.100000,"POINT (-112.182650 33.668030)"
341,,-112.182510,33.668040,,,0,0.100000,0.100000,"POINT (-112.182510 33.668040)"
342,,-112.182430,33.668050,,,0,0.100000,0.100000,"POINT (-112.182430 33.668050)"
343,,-112.182360,33.668050,,,0,0.100000,0.100000,"POINT (-112.182360 33.668050)"
344,,-112.182280,33.668060,,,0,0.100000,0.100000,"POINT (-112.182280 33.668060)"
345,,-112.182210,33.668070,,,0,0.100000,0.100000,"POINT (-112.182210 33.668070)"
346,,-112.182130,33.668070,,,0,0.100000,0.100000,"POINT (-112.182130 33.668070)"
347,,-112.182060,33.668080,,,0,0.100000,0.100000,"POINT (-112.182060 33.668080)"
348,,-112.181980,33.668080,,,0,0.100000,0.100000,"POINT (-112.181980 33.668080)"
349,,-112.181910,33.668090,,,0,0.100000,0.100000,"POINT (-112.181910 33.668090)"
350,,-112.181830,33.668090,,,0,0.100000,0.100000,"POINT (-112.181830 33.668090)"
351,,-112.181760,33.668100,,,0,0.100000,0.100000,"POINT (-112.181760 33.668100)"
352,,-112.181680,33.668100,,,0,0.100000,0.100000,"POINT (-112.181680 33.668100)"
353,,-112.181610,33.668110,,,0,0.100000,0.100000,"POINT (-112.181610 33.668110)"
354,,-112.181530,33.668120,,,0,0.100000,0.100000,"POINT (-112.181530 33.668120)"
