link_seq_id,link_id,link_type,from_node_id,to_node_id,geometry,distance_km,distance_mile,fftt,meso_link_id,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,lanes_s0,link_type_s0,Vam_25nb_auto,Vam_25nb_walk,Vam_25nb_bike,Vam_25nb_bus,Vam_25nb_truck,Vam_25nb_cav,Vam_25nb_ev,Vam_25nb_hov,VAB_am_25nb_auto,VAB_am_25nb_walk,VAB_am_25nb_bike,VAB_am_25nb_bus,VAB_am_25nb_truck,VAB_am_25nb_cav,VAB_am_25nb_ev,VAB_am_25nb_hov,VBA_am_25nb_auto,VBA_am_25nb_walk,VBA_am_25nb_bike,VBA_am_25nb_bus,VBA_am_25nb_truck,VBA_am_25nb_cav,VBA_am_25nb_ev,VBA_am_25nb_hov,MEUVABam25nbauto,capABam25nbauto,PENABam25nbauto,DOCABam25nbauto,TTABam_25nb_auto,MEUVABam25nbwalk,capABam25nbwalk,PENABam25nbwalk,DOCABam25nbwalk,TTABam_25nb_walk,MEUVABam25nbbike,capABam25nbbike,PENABam25nbbike,DOCABam25nbbike,TTABam_25nb_bike,MEUVABam25nbbus,capABam25nbbus,PENABam25nbbus,DOCABam25nbbus,TTABam_25nb_bus,MEUVABam25nbtruck,capABam25nbtruck,PENABam25nbtruck,DOCABam25nbtruck,TTABam_25nb_truck,MEUVABam25nbcav,capABam25nbcav,PENABam25nbcav,DOCABam25nbcav,TTABam_25nb_cav,MEUVABam25nbev,capABam25nbev,PENABam25nbev,DOCABam25nbev,TTABam_25nb_ev,MEUVABam25nbhov,capABam25nbhov,PENABam25nbhov,DOCABam25nbhov,TTABam_25nb_hov,MEUVBAam25nbauto,capBAam25nbauto,PENBAam25nbauto,DOCBAam25nbauto,TTBAam_25nb_auto,MEUVBAam25nbwalk,capBAam25nbwalk,PENBAam25nbwalk,DOCBAam25nbwalk,TTBAam_25nb_walk,MEUVBAam25nbbike,capBAam25nbbike,PENBAam25nbbike,DOCBAam25nbbike,TTBAam_25nb_bike,MEUVBAam25nbbus,capBAam25nbbus,PENBAam25nbbus,DOCBAam25nbbus,TTBAam_25nb_bus,MEUVBAam25nbtruck,capBAam25nbtruck,PENBAam25nbtruck,DOCBAam25nbtruck,TTBAam_25nb_truck,MEUVBAam25nbcav,capBAam25nbcav,PENBAam25nbcav,DOCBAam25nbcav,TTBAam_25nb_cav,MEUVBAam25nbev,capBAam25nbev,PENBAam25nbev,DOCBAam25nbev,TTBAam_25nb_ev,MEUVBAam25nbhov,capBAam25nbhov,PENBAam25nbhov,DOCBAam25nbhov,TTBAam_25nb_hov,
11,11,motorway,5,4,"LINESTRING (-96.731576 43.564298, -96.747175 43.563918)",2.000000,1.243008,2.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,5301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,5301.0,17782.8,0.0,2.9810,15.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,2000.0,0.0,2.9810,15.000,0.0,2000.0,0.0,2.9810,15.000,0.0,2000.0,0.0,2.9810,15.000,0.0,2000.0,0.0,2.9810,15.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,motorway,5,6,"LINESTRING (-96.731367 43.563863, -96.711442 43.587414)",4.000000,2.486016,4.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,6311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,6311.0,4948.0,0.0,9.9900,15.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,motorway,5,9,"LINESTRING (-96.731834 43.564028, -96.731506 43.548591)",5.000000,3.107520,5.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,6484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,6484.0,10000.0,0.0,6.4840,15.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,2000.0,0.0,6.4840,15.000,0.0,2000.0,0.0,6.4840,15.000,0.0,2000.0,0.0,6.4840,15.000,0.0,2000.0,0.0,6.4840,15.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,motorway,6,2,"LINESTRING (-96.711379 43.587580, -96.710986 43.605807)",5.000000,3.107520,5.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,6477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,6477.0,4958.2,0.0,9.9900,15.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,motorway,6,5,"LINESTRING (-96.711846 43.587757, -96.731771 43.564205)",4.000000,2.486016,4.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,6990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,6990.0,4948.0,0.0,9.9900,15.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16,motorway,6,8,"LINESTRING (-96.711909 43.587583, -96.711647 43.562321)",2.000000,1.243008,2.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,10180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,10180.0,4898.6,0.0,9.9900,15.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,motorway,7,8,"LINESTRING (-96.693445 43.564107, -96.711404 43.562588)",3.000000,1.864512,3.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,13204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,13204.0,7841.8,0.0,9.9900,15.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,18,motorway,7,18,"LINESTRING (-96.693687 43.563854, -96.694343 43.546754)",2.000000,1.243008,2.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,6998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,6998.0,23403.5,0.0,2.9902,15.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,2000.0,0.0,2.9902,15.000,0.0,2000.0,0.0,2.9902,15.000,0.0,2000.0,0.0,2.9902,15.000,0.0,2000.0,0.0,2.9902,15.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,19,motorway,8,6,"LINESTRING (-96.711117 43.562327, -96.711379 43.587588)",2.000000,1.243008,2.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,9586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,9586.0,4898.6,0.0,9.9900,15.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,20,motorway,8,7,"LINESTRING (-96.711359 43.562060, -96.693400 43.563580)",3.000000,1.864512,3.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,14002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,14002.0,7841.8,0.0,9.9900,15.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,21,motorway,8,9,"LINESTRING (-96.711532 43.562542, -96.731392 43.548814)",10.000000,6.215040,10.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,11924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,11924.0,5050.2,0.0,9.9900,15.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22,motorway,8,16,"LINESTRING (-96.711647 43.562324, -96.711647 43.546744)",5.000000,3.107520,5.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,12002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,12002.0,5045.8,0.0,9.9900,15.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,23,motorway,9,5,"LINESTRING (-96.730977 43.548602, -96.731304 43.564039)",5.000000,3.107520,5.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,6484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,6484.0,10000.0,0.0,6.4840,15.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,2000.0,0.0,6.4840,15.000,0.0,2000.0,0.0,6.4840,15.000,0.0,2000.0,0.0,6.4840,15.000,0.0,2000.0,0.0,6.4840,15.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,motorway,9,8,"LINESTRING (-96.731091 43.548379, -96.711231 43.562106)",10.000000,6.215040,10.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,12716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,12716.0,5050.2,0.0,9.9900,15.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,25,motorway,9,10,"LINESTRING (-96.731506 43.548612, -96.731702 43.545287)",3.000000,1.864512,3.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,22064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,22064.0,13915.8,0.0,9.9900,15.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26,motorway,10,9,"LINESTRING (-96.731174 43.545255, -96.730977 43.548581)",3.000000,1.864512,3.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,22956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,22956.0,13915.8,0.0,9.9900,15.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,motorway,10,11,"LINESTRING (-96.731458 43.545535, -96.746860 43.544395)",5.000000,3.107520,5.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,42154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,42154.0,10000.0,0.0,9.9900,15.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28,motorway,10,15,"LINESTRING (-96.731703 43.545272, -96.731768 43.529402)",6.000000,3.729024,6.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,31101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,31101.0,13512.0,0.0,9.9900,15.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,29,motorway,10,16,"LINESTRING (-96.731419 43.545007, -96.711362 43.546480)",4.000000,2.486016,4.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,13209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,13209.0,4854.9,0.0,9.9900,15.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,30,motorway,10,17,"LINESTRING (-96.731490 43.545011, -96.711433 43.541020)",8.000000,4.972032,8.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,12326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,12326.0,4993.5,0.0,9.9900,15.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,1999.0,0.0,0.0000,999900.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,0.0,2000.0,0.0,9.9900,15.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
