service_id,date,exception_type
214,20201011,2
215,20200920,2
215,20200927,2
215,20201004,2
215,20201025,2
218,20200920,2
218,20201004,2
219,20200906,2
219,20200913,2
219,20200920,2
219,20200927,2
219,20201004,2
219,20201011,2
221,20200920,2
221,20201011,2
222,20200927,2
223,20200927,2
223,20201011,2
224,20200927,2
224,20201018,2
225,20200920,2
225,20200927,2
225,20201004,2
225,20201011,2
225,20201115,2
226,20201011,2
226,20201018,2
226,20201025,2
226,20201101,2
226,20201108,2
227,20201018,2
227,20201025,2
227,20201101,2
227,20201108,2
228,20201101,2
229,20201011,2
229,20201101,2
229,20201108,2
231,20200927,2
231,20201018,2
231,20201025,2
231,20201101,2
231,20201108,2
232,20200920,2
232,20200927,2
232,20201018,2
232,20201025,2
232,20201101,2
233,20200920,2
233,20200927,2
233,20201018,2
233,20201025,2
233,20201101,2
233,20201108,2
234,20201101,2
235,20200927,2
235,20201004,2
236,20201018,2
237,20201018,2
238,20201011,2
238,20201018,2
238,20201025,2
238,20201101,2
239,20200920,2
239,20200927,2
239,20201011,2
239,20201025,2
240,20201004,2
240,20201018,2
241,20201011,2
241,20201018,2
241,20201025,2
243,20200816,2
243,20200823,2
243,20200830,2
243,20200906,2
243,20200913,2
243,20200920,2
243,20201004,2
243,20201018,2
243,20201108,2
244,20200809,2
244,20200816,2
244,20200823,2
244,20200830,2
244,20200906,2
244,20200913,2
244,20200920,2
244,20201011,2
244,20201018,2
244,20201108,2
244,20201115,2
247,20200927,2
247,20201004,2
247,20201011,2
247,20201018,2
247,20201025,2
247,20201101,2
248,20201011,2
248,20201018,2
249,20201101,2
250,20200920,2
250,20200927,2
250,20201011,2
250,20201018,2
252,20200920,2
252,20200927,2
252,20201004,2
252,20201011,2
252,20201018,2
252,20201025,2
252,20201115,2
252,20201122,2
252,20201129,2
254,20200927,2
254,20201004,2
254,20201018,2
255,20201011,2
256,20200927,2
256,20201011,2
256,20201018,2
258,20200913,2
258,20200920,2
260,20201004,2
260,20201011,2
261,20200913,2
261,20200920,2
261,20201004,2
261,20201011,2
262,20201108,2
262,20201115,2
264,20201108,2
264,20201115,2
265,20200816,2
265,20200823,2
265,20200830,2
265,20200906,2
265,20200913,2
265,20200920,2
268,20201108,2
268,20201115,2
269,20201108,2
269,20201115,2
270,20200920,2
270,20201122,2
270,20201129,2
271,20200920,2
271,20201025,2
272,20200920,2
272,20200927,2
272,20201011,2
272,20201101,2
272,20201108,2
274,20200816,2
274,20200823,2
274,20200830,2
274,20200906,2
274,20200913,2
274,20200920,2
274,20200927,2
274,20201004,2
275,20200927,2
275,20201004,2
275,20201011,2
276,20200920,2
276,20200927,2
276,20201011,2
276,20201018,2
276,20201025,2
277,20200920,2
277,20200927,2
277,20201004,2
277,20201011,2
277,20201018,2
277,20201025,2
277,20201101,2
277,20201108,2
277,20201115,2
277,20201122,2
279,20201004,2
279,20201011,2
279,20201018,2
279,20201025,2
279,20201101,2
279,20201108,2
280,20201018,2
281,20201115,2
282,20201004,2
283,20200816,2
283,20200823,2
283,20200830,2
283,20200906,2
283,20200913,2
283,20200920,2
283,20200927,2
283,20201025,2
284,20201004,2
284,20201011,2
284,20201018,2
285,20201004,2
285,20201011,2
287,20201004,2
287,20201025,2
288,20201004,2
288,20201011,2
288,20201025,2
289,20201003,2
289,20201010,2
289,20201017,2
289,20201024,2
291,20200927,2
291,20201004,2
291,20201011,2
291,20201018,2
291,20201025,2
292,20201011,2
292,20201018,2
292,20201025,2
293,20201010,2
293,20201017,2
293,20201024,2
294,20201101,2
295,20201108,2
295,20201115,2
297,20201108,2
298,20200927,2
298,20201004,2
298,20201018,2
298,20201025,2
299,20201024,2
301,20200920,2
301,20201011,2
301,20201018,2
301,20201025,2
302,20200830,2
302,20200906,2
302,20200913,2
302,20200920,2
302,20201011,2
302,20201018,2
303,20200830,2
303,20200906,2
303,20200913,2
303,20200920,2
303,20200927,2
303,20201011,2
303,20201018,2
304,20200920,2
304,20201011,2
304,20201025,2
305,20200920,2
305,20201004,2
305,20201011,2
305,20201025,2
306,20201004,2
306,20201018,2
306,20201025,2
307,20201017,2
307,20201024,2
309,20200927,2
309,20201004,2
309,20201011,2
309,20201025,2
310,20200927,2
310,20201004,2
310,20201011,2
311,20200919,2
311,20200926,2
311,20201003,2
311,20201024,2
314,20201018,2
314,20201115,2
314,20201122,2
314,20201129,2
315,20201115,2
315,20201122,2
315,20201129,2
316,20201018,2
316,20201025,2
316,20201115,2
316,20201122,2
316,20201129,2
317,20200913,2
317,20200920,2
317,20200927,2
317,20201018,2
317,20201115,2
317,20201122,2
317,20201129,2
319,20201011,2
319,20201018,2
319,20201115,2
319,20201122,2
319,20201129,2
320,20200920,2
320,20201004,2
320,20201018,2
320,20201025,2
321,20200919,2
321,20201003,2
321,20201017,2
321,20201024,2
322,20200927,2
322,20201004,2
322,20201011,2
322,20201101,2
323,20200926,2
323,20201010,2
323,20201031,2
324,20201004,2
324,20201018,2
324,20201025,2
325,20201003,2
325,20201017,2
325,20201024,2
326,20200927,2
326,20201018,2
326,20201025,2
326,20201101,2
327,20201004,2
327,20201011,2
328,20201017,2
330,20201018,2
330,20201025,2
331,20200920,2
331,20201018,2
331,20201025,2
332,20200920,2
332,20201011,2
332,20201018,2
332,20201101,2
333,20201011,2
333,20201018,2
334,20200920,2
334,20200927,2
334,20201011,2
334,20201018,2
334,20201101,2
335,20200816,2
335,20200823,2
335,20200830,2
335,20200906,2
335,20200913,2
335,20200920,2
335,20200927,2
335,20201011,2
335,20201025,2
336,20201018,2
337,20200816,2
337,20200823,2
337,20200830,2
337,20200906,2
337,20200913,2
337,20200920,2
337,20200927,2
337,20201011,2
337,20201018,2
338,20201011,2
338,20201018,2
338,20201025,2
338,20201101,2
339,20201011,2
339,20201018,2
339,20201101,2
340,20200920,2
340,20200927,2
340,20201011,2
340,20201018,2
340,20201025,2
340,20201101,2
341,20200816,2
341,20200823,2
341,20200830,2
341,20200906,2
341,20200913,2
341,20200920,2
341,20200927,2
341,20201011,2
341,20201018,2
341,20201025,2
341,20201101,2
342,20200816,2
342,20200823,2
342,20200830,2
342,20200906,2
342,20200913,2
342,20200920,2
342,20200927,2
342,20201018,2
343,20200816,2
343,20200823,2
343,20200830,2
343,20200906,2
343,20200913,2
343,20200920,2
343,20200927,2
343,20201011,2
343,20201018,2
343,20201025,2
344,20201011,2
344,20201025,2
345,20200816,2
345,20200823,2
345,20200830,2
345,20200906,2
345,20200913,2
345,20200920,2
345,20200927,2
345,20201004,2
345,20201018,2
346,20200926,2
346,20201017,2
347,20201004,2
347,20201011,2
347,20201018,2
348,20200927,2
348,20201011,2
348,20201025,2
348,20201101,2
349,20200927,2
351,20200830,2
351,20200906,2
351,20200913,2
351,20200920,2
351,20200927,2
351,20201004,2
351,20201025,2
352,20200927,2
352,20201004,2
352,20201018,2
352,20201025,2
353,20200920,2
353,20201018,2
354,20201010,2
354,20201024,2
356,20201004,2
356,20201011,2
356,20201018,2
356,20201101,2
357,20201025,2
358,20200919,2
358,20200926,2
360,20201011,2
360,20201101,2
361,20201011,2
362,20200920,2
364,20200920,2
364,20200927,2
364,20201025,2
364,20201101,2
364,20201115,2
365,20200919,2
365,20200926,2
365,20201024,2
365,20201031,2
365,20201114,2
366,20200927,2
367,20200920,2
367,20201004,2
367,20201025,2
373,20200920,2
374,20200920,2
374,20200927,2
376,20200919,2
376,20200926,2
376,20201003,2
376,20201017,2
377,20201011,2
377,20201018,2
377,20201025,2
378,20201010,2
378,20201017,2
378,20201024,2
379,20200919,2
379,20200926,2
379,20201010,2
379,20201017,2
379,20201024,2
381,20200919,2
382,20200926,2
382,20201003,2
383,20200919,2
383,20200926,2
383,20201017,2
383,20201024,2
384,20200926,2
384,20201003,2
384,20201010,2
385,20200919,2
385,20200926,2
385,20201003,2
385,20201010,2
385,20201017,2
385,20201024,2
386,20200927,2
388,20201003,2
389,20201004,2
390,20201010,2
390,20201017,2
391,20201011,2
391,20201018,2
391,20201025,2
395,20201004,2
395,20201011,2
396,20200920,2
396,20200927,2
396,20201004,2
396,20201011,2
396,20201018,2
396,20201025,2
396,20201101,2
396,20201108,2
396,20201115,2
396,20201122,2
396,20201129,2
398,20200920,2
398,20201004,2
398,20201011,2
398,20201018,2
399,20200920,2
399,20200927,2
399,20201004,2
399,20201011,2
399,20201018,2
399,20201025,2
399,20201101,2
399,20201115,2
399,20201122,2
400,20201004,2
400,20201011,2
400,20201018,2
400,20201025,2
401,20201115,2
401,20201129,2
402,20201122,2
404,20201004,2
404,20201011,2
404,20201018,2
404,20201025,2
405,20200926,2
405,20201003,2
405,20201010,2
405,20201024,2
406,20200816,2
406,20200823,2
406,20200830,2
406,20200906,2
406,20200913,2
406,20200920,2
406,20200927,2
406,20201004,2
406,20201011,2
406,20201025,2
407,20200919,2
407,20201010,2
407,20201017,2
407,20201024,2
408,20200809,2
408,20200816,2
408,20200823,2
408,20200830,2
408,20200906,2
408,20200913,2
408,20200920,2
408,20200927,2
408,20201004,2
408,20201011,2
408,20201018,2
408,20201025,2
411,20200809,2
411,20200816,2
411,20200823,2
411,20200830,2
411,20200906,2
411,20200913,2
411,20200920,2
412,20200913,2
412,20200920,2
413,20201004,2
413,20201011,2
413,20201018,2
413,20201025,2
414,20201018,2
414,20201025,2
414,20201101,2
415,20201018,2
415,20201025,2
415,20201101,2
416,20201018,2
416,20201025,2
416,20201101,2
417,20200913,2
417,20200920,2
417,20201018,2
417,20201025,2
417,20201101,2
418,20201004,2
418,20201011,2
419,20201018,2
419,20201101,2
419,20201115,2
419,20201122,2
419,20201129,2
420,20201122,2
421,20200920,2
421,20200927,2
421,20201122,2
422,20200920,2
422,20200927,2
422,20201122,2
422,20201129,2
423,20200809,2
423,20200816,2
423,20200823,2
423,20200830,2
423,20200906,2
423,20200913,2
423,20200920,2
423,20201011,2
423,20201018,2
423,20201108,2
424,20201003,2
424,20201010,2
427,20201004,2
427,20201011,2
427,20201018,2
427,20201025,2
428,20200927,2
428,20201011,2
429,20200913,2
429,20200920,2
429,20200927,2
429,20201004,2
429,20201018,2
429,20201025,2
430,20200913,2
430,20200920,2
430,20200927,2
430,20201018,2
430,20201025,2
431,20200906,2
431,20200913,2
431,20200920,2
431,20200927,2
431,20201004,2
431,20201011,2
431,20201018,2
432,20200913,2
432,20200920,2
432,20200927,2
432,20201018,2
433,20200906,2
433,20200913,2
433,20200920,2
433,20200927,2
433,20201004,2
433,20201018,2
434,20200913,2
434,20200920,2
434,20200927,2
434,20201011,2
434,20201018,2
434,20201025,2
436,20200927,2
436,20201011,2
436,20201025,2
437,20201011,2
437,20201025,2
438,20201025,2
439,20200927,2
439,20201004,2
439,20201011,2
439,20201025,2
442,20200924,2
446,20200912,2
446,20200919,2
446,20200926,2
446,20201003,2
446,20201010,2
446,20201017,2
446,20201024,2
446,20201031,2
446,20201107,2
446,20201114,2
446,20201121,2
446,20201128,2
446,20201205,2
447,20201031,2
448,20201021,2
450,20200928,2
450,20200929,2
450,20200930,2
450,20201001,2
450,20201019,2
450,20201020,2
450,20201021,2
450,20201022,2
450,20201026,2
450,20201027,2
450,20201028,2
450,20201029,2
450,20201109,2
450,20201110,2
450,20201111,2
450,20201112,2
460,20201031,2
462,20201012,2
462,20201013,2
462,20201014,2
462,20201015,2
462,20201123,2
462,20201124,2
462,20201125,2
462,20201126,2
466,20201026,2
467,20200923,2
473,20200922,2
473,20200923,2
473,20200924,2
473,20200925,2
473,20200929,2
473,20200930,2
473,20201001,2
473,20201002,2
473,20201026,2
473,20201027,2
473,20201028,2
473,20201029,2
473,20201030,2
473,20201103,2
473,20201104,2
473,20201105,2
473,20201106,2
481,20200922,2
481,20200923,2
481,20200924,2
481,20200925,2
482,20201005,2
482,20201006,2
482,20201007,2
482,20201008,2
484,20200921,2
484,20200922,2
484,20200923,2
484,20200924,2
484,20200925,2
486,20200923,2
486,20200924,2
488,20200928,2
492,20200928,2
492,20200929,2
492,20200930,2
492,20201001,2
492,20201002,2
498,20200926,2
498,20201003,2
498,20201017,2
499,20201010,2
500,20200921,2
500,20200922,2
500,20200923,2
500,20200924,2
500,20200925,2
500,20200928,2
500,20200929,2
500,20200930,2
500,20201001,2
500,20201002,2
500,20201005,2
500,20201006,2
500,20201007,2
500,20201008,2
500,20201009,2
500,20201012,2
500,20201013,2
500,20201014,2
500,20201015,2
500,20201016,2
502,20201002,2
505,20201009,2
505,20201016,2
507,20201020,2
507,20201021,2
507,20201022,2
508,20201019,2
508,20201023,2
513,20200925,2
515,20200925,2
517,20201019,2
517,20201020,2
517,20201021,2
519,20200925,2
519,20201019,2
519,20201020,2
519,20201021,2
519,20201022,2
519,20201102,2
519,20201103,2
519,20201104,2
524,20200921,2
525,20201023,2
525,20201102,2
525,20201103,2
525,20201104,2
527,20201026,2
527,20201027,2
527,20201028,2
527,20201029,2
527,20201030,2
528,20201026,2
528,20201027,2
528,20201028,2
528,20201029,2
529,20201030,2
530,20201103,2
530,20201104,2
530,20201105,2
532,20201013,2
532,20201014,2
532,20201015,2
534,20201019,2
534,20201020,2
534,20201021,2
534,20201022,2
535,20201005,2
535,20201006,2
535,20201007,2
535,20201008,2
536,20201005,2
536,20201006,2
536,20201008,2
539,20200928,2
539,20201012,2
539,20201019,2
539,20201026,2
539,20201102,2
540,20201005,2
543,20200928,2
543,20201005,2
543,20201012,2
543,20201019,2
543,20201026,2
543,20201102,2
548,20201005,2
548,20201006,2
548,20201007,2
548,20201008,2
548,20201009,2
550,20201019,2
550,20201020,2
550,20201021,2
550,20201022,2
550,20201023,2
552,20200928,2
552,20200929,2
552,20200930,2
552,20201001,2
552,20201002,2
552,20201019,2
552,20201020,2
552,20201021,2
552,20201022,2
552,20201023,2
554,20200922,2
560,20201007,2
564,20201005,2
564,20201006,2
564,20201007,2
564,20201008,2
564,20201009,2
566,20200921,2
566,20200922,2
566,20200923,2
566,20200924,2
566,20200928,2
566,20200929,2
566,20200930,2
566,20201001,2
566,20201006,2
566,20201007,2
566,20201008,2
573,20201005,2
574,20201006,2
574,20201007,2
574,20201008,2
575,20201019,2
575,20201020,2
575,20201021,2
575,20201022,2
575,20201023,2
578,20200911,2
578,20200918,2
578,20200925,2
578,20201002,2
579,20201005,2
579,20201006,2
579,20201007,2
579,20201008,2
580,20201009,2
583,20200921,2
583,20200922,2
583,20200923,2
583,20200924,2
584,20201019,2
584,20201020,2
584,20201021,2
584,20201022,2
585,20201012,2
585,20201013,2
585,20201014,2
585,20201015,2
586,20201012,2
586,20201013,2
586,20201014,2
586,20201015,2
587,20200924,2
589,20201019,2
590,20201018,2
591,20201005,2
591,20201006,2
591,20201007,2
591,20201008,2
591,20201009,2
591,20201019,2
591,20201020,2
591,20201021,2
591,20201022,2
591,20201023,2
594,20200914,2
594,20200921,2
594,20200922,2
594,20200923,2
594,20200924,2
594,20200925,2
599,20200921,2
599,20200922,2
599,20200923,2
599,20200924,2
599,20200925,2
599,20200928,2
599,20200929,2
599,20200930,2
599,20201001,2
601,20201019,2
602,20200926,2
602,20201003,2
602,20201010,2
602,20201017,2
602,20201024,2
603,20201003,2
603,20201010,2
604,20200921,2
604,20200922,2
604,20200923,2
604,20200924,2
604,20201012,2
604,20201013,2
604,20201014,2
604,20201015,2
606,20201020,2
606,20201021,2
606,20201022,2
606,20201023,2
614,20200926,2
614,20201003,2
614,20201017,2
614,20201024,2
615,20200922,2
615,20200923,2
615,20200924,2
615,20200925,2
615,20200929,2
615,20200930,2
615,20201001,2
617,20200921,2
617,20200922,2
617,20200923,2
617,20200924,2
617,20200928,2
617,20200929,2
617,20200930,2
624,20200921,2
624,20200922,2
624,20200923,2
624,20200924,2
624,20200925,2
625,20200921,2
626,20200922,2
626,20200923,2
626,20200924,2
627,20200921,2
627,20200922,2
627,20200923,2
627,20200924,2
628,20200928,2
628,20200929,2
628,20200930,2
629,20201010,2
630,20200928,2
630,20200929,2
630,20200930,2
630,20201001,2
631,20200925,2
638,20201003,2
638,20201010,2
638,20201017,2
638,20201024,2
640,20200922,2
640,20200923,2
640,20200924,2
641,20200926,2
642,20200922,2
642,20200923,2
642,20200924,2
642,20200925,2
643,20201026,2
643,20201027,2
643,20201028,2
645,20200929,2
645,20200930,2
645,20201001,2
645,20201002,2
647,20201026,2
647,20201027,2
647,20201028,2
647,20201029,2
647,20201030,2
647,20201031,2
648,20200926,2
649,20200928,2
649,20200929,2
649,20200930,2
649,20201001,2
650,20200921,2
650,20200922,2
650,20200923,2
650,20200924,2
650,20200925,2
650,20200929,2
650,20200930,2
650,20201001,2
652,20201020,2
652,20201021,2
652,20201022,2
652,20201023,2
653,20200929,2
653,20200930,2
653,20201001,2
653,20201002,2
654,20201003,2
657,20201003,2
657,20201017,2
658,20200923,2
659,20200921,2
659,20200922,2
659,20200928,2
659,20200929,2
659,20200930,2
659,20201001,2
664,20201024,2
665,20200922,2
665,20200923,2
665,20200924,2
669,20200918,2
669,20200923,2
669,20200924,2
669,20200925,2
669,20201002,2
669,20201005,2
669,20201006,2
669,20201007,2
669,20201008,2
669,20201009,2
670,20201029,2
670,20201105,2
670,20201112,2
670,20201119,2
670,20201126,2
670,20201203,2
671,20201009,2
672,20201001,2
672,20201008,2
672,20201022,2
677,20200921,2
680,20200921,2
680,20200922,2
680,20200923,2
680,20200924,2
680,20200925,2
685,20200922,2
685,20200923,2
685,20200924,2
690,20200921,2
690,20200922,2
690,20200923,2
690,20200924,2
690,20200928,2
690,20200929,2
690,20200930,2
690,20201001,2
693,20201017,2
694,20200921,2
694,20200922,2
694,20200923,2
694,20200924,2
694,20200925,2
694,20200928,2
694,20200929,2
694,20200930,2
694,20201001,2
694,20201002,2
695,20201009,2
703,20200921,2
703,20200922,2
703,20200923,2
703,20200924,2
703,20200925,2
703,20200928,2
703,20200929,2
703,20200930,2
703,20201001,2
703,20201002,2
707,20201019,2
707,20201020,2
707,20201021,2
707,20201022,2
707,20201023,2
709,20201012,2
709,20201013,2
709,20201014,2
709,20201015,2
711,20200921,2
711,20200922,2
711,20200923,2
711,20200924,2
711,20200925,2
711,20200928,2
711,20200929,2
711,20200930,2
711,20201001,2
711,20201002,2
711,20201005,2
711,20201006,2
711,20201007,2
711,20201008,2
711,20201009,2
711,20201012,2
711,20201013,2
711,20201014,2
711,20201015,2
711,20201016,2
714,20200928,2
714,20200929,2
714,20200930,2
714,20201001,2
717,20200921,2
717,20200922,2
717,20200923,2
717,20200924,2
717,20200928,2
717,20200929,2
717,20200930,2
717,20201001,2
719,20201005,2
719,20201006,2
719,20201007,2
719,20201008,2
720,20200921,2
720,20200923,2
720,20200925,2
720,20200928,2
720,20200930,2
720,20201002,2
720,20201005,2
720,20201007,2
720,20201009,2
720,20201012,2
720,20201014,2
720,20201016,2
721,20200928,2
721,20200930,2
722,20201002,2
725,20200921,2
725,20200922,2
725,20200923,2
725,20200924,2
725,20200925,2
725,20200928,2
725,20200929,2
725,20200930,2
725,20201001,2
725,20201002,2
725,20201005,2
725,20201006,2
725,20201007,2
725,20201008,2
725,20201009,2
725,20201012,2
725,20201013,2
725,20201014,2
725,20201015,2
725,20201016,2
731,20201019,2
731,20201020,2
731,20201021,2
731,20201022,2
732,20201026,2
733,20201027,2
733,20201028,2
733,20201029,2
733,20201030,2
735,20201009,2
735,20201016,2
735,20201023,2
735,20201030,2
736,20200928,2
736,20200929,2
736,20200930,2
736,20201001,2
736,20201002,2
736,20201012,2
736,20201013,2
736,20201014,2
736,20201015,2
736,20201016,2
739,20201026,2
739,20201027,2
739,20201028,2
739,20201029,2
739,20201030,2
740,20201005,2
740,20201006,2
740,20201007,2
740,20201008,2
743,20200921,2
743,20200922,2
743,20200923,2
743,20200924,2
743,20200928,2
743,20200929,2
743,20200930,2
743,20201001,2
743,20201005,2
743,20201006,2
743,20201007,2
743,20201008,2
745,20201005,2
745,20201006,2
745,20201007,2
745,20201026,2
745,20201027,2
745,20201028,2
746,20201008,2
746,20201029,2
747,20201020,2
749,20200928,2
749,20200929,2
749,20200930,2
749,20201001,2
749,20201002,2
750,20200921,2
750,20200928,2
750,20201005,2
750,20201012,2
751,20201019,2
752,20201013,2
752,20201014,2
752,20201015,2
755,20200921,2
755,20200923,2
755,20200925,2
755,20200928,2
755,20200930,2
755,20201002,2
755,20201012,2
755,20201014,2
755,20201016,2
755,20201019,2
755,20201021,2
755,20201023,2
759,20201026,2
759,20201028,2
759,20201030,2
762,20200921,2
762,20200922,2
762,20200923,2
762,20200924,2
762,20200928,2
762,20200929,2
762,20200930,2
762,20201001,2
767,20201130,2
767,20201201,2
767,20201202,2
767,20201203,2
767,20201204,2
770,20201009,2
771,20200921,2
771,20200922,2
771,20200923,2
771,20200924,2
771,20200928,2
771,20200929,2
771,20200930,2
771,20201001,2
771,20201019,2
771,20201020,2
771,20201021,2
771,20201022,2
778,20201102,2
778,20201103,2
778,20201104,2
778,20201105,2
778,20201106,2
780,20200921,2
780,20200922,2
780,20200923,2
780,20200924,2
780,20200925,2
780,20201006,2
780,20201007,2
780,20201008,2
780,20201009,2
781,20200929,2
781,20200930,2
781,20201001,2
781,20201002,2
783,20201117,2
783,20201118,2
783,20201119,2
783,20201120,2
783,20201123,2
783,20201124,2
783,20201125,2
783,20201126,2
783,20201127,2
784,20201005,2
784,20201006,2
784,20201007,2
784,20201008,2
784,20201009,2
786,20200925,2
786,20201002,2
787,20200921,2
787,20200928,2
787,20201005,2
787,20201012,2
788,20201005,2
789,20201012,2
789,20201013,2
789,20201014,2
789,20201015,2
789,20201016,2
792,20201006,2
792,20201007,2
792,20201008,2
792,20201009,2
797,20201012,2
798,20200921,2
798,20200922,2
798,20200923,2
798,20200924,2
798,20200925,2
798,20200928,2
798,20200929,2
798,20200930,2
798,20201001,2
798,20201002,2
798,20201005,2
798,20201006,2
798,20201007,2
798,20201008,2
798,20201009,2
798,20201012,2
798,20201013,2
798,20201014,2
798,20201015,2
798,20201016,2
798,20201026,2
798,20201027,2
798,20201028,2
798,20201029,2
798,20201030,2
798,20201102,2
798,20201103,2
798,20201104,2
798,20201105,2
798,20201106,2
800,20201016,2
800,20201023,2
800,20201106,2
800,20201113,2
800,20201120,2
802,20201023,2
802,20201030,2
802,20201106,2
802,20201113,2
805,20200921,2
805,20200922,2
805,20200923,2
805,20200928,2
805,20200929,2
805,20200930,2
805,20201005,2
805,20201006,2
805,20201007,2
805,20201012,2
805,20201013,2
805,20201014,2
806,20201005,2
806,20201006,2
806,20201007,2
808,20200925,2
808,20201002,2
808,20201005,2
808,20201006,2
808,20201007,2
808,20201009,2
808,20201016,2
808,20201023,2
810,20200921,2
810,20200922,2
810,20200923,2
810,20200928,2
810,20200929,2
810,20200930,2
810,20201005,2
810,20201006,2
810,20201007,2
810,20201012,2
810,20201013,2
810,20201014,2
810,20201020,2
810,20201021,2
810,20201027,2
816,20201001,2
816,20201008,2
816,20201015,2
818,20201002,2
818,20201009,2
818,20201016,2
818,20201023,2
818,20201106,2
818,20201113,2
824,20201207,2
824,20201208,2
824,20201209,2
824,20201210,2
831,20201026,2
831,20201027,2
831,20201028,2
831,20201029,2
831,20201030,2
831,20201117,2
831,20201118,2
831,20201119,2
831,20201120,2
831,20201130,2
831,20201202,2
831,20201203,2
832,20201022,2
835,20201019,2
835,20201020,2
835,20201021,2
835,20201023,2
839,20201026,2
840,20200921,2
840,20200928,2
840,20201026,2
841,20200915,2
841,20200916,2
841,20200922,2
841,20200923,2
841,20200924,2
841,20200929,2
841,20200930,2
841,20201001,2
841,20201028,2
841,20201029,2
842,20201023,2
842,20201030,2
844,20200921,2
844,20200928,2
845,20201005,2
845,20201019,2
847,20200928,2
847,20200929,2
847,20200930,2
847,20201001,2
847,20201002,2
850,20200928,2
851,20200929,2
851,20200930,2
851,20201001,2
851,20201002,2
855,20201013,2
855,20201014,2
855,20201015,2
855,20201016,2
856,20200914,2
857,20200928,2
857,20200929,2
857,20200930,2
857,20201001,2
859,20200921,2
